,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.350543342243
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.264515294812
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,4.0,630.660544103
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,1.0,95.0681839476
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.614130196489
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,1.0,141.679485077
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,5.0,722.093925937
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,2.0,248.083229114
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.155098388734
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0431669299061
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,0.0,0.203403645662
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,0.0,0.0939486405113
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0888410735926
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0130033070457
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.120704921992
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0854189306581
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0823887428552
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,2.13892158012
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,1.37278323265
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.607163705603
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,5.37645945857
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,4.05700404871
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.41818944969
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.4581085281
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,9.41922354758
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,2.17300948508
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,2.21502350793
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,1.90248859834
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,2.37882195618
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.662072904041
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,3.11970396478
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.44093752762
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.36260020621
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.199438256938
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.85131206711
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.31011307971
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,1.2636375661
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,321.119646782
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,1.0,29.5244091261
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,609.084371873
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,5.0,260.039651414
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,326.237317341
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,2.0,95.2768925442
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,99.3980420158
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0670953825905
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,29.9419778724
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0398161148747
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,0.0,0.053067780469
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,1.0,51.2371565566
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,1.0,26.5694384633
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,1.0,100.656425284
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,0.0,0.0902554376178
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,3.0,191.420161248
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,4.0,215.654077986
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,14.0,1157.41586125
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,33.0,2747.34105159
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,1.0,16.4263804025
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,2.0,232.876912614
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,9.0,567.497868445
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,1.0,4.94816908421
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,3.0,207.292667832
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,1.0,57.3304506348
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,34.4489834329
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,33.2606327563
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,17.2475678718
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,65.3411824725
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,58.5893747157
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,41.4201731276
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,34.9979954603
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,53.6669458741
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,54.0435815289
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,10.6631952825
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,75.5860979453
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,40.9324002363
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,3.21210710716
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,44.8547223747
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,37.2160984813
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.106373045048
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.0629797221602
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,0.0,0.0479015084172
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.238073433491
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,0.0,0.201763299059
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,0.0,0.110940238815
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,1.0,115.035858184
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.417089891232
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,0.0,0.108068307877
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,5.0,508.097570648
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,7.0,1050.66312324
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.105335921369
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.0329262706502
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,2.0,286.247798269
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,9.0,1023.13053999
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,6.0,362.021414354
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00991848176518
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,1.0,84.9333797534
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,0.0,0.103359921115
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,3.0,167.86429975
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,3.71750035075
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,2.20100063051
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,1.6740507359
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,8.32013478703
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,7.05117668371
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,3.87711357254
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,4.02024632231
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,14.5763601695
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,3.77674600043
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,3.55137506169
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,5.24547565787
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,3.68125519447
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,1.15069962165
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,5.00186062168
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,3.97290303462
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,2.1086399821
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.346628785744
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,2.96823193207
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,3.61219839881
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,1.95549412264
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.128457257796
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,1.0,82.4452711377
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.0364644432877
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.322894137457
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.243651576481
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,0.0,0.145229254044
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.08756965418
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.565690504382
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.130504475813
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,3.0,399.083138569
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,11.0,1256.83577024
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.142864959668
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0397621261596
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,2.0,374.720251717
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,7.0,605.768905331
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,11.0,900.170797977
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0119776675424
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,1.0,111.184287295
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,5.0,393.407442298
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,6.0,455.341845436
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,1.97021353845
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,1.26450456878
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.559273497426
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,4.95238970547
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,3.73700671244
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.2274540762
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.34309980754
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,8.67627963905
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,2.00161275031
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,2.04031290528
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,1.75242927465
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,2.19119170482
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.609851717382
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,2.87363643646
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.32728317455
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.25512473142
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.183707508287
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.70528930673
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.20677754179
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,1.1639677974
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,411.374121742
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,4.0,151.290374114
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,780.274738892
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,22.0,1465.75823335
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,417.930174144
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,6.0,366.166770412
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,127.335037413
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0859533334777
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,38.3575249098
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0510069049088
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,1.0,67.9831078603
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,1.0,65.6379654446
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.0340370934091
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,8.0,1031.57683347
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,4.0,462.491183639
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,1.0,81.7403539007
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,2.0,138.13310369
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,2.0,211.817325582
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,2.0,213.303863633
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,0.0,0.0210432089073
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,0.0,0.149164861696
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,0.0,0.0807777618652
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,2.0,12.6778210654
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0885182413343
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0734438518954
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,44.1312776924
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,42.6089270022
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,22.0952008279
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,83.7060946678
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,75.0566114799
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,53.0618027067
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,44.8345960438
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,68.7506757894
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,69.2331693499
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,13.6602124418
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,96.8304648119
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,52.4369354748
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,4.11490780271
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,57.4616726437
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,47.6761231548
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.136270447549
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0806809180031
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.0613647939412
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.304986787928
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,1.0,258.471260733
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,3.0,426.363915437
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,2.0,294.736093562
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.53431793854
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,1.0,138.442184048
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,1.0,130.18088054
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,0.0,0.192280631624
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.134941827992
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.0421805884713
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.183350563869
