,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0373659769949
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.739362661496
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,6.0,1324.9855629
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.158239904701
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0767695630499
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.416845113254
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,3.0,705.116272838
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,1.0,188.999081035
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.136700970062
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,2.0,259.017355672
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,2.0,340.992446802
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,1.0,152.374718179
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.172613778853
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0518119939798
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.139786070132
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.17319739651
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.166307091227
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,3.56791810953
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,1.38896839884
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,1.56267588064
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.552450385502
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,10.931366452
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,3.26495225459
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,2.33955334195
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,1.13502651644
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,6.16299270172
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,3.47501290462
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.79432316707
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,2.02110341233
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,1.91476644665
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,2.52076118222
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.25283743579
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,2.55206892311
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.766032587658
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,2.06671615579
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,2.56069762295
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,2.4588254891
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,238.967594714
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0237649031878
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,732.147506695
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,16.0,893.800311745
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,412.777282707
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,1.0,59.4566048611
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,128.244852642
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0431295956805
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,51.3063807313
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0353609984215
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,0.0,0.0457761198996
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,0.0,0.0428988356537
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,1.0,53.7533659471
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,1.0,140.248606053
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,5.0,504.196676842
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,2.0,160.953232211
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,6.0,474.424385639
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,31.0,3327.14137775
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,36.0,3460.31700808
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,1.0,24.5663089093
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,9.0,700.692310867
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,10.0,774.937378927
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00982814024962
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,3.0,191.494025603
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,3.0,264.250798477
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,25.5765983881
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,23.9689666411
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,30.0337437043
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,78.3614312308
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,56.342197375
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,44.9648876811
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,44.179374179
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,59.9671442904
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,53.7053056663
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,13.725991155
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,43.4999390463
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,43.2982571704
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,5.49129975669
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,35.664634729
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,49.2151552761
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.0689470761247
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.0578437347731
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,0.0,0.0706235136946
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,1.0,15.742313221
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,0.0,0.21123964502
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,0.0,0.135969279372
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,2.0,211.467367651
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0323430726176
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,1.0,119.094753276
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,6.0,868.30366316
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,14.0,1768.01147355
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,4.0,230.368871514
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.0370012830749
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,5.0,524.88682022
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,8.0,814.517187957
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,10.0,727.223102809
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.0148029482499
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,2.0,172.137222512
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,5.0,578.640349809
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,2.0,140.130596416
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,2.826015488
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,2.37090968233
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,2.89472962068
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.645248841286
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,8.65832957767
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,5.57313393106
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,4.33383175747
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,1.32568383294
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,4.88147773935
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,5.93169848116
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,5.17625576854
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,2.36060046141
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,1.51661542335
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,4.3028315826
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,4.17319761364
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,2.98075548273
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.606745976387
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,3.52779613163
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,4.74348350199
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,2.87184938123
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.176596177248
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,1.0,68.7477969012
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,1.0,77.3455495129
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0273438524103
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.541054325875
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,1.0,161.600706451
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.115797550273
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0561787960723
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.305040900077
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,14.0,2407.96892307
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,19.0,2627.82628662
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,1.0,100.035686213
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0947724763916
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,7.0,873.365762357
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,11.0,1226.56045795
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,5.0,631.580661412
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.037915227445
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,3.0,306.879946259
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,6.0,760.459288727
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,11.0,1338.71093849
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,2.61094808821
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,1.01642590279
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,1.14354239021
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.404274771331
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,7.99940734718
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.38924229356
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.71204947477
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.830595103975
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,4.5099841191
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,2.54296147538
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.04484310092
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,1.47901267027
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,1.40119689965
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.8446546102
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.64859209641
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.86756513777
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.560570971322
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.51239138068
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.87387948879
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,1.79933101403
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,325.920910527
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,2.0,64.8245122507
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,998.554562628
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,36.0,2742.81321076
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,562.974858518
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,3.0,243.273371224
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,174.909402229
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,1.0,58.8231936286
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,69.9752715165
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0482278311269
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,0.0,0.0624327105769
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,1.0,58.5084667798
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.0733126430566
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,9.0,1721.52873262
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,1.0,137.531819071
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,3.0,329.279106172
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,11.0,1186.26482056
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,7.0,1024.66243351
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,2.0,262.190284589
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,1.0,33.5052699408
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,1.0,106.183749042
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,1.0,105.691441739
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.0134043129269
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0870576995453
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.120134644128
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,34.8831742011
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,32.6905722987
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,40.9621442871
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,106.874863295
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,76.8434744949
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,61.3262946898
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,60.2549558074
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,81.7874335314
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,73.2470950457
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,18.7204777303
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,59.3282941095
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,59.0532260999
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,7.48942306934
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,48.6419518026
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,67.123110305
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.0940348998182
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0788913774191
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.0963213439692
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.021470480401
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.288103571225
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,4.0,741.778087355
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,0.0,0.144207077729
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0441117704238
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,0.0,0.162429849424
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,2.0,394.751320222
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,1.0,172.238508492
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0785483408857
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.0504649673728
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.143175555308
