,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.053052825866
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,1.0,142.718435941
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,4.0,76.2495301733
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.0441007192011
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0101750086083
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0687376979446
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,1.0,19.6210876099
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,0.0,0.0314180613648
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0368202422127
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0160520609843
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,0.0,0.019734654479
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,0.0,0.0304391956346
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0158989241457
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0108106501397
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0360995558769
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0520712985524
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0189089244369
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.0
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.0
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.0
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.0
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.0
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.0
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,14.267527964
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.00235353470626
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,80.7059962917
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,3.0,19.8865647521
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,38.8705520687
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,1.0,6.82314200711
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,9.07729660665
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.00686263435792
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,6.1133257545
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0125534527463
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,0.0,0.00592277978097
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,0.0,0.00377227111334
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,0.0,0.000268263557108
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,1.0,33.5029196542
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,0.0,0.010624801008
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,0.0,0.0195622310178
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,2.0,32.2721245684
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,4.0,43.7448259033
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,10.0,139.364478785
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,0.0,0.00376819508913
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,3.0,32.9985157401
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,3.0,40.5067255901
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00253778245711
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,1.0,20.1208110684
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0230978267505
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,0.719944937656
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.458539333209
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0326088419694
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,4.0724555519
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,1.2915002722
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,2.37789175208
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,1.96142297786
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.32935323962
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,1.69404831347
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.458043871094
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.33704753712
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.64126829563
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.308480764174
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,2.44579008606
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,2.80766195179
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.00207633161968
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.00262043592921
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,0.0,0.00028424305093
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0488130188585
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,0.0,0.0117450207508
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,0.0,0.00738059632128
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0207274826572
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00936185545213
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,0.0,0.00565677225506
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,1.0,7.59691642447
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,0.0,0.0147665918801
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0338776897963
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.00132100515333
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,1.0,7.64088738216
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,5.0,71.5326088832
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0146283345229
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.0008896629884
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0139770696921
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,1.0,24.4736810926
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,1.0,17.3977855103
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.0436657443136
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0551083864399
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.00597769848861
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,1.0265493144
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.247000560122
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.155215683657
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.435903855335
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.196882031077
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.118963256441
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.159764946513
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.310544914554
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.712455817055
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.0277810503463
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.160689666138
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.300869531627
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.307637329681
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0187098227511
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.293941076484
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.514687293143
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.365879537987
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0171443569276
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0045989370662
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.0004109482737
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0360501199741
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.0969791270159
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,0.0,0.0129531493651
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.0299670411933
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00691405735852
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0467082048355
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,2.0,26.6655941814
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,1.0,21.3490019253
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0250198576151
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0109075947392
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,1.0,13.4099673298
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,2.0,41.3676985772
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,2.0,21.6070723305
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00734598446306
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,1.0,24.5301414041
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,3.0,106.149476265
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,4.0,51.395489941
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.0
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.0
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.0
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.0
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.0
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.0
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,18.1247319421
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0029898091509
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,102.524736773
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,18.0,151.577199481
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,49.3791453198
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,4.0,34.671071315
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,11.5313296158
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,1.0,8.71793687513
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,7.76605385705
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0159472591573
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,1.0,7.52399407616
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,0.0,0.00479209873742
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.000340788192229
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,1.0,42.5603818365
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,6.0,80.98319654
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,1.0,24.8508497256
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,7.0,143.488951252
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,3.0,41.6783786242
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,3.0,53.1124346125
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,3.0,14.3607622992
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,2.0,27.9464087396
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,1.0,17.1525519353
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00322386799442
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0255604410234
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0293422882615
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,0.914580930981
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.582504728242
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0414245916412
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,5.17343757172
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,1.64065536061
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,3.02075108614
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,2.49169062703
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.68874181886
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.15203163829
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.581875318715
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.69851625772
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.08498262478
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.391878058628
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,3.10700562904
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,3.56670899043
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.00263766464133
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,1.0,3.32886670405
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.000361087717335
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0620095425311
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.01492026883
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,0.0,0.0093759290491
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,1.0,26.331125332
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0118928185022
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,0.0,0.00718607182964
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,3.0,28.9521928665
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,1.0,18.7587170112
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0430364705032
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.00167813684043
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,1.0,9.70658939315
574,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,2 workers,0.0,0.0181742676713
