,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.0370820916695
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,1.0,35.926554626
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,1.0,15.7490255603
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.137107645718
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,1.0,24.0597954988
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,1.0,66.2690647801
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,0.0,0.0358257688038
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0152259661166
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,1.0,8.80743512826
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,0.0,0.0428678446397
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,0.0,0.0388299068725
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0158028440568
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00684681757418
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0180902404149
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0170127437778
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,1.0,9.4103668267
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.0660197523915
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,1.2201368537
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.241874191784
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.234337006694
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.102725673156
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.89430772382
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.156934070565
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.432251142327
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.233679614184
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0993139297918
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.0574479798046
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.279612740516
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.253274610979
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.103076713369
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0446595214157
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.117996641574
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.110968488185
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0613807034104
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,39.4833248492
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,144.653636842
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.0291251666286
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,93.8549246791
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.0537234247517
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,34.3569487372
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0347523755377
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,26.7087701452
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,1.0,14.6655105651
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,0.0,0.0200870757208
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,0.0,0.0
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,0.0,0.200014698472
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,0.0,0.0735922966882
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,0.0,0.0538726670132
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,0.0,0.016839622932
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,0.0,0.0477485365278
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,0.0,0.0993719352533
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,4.0,153.226607092
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,0.0,0.0174790404166
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,2.0,128.562571273
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,3.0,124.556466249
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.013588042303
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0271267174992
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,1.0,18.1908518187
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,1.99997916683
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,19.9145577765
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,7.32725172451
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,5.36385749651
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.67664499847
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,4.7541055567
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,9.89401359544
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,3.81401984848
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,1.74030890186
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,6.40019651824
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,4.13384110018
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,1.35289983977
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,2.70088442026
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.81118073979
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.0157473048227
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.0
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,0.0,0.436553197141
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,0.0,0.0576928341716
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,0.0,0.0434747113956
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0367542549911
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.259926482499
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,0.0,0.0374325645999
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,2.0,160.384344993
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,0.0,0.0836083119444
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0288651431117
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.0137027301173
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,0.0,0.0518743640536
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,1.0,90.6192127894
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,1.0,29.9587790868
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.0106523740471
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0218909937037
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0397034547003
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0178400229651
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.0101360504672
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.280995718801
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.0371350834535
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.0279833199213
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0236575710998
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.167306594623
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.0240941779036
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.051617207938
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0538160706792
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0185795950873
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.0088200213034
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0333899151582
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0583287695559
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.019283534559
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.00685660194885
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0140905519678
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0255558792501
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0114830680644
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0290739338964
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.537326738498
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.106517125685
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,0.0,0.103197882381
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.0452385736484
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.393837339638
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0691109952467
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,0.0,0.190355775104
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,1.0,102.908378321
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,1.0,43.736102078
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.025299076516
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,1.0,123.136516571
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,1.0,111.537669114
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,1.0,45.3931655632
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0196672651207
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0519636386514
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,2.0,97.7371278503
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,7.0,189.216850136
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.189639633219
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,3.5048041992
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.694775901962
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.673125578169
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.295076219977
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,2.56887041509
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.450788112702
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.24162762083
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.67123723915
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.285276095972
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.165017489837
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.803178679623
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.727523242512
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.296084571793
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.128283050969
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.33894158973
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.318753443264
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.176314112971
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,21.4471929676
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,1.0,0.0
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,78.5753093152
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,6.0,94.9240832097
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,50.981640686
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.0291823614635
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,18.6625648209
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.0188773591658
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,14.5081030895
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.00796624996144
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,1.0,10.911223682
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,0.0,0.0
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.108647228947
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,4.0,159.900230695
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,0.0,0.0292634292964
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,0.0,0.0091472195896
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,3.0,77.8104742249
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,2.0,107.956919995
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,0.0,0.0208080285958
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,0.0,0.00949454875277
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,1.0,34.9173516292
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,0.0,0.0225528673788
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00738097327005
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0147351305141
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.00988120201857
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,1.08638113143
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,10.8175125861
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,3.98013546878
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.91362713798
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.910747232096
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,2.58241218672
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,5.37439082488
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.07176117982
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.945329224021
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,3.47656258133
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.24548687608
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.734890084362
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.46711021845
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.983826538769
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.00855387651729
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.237134048246
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,1.0,31.3385296718
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,0.0,0.023615299068
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0199647725257
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.141191083802
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,1.0,20.3332277439
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,0.0,0.0435600852914
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,1.0,45.4157193401
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0156794367424
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.00744327125771
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.0281779586744
