,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,1.0,88.596749648
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,4.0,130.647694913
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.0162300555175
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00449929618084
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0490652933734
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,1.0,26.6914557634
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,0.0,0.033928069107
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0209768302719
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0264454632761
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,0.0,0.0219498784921
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,0.0,0.0334129838494
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0377135925449
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00666654426855
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0391692031458
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0378672890127
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.00893960444555
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,1.06172288211
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.23272871922
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.147475625054
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.55205240778
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.57217694291
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.284320777504
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0788194092732
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.859533865759
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.467585304757
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.594357485552
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.367475557065
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.463275967973
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.384521575559
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.585334137433
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.660672906714
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.116785617132
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.68617253223
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.663365386673
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.156605458546
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,32.5689823099
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.00293075730958
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,47.610132799
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,3.0,21.616306274
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,26.3667137069
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,1.0,5.88831088127
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,14.2112664799
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.00484228771609
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,3.58246842234
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.00864098410888
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,0.0,0.0140902491479
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,0.0,0.00647581728254
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,0.0,0.00477809857026
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,1.0,20.5974699092
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,0.0,0.0159211692823
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,0.0,0.00921177787846
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,2.0,22.8139498991
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,4.0,52.043374926
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,10.0,192.567324322
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,0.0,0.00614818981767
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,3.0,32.0986357789
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,3.0,56.8931483591
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00154987565024
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,1.0,19.0931654585
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0214925361697
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,5.24592814085
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,2.4110057786
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,1.77892963328
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,7.66862572073
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,5.92759638929
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,3.42962883712
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,4.24692070819
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,4.84405566933
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,7.16945694191
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,2.28902708825
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,3.9835381889
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,7.06061250504
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.577032826252
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,7.10855946727
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,8.00186704486
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.0104085727374
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.0136648985762
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,0.0,0.00707307137791
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,0.0,0.0152155055248
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,0.0,0.0335959391634
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0136362951692
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00176911408043
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,0.0,0.00842641795962
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,1.0,27.4547369428
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,0.0,0.0285059508495
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.00824804687337
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.00454171393624
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,1.0,22.577567341
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,5.0,140.365912416
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0148289076587
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00114490476854
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0402893037443
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,1.0,31.8156354844
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,1.0,3.51503423256
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.5721148549
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.75110119931
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.388776569774
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.836331450545
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,1.84662550233
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.749528992013
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0972406564248
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.463164259879
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.50906980608
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,1.56685055152
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.45335996195
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.24963864645
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.24099259228
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.54306312001
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.815081814534
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0629305325578
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,2.21453120877
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.7487698014
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.193206441524
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0474190715633
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0103942186586
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.00658661251077
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.0693183555091
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,0.0,0.0255547844544
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.012698442807
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00352026246384
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0383888287407
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,2.0,41.7669457855
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,1.0,26.5454202941
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0164123332291
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0206910076527
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,1.0,17.1736489966
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,2.0,52.2848321703
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,2.0,59.0144497612
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00521592369314
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,1.0,30.6460988632
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,3.0,88.8824323367
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,4.0,27.9774904397
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.830695081782
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.182087629176
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.115385359475
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.21433033377
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.447672910127
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.222453406157
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0616685358631
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.672501805264
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.365840107168
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.465027031428
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.287513948387
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.362468469491
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.300850803009
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.457967137523
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.516912410498
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0913734077029
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.536863391926
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.519019014676
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.122528567846
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,43.0424652283
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.00387322570873
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,62.9205256097
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,18.0,171.405867517
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,34.8456806882
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,4.0,31.1274591203
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,18.7813035572
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,1.0,6.39946310455
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,4.73451307236
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0114197384034
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,1.0,18.6213696589
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,0.0,0.00855830058048
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.00631463211257
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,1.0,27.2211724003
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,6.0,126.246445537
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,1.0,12.1740871499
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,7.0,105.52648608
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,3.0,51.5845521584
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,3.0,76.3478479219
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,3.0,24.3759455477
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,2.0,28.2805769253
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,1.0,25.0629196483
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00204828226283
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0252331160527
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0284040726832
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,6.93290559233
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,3.18633328493
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,2.35099507118
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,10.1346905099
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,7.83378366095
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,4.53252356991
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,5.61263889581
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,6.40179959347
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,9.47499980784
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,3.02512887615
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,5.26455823365
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,9.33115334544
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.762594149342
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,9.39451901756
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,10.5750950632
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.013755745447
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,1.0,18.0592355087
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.00934761872336
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.0201084842397
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,0.0,0.0443996692771
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,1.0,18.0214338624
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.00233802304804
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,0.0,0.011136172404
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,3.0,108.850766257
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,1.0,37.6728504
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0109004410199
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.00600223127383
