,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,11.0,2515.9110088
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,86.0,13262.8460402
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,20.0,2849.46750474
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,3.0,271.512110341
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,9.0,913.218974756
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,63.0,9430.50135156
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,19.0,2865.67442383
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,6.0,612.560041827
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,1.0,28.516117933
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,10.0,1340.98047366
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,9.0,1153.50413793
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,1.0,104.974795542
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00812118185736
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,7.0,602.594356684
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.112253450546
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.103980476314
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,31.2557344014
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,22.0264784033
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,17.3139051851
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,21.1931964107
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,52.3262237178
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,35.2821531143
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,32.5949647999
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,20.7054538309
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,23.2139594013
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,34.2460933031
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,34.505637066
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,23.3568470459
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,6.52389864918
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,30.6788628145
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,29.3219906369
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,24.0160644743
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,1.85795862794
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,19.6944484861
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,25.6812703645
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,23.7885847772
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,3377.76054568
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,5.0,181.156097641
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,5654.81686364
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,143.0,8299.06187656
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,2508.69792941
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,45.0,2534.90351828
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,705.027985529
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,10.0,504.634736953
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,200.786814617
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,2.0,64.7905555775
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,1.0,66.807796322
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,2.0,109.361040741
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,4.0,177.00902554
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,10.0,1118.45066622
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,18.0,1576.57689175
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,15.0,1249.63206489
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,41.0,2034.37268552
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,172.0,14622.6826153
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,323.0,28486.0975636
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,9.0,125.50099061
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,31.0,2360.95941997
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,73.0,5470.8737888
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00397130715267
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,18.0,880.043014336
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,17.0,1115.84997846
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,466.162180388
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,381.542155316
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,308.777260428
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,780.417002093
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,611.156649598
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,581.300626696
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,346.223505453
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,593.210045235
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,615.37567456
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,97.300379504
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,531.418560269
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,522.93020219
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,27.7104365538
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,341.146786406
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,458.001370729
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.0848392365548
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.0636154150012
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,2.0,93.102939432
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0668665337364
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,1.0,142.032076898
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,8.0,815.196608882
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,11.0,964.010054697
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,1.0,65.3276598904
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,1.0,63.0109844079
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,40.0,3956.29187336
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,109.0,10112.415604
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,10.0,736.930555779
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.0177081931158
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,22.0,1949.30247983
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,81.0,6385.82233809
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,53.0,4015.96628352
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00504316390461
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,12.0,682.562409143
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,16.0,1104.77756865
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,19.0,1426.04934804
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,47.8927877888
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,35.9116806619
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,26.278874621
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,37.7469769939
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,80.1788464198
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,57.523558351
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,49.4723162737
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,36.8782638661
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,35.5704721914
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,55.8343800627
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,52.3723158051
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,41.6006321559
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,9.99649182926
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,50.018414396
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,44.504628352
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,42.7747573148
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,2.84692777158
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,32.1095697592
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,38.9787790103
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,42.3695956428
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0970888296432
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,1.0,68.4202451263
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,1.0,53.7817083224
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,2.0,131.663688301
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.162539512115
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,9.0,986.363851911
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,6.0,607.493065569
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,2.0,128.633565531
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,3.0,216.326654244
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,118.0,12552.5685291
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,187.0,20043.391743
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,18.0,1305.94918887
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.02026500726
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,37.0,3525.98564303
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,79.0,7195.48546381
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,74.0,5520.43268685
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.00577132587563
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,7.0,428.234272341
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,31.0,2472.96377663
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,97.0,7167.70129432
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,22.2119183982
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,15.6531385445
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,12.3041437513
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,15.0609658767
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,37.1856823576
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,25.0732968173
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,23.1636437983
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,14.7143511326
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,16.4970230838
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,24.3370198932
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,24.5214649237
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,16.598566329
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,4.63621499251
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,21.8019640375
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,20.8377014898
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,17.0670398429
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,1.3203601266
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,13.9958791898
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,18.2504200468
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,16.9053811724
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,4705.49503365
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,41.0,2069.39440234
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,7877.61959683
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,314.0,25386.2804814
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,3494.82015913
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,46.0,3609.80060091
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,982.161298772
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,7.0,492.098048839
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,279.712355635
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,1.0,45.1292555192
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,8.0,744.549531089
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,5.0,380.872050521
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,3.0,184.940971835
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,43.0,6699.79861853
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,79.0,9639.31568934
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,24.0,2785.34248747
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,40.0,2764.92344813
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,41.0,4855.77913212
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,24.0,2948.6154554
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,4.0,77.7035922071
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,8.0,848.776362619
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,6.0,626.414132056
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00553235370929
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,1.0,68.1095256483
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,2.0,182.87879206
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,649.401813724
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,531.519239653
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,430.151825684
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,1087.18432756
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,851.390896593
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,809.799029558
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,482.31748918
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,826.389817754
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,857.268341349
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,135.547338639
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,740.309255886
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,728.484283025
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,38.6028908268
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,475.245206837
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,638.033142439
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.118187953488
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,2.0,177.242889366
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,2.0,129.69996339
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,1.0,93.1505173793
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,8.0,1582.89783642
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,50.0,7097.71967007
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,16.0,1953.3736363
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,4.0,364.026964039
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,8.0,702.235389838
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,37.0,5098.0784892
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,25.0,3231.0589497
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,7.0,718.622920845
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.0246689525899
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,11.0,1357.76841103
574,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,2 workers,10.0,1098.26785796
575,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,3 or more workers,2.0,211.11575506
