,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
283,"$15,000 to $24,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.267639745481
284,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.145570123025
285,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,1 worker,3.0,603.583858225
286,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,2 workers,1.0,147.449791503
287,"$15,000 to $24,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.587996410527
288,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,No workers,1.0,73.2792123813
289,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,1 worker,3.0,529.282220367
290,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,2 workers,0.0,0.187727303241
291,"$15,000 to $24,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,1.0,95.3879775675
292,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0322013343527
293,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,1 worker,1.0,136.447240133
294,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,2 workers,0.0,0.168654482714
295,"$15,000 to $24,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0971043568904
296,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0131734442547
297,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,0.0,0.1143396286
298,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,0.0,0.131995662348
299,"$15,000 to $24,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.130267486578
300,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.946381637026
301,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,1.19895878325
302,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.638880410785
303,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,4.25795391595
304,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,2.31591490369
305,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,3.20086023112
306,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,2.34581906363
307,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,9.35459572444
308,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,1.16581903318
309,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,2.80683187121
310,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.98660501462
311,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,1.51755342574
312,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.512299835959
313,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,2.17077646446
314,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.68317029604
315,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.54485977385
316,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.209579927862
317,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.81906042569
318,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,2.09995509588
319,"$15,000 to $24,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,2.07246107487
320,"$150,000 or more",1-person household,Family households,No vehicle available,No workers,0.0,0.0
321,"$150,000 or more",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
322,"$150,000 or more",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
323,"$150,000 or more",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
324,"$150,000 or more",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
325,"$150,000 or more",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
326,"$150,000 or more",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
327,"$150,000 or more",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
328,"$150,000 or more",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
329,"$150,000 or more",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
330,"$150,000 or more",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
331,"$150,000 or more",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
332,"$150,000 or more",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
333,"$150,000 or more",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
334,"$150,000 or more",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
335,"$150,000 or more",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
336,"$150,000 or more",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
337,"$150,000 or more",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
338,"$150,000 or more",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
339,"$150,000 or more",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
340,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,No workers,0.0,199.573856972
341,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0212469070566
342,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
343,"$150,000 or more",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
344,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,488.382330834
345,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,1 worker,7.0,397.060070347
346,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
347,"$150,000 or more",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
348,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,245.849023143
349,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,1 worker,2.0,99.4804771006
350,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
351,"$150,000 or more",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
352,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,108.034275168
353,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,1 worker,1.0,38.4686166241
354,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
355,"$150,000 or more",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
356,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,44.1964139106
357,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0322358102171
358,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
359,"$150,000 or more",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
360,"$150,000 or more",2-person household,Family households,No vehicle available,No workers,0.0,0.0545571810013
361,"$150,000 or more",2-person household,Family households,No vehicle available,1 worker,0.0,0.0359054002197
362,"$150,000 or more",2-person household,Family households,No vehicle available,2 workers,0.0,0.0210091267513
363,"$150,000 or more",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
364,"$150,000 or more",2-person household,Family households,1 vehicle available,No workers,0.0,0.133508284228
365,"$150,000 or more",2-person household,Family households,1 vehicle available,1 worker,1.0,95.8566459923
366,"$150,000 or more",2-person household,Family households,1 vehicle available,2 workers,2.0,154.281174415
367,"$150,000 or more",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
368,"$150,000 or more",2-person household,Family households,2 vehicles available,No workers,3.0,201.62204396
369,"$150,000 or more",2-person household,Family households,2 vehicles available,1 worker,13.0,1092.73604748
370,"$150,000 or more",2-person household,Family households,2 vehicles available,2 workers,20.0,1964.2475258
371,"$150,000 or more",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
372,"$150,000 or more",2-person household,Family households,3 vehicles available,No workers,0.0,0.0295331542623
373,"$150,000 or more",2-person household,Family households,3 vehicles available,1 worker,3.0,195.025714394
374,"$150,000 or more",2-person household,Family households,3 vehicles available,2 workers,15.0,1323.51212903
375,"$150,000 or more",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
376,"$150,000 or more",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.0120819018578
377,"$150,000 or more",2-person household,Family households,4 or more vehicles available,1 worker,1.0,54.4756779972
378,"$150,000 or more",2-person household,Family households,4 or more vehicles available,2 workers,2.0,138.111051886
379,"$150,000 or more",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
380,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,No workers,0.0,22.7412034157
381,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,14.9665359377
382,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,8.75728577375
383,"$150,000 or more",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
384,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,55.6505851949
385,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,39.9561605869
386,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,32.1546999515
387,"$150,000 or more",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
388,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,28.0142035117
389,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,35.0375264425
390,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,40.9381054182
391,"$150,000 or more",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
392,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,12.310377044
393,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,27.0976821072
394,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,36.7788535465
395,"$150,000 or more",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
396,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,5.03612875069
397,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,22.7072303188
398,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,28.7845840571
399,"$150,000 or more",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
400,"$150,000 or more",3-person household,Family households,No vehicle available,No workers,0.0,0.0455724750424
401,"$150,000 or more",3-person household,Family households,No vehicle available,1 worker,0.0,0.0497147696378
402,"$150,000 or more",3-person household,Family households,No vehicle available,2 workers,0.0,0.0224307921195
403,"$150,000 or more",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.206371734786
404,"$150,000 or more",3-person household,Family households,1 vehicle available,No workers,0.0,0.111521578631
405,"$150,000 or more",3-person household,Family households,1 vehicle available,1 worker,0.0,0.132723519153
406,"$150,000 or more",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0823606090874
407,"$150,000 or more",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.453392447637
408,"$150,000 or more",3-person household,Family households,2 vehicles available,No workers,0.0,0.0561393593396
409,"$150,000 or more",3-person household,Family households,2 vehicles available,1 worker,3.0,349.155455146
410,"$150,000 or more",3-person household,Family households,2 vehicles available,2 workers,12.0,1258.29964598
411,"$150,000 or more",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0735517901984
412,"$150,000 or more",3-person household,Family households,3 vehicles available,No workers,0.0,0.024669510243
413,"$150,000 or more",3-person household,Family households,3 vehicles available,1 worker,3.0,270.033432442
414,"$150,000 or more",3-person household,Family households,3 vehicles available,2 workers,7.0,659.433970443
415,"$150,000 or more",3-person household,Family households,3 vehicles available,3 or more workers,5.0,374.376282393
416,"$150,000 or more",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.0100922034602
417,"$150,000 or more",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0754272551183
418,"$150,000 or more",3-person household,Family households,4 or more vehicles available,2 workers,1.0,73.7284402854
419,"$150,000 or more",3-person household,Family households,4 or more vehicles available,3 or more workers,2.0,200.893384823
420,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.678931300418
421,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.740642529703
422,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.334170282588
423,"$150,000 or more",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,3.07449244611
424,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.66143028954
425,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,1.97729334145
426,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.22699492136
427,"$150,000 or more",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,6.75456673766
428,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.836355019245
429,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.73388700811
430,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,1.56216190834
431,"$150,000 or more",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,1.09576257425
432,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.367522340062
433,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.3409713449
434,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,1.40344853422
435,"$150,000 or more",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.11547935904
436,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.150352001136
437,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.12370294475
438,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.09839427844
439,"$150,000 or more",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,1.49643844093
440,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0466704002615
441,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0591261327589
442,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.0315061105626
443,"$150,000 or more",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.209979151938
444,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.114208339742
445,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,1 worker,0.0,0.157849035022
446,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,2 workers,1.0,115.683050428
447,"$150,000 or more",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.461317833803
448,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.057491860347
449,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,1 worker,6.0,830.506183367
450,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,2 workers,16.0,2356.53011009
451,"$150,000 or more",4-or-more-person household,Family households,2 vehicles available,3 or more workers,1.0,74.8374894718
452,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0252638443759
453,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,1 worker,2.0,214.10180103
454,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,2 workers,7.0,926.235661709
455,"$150,000 or more",4-or-more-person household,Family households,3 vehicles available,3 or more workers,6.0,457.104541166
456,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0103353433091
457,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,1 worker,1.0,89.7061764994
458,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,2 workers,7.0,724.908627926
459,"$150,000 or more",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,7.0,715.417637816
460,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.742492163094
461,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.9406538183
462,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.501239330523
463,"$150,000 or more",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,3.34061576189
464,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,1.81697171533
465,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,2.51126347319
466,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,1.84043329101
467,"$150,000 or more",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,7.33923159809
468,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.914653731491
469,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,2.20212500534
470,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,2.34316763011
471,"$150,000 or more",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,1.19061008963
472,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.401929410369
473,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,1.70310205697
474,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,2.10510521243
475,"$150,000 or more",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,1.21203352885
476,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.164427803638
477,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,1.42716009845
478,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,1.64753851992
479,"$150,000 or more",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,1.62596784025
480,"$25,000 to $34,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
481,"$25,000 to $34,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
482,"$25,000 to $34,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
483,"$25,000 to $34,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
484,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
485,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
486,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
487,"$25,000 to $34,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
488,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
489,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
490,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
491,"$25,000 to $34,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
492,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
493,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
494,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
495,"$25,000 to $34,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
496,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
497,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
498,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
499,"$25,000 to $34,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
500,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,214.707133836
501,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.0228580165067
502,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
503,"$25,000 to $34,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
504,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,525.415362814
505,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,1 worker,27.0,1647.64924329
506,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
507,"$25,000 to $34,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
508,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,264.491251089
509,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,1 worker,7.0,374.583572829
510,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
511,"$25,000 to $34,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
512,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,116.226293009
513,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,1 worker,1.0,41.3856130421
514,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
515,"$25,000 to $34,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
516,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,47.5477374668
517,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.0346801856895
518,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
519,"$25,000 to $34,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
520,"$25,000 to $34,999",2-person household,Family households,No vehicle available,No workers,0.0,0.058694140308
521,"$25,000 to $34,999",2-person household,Family households,No vehicle available,1 worker,0.0,0.038628033187
522,"$25,000 to $34,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.0226022058079
523,"$25,000 to $34,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
524,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,No workers,4.0,574.527776027
525,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,1 worker,2.0,206.250518303
526,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,2 workers,1.0,82.9899999581
527,"$25,000 to $34,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
528,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,No workers,4.0,289.214174198
529,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,1 worker,6.0,542.582761906
530,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,2 workers,5.0,528.298098266
531,"$25,000 to $34,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
532,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,No workers,0.0,0.0317725928685
533,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,1 worker,0.0,0.0699380383064
534,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,2 workers,0.0,0.0949247562219
535,"$25,000 to $34,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
536,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.012998047733
537,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.058606457098
538,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0742918650552
539,"$25,000 to $34,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
540,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,24.4656222986
541,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,16.1014177077
542,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,9.42133281976
543,"$25,000 to $34,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
544,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,59.8704551024
545,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,42.9859544173
546,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,34.5929249986
547,"$25,000 to $34,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
548,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,30.1384631932
549,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,37.6943503186
550,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,44.0423581141
551,"$25,000 to $34,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
552,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,13.2438477247
553,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,29.1524438476
554,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,39.5677186909
555,"$25,000 to $34,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
556,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,5.41800808028
557,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,24.4290730913
558,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,30.9672601176
559,"$25,000 to $34,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
560,"$25,000 to $34,999",3-person household,Family households,No vehicle available,No workers,0.0,0.0490281424961
561,"$25,000 to $34,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0534845388077
562,"$25,000 to $34,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.0241316731495
563,"$25,000 to $34,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.222020480803
564,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.119978031552
565,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,1 worker,3.0,428.363015411
566,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0886058454068
567,"$25,000 to $34,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.487772268431
568,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,No workers,2.0,120.792583979
569,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,1 worker,2.0,250.420798845
570,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,2 workers,2.0,225.61898854
571,"$25,000 to $34,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0791290718211
572,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.0265401486836
573,"$25,000 to $34,999",3-person household,Family households,3 vehicles available,1 worker,1.0,96.8365048726
