,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
303,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,3.0,496.595003369
304,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.135715741153
305,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0842492382379
306,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,3.0,594.116627625
307,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,5.0,1053.90155141
308,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,2.0,305.798475414
309,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,1.0,125.358692051
310,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0951166901368
311,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,4.0,894.336983247
312,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,7.0,1665.78453593
313,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,9.0,1553.59772354
314,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,3.0,424.586766023
315,Family households,1 worker,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.107710375296
316,Family households,1 worker,4-or-more-person household,"Less than $15,000",1 vehicle available,1.0,253.187353261
317,Family households,1 worker,4-or-more-person household,"Less than $15,000",2 vehicles available,1.0,269.476932972
318,Family households,1 worker,4-or-more-person household,"Less than $15,000",3 vehicles available,1.0,195.477545202
319,Family households,1 worker,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.160267701523
320,Family households,2 workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
321,Family households,2 workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
322,Family households,2 workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
323,Family households,2 workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
324,Family households,2 workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
325,Family households,2 workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
326,Family households,2 workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
327,Family households,2 workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
328,Family households,2 workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
329,Family households,2 workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
330,Family households,2 workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
331,Family households,2 workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
332,Family households,2 workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
333,Family households,2 workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
334,Family households,2 workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
335,Family households,2 workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
336,Family households,2 workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
337,Family households,2 workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
338,Family households,2 workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
339,Family households,2 workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
340,Family households,2 workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
341,Family households,2 workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
342,Family households,2 workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
343,Family households,2 workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
344,Family households,2 workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
345,Family households,2 workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
346,Family households,2 workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
347,Family households,2 workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
348,Family households,2 workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
349,Family households,2 workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
350,Family households,2 workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
351,Family households,2 workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
352,Family households,2 workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
353,Family households,2 workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
354,Family households,2 workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
355,Family households,2 workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
356,Family households,2 workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
357,Family households,2 workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
358,Family households,2 workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
359,Family households,2 workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
360,Family households,2 workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0583212330668
361,Family households,2 workers,2-person household,"$100,000 to $149,999",1 vehicle available,3.0,261.946134997
362,Family households,2 workers,2-person household,"$100,000 to $149,999",2 vehicles available,32.0,3337.21662357
363,Family households,2 workers,2-person household,"$100,000 to $149,999",3 vehicles available,13.0,1093.02726443
364,Family households,2 workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,1.0,95.5687898765
365,Family households,2 workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0734551593258
366,Family households,2 workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.109973069665
367,Family households,2 workers,2-person household,"$15,000 to $24,999",2 vehicles available,3.0,394.04995493
368,Family households,2 workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.105896900843
369,Family households,2 workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.120368180126
370,Family households,2 workers,2-person household,"$150,000 or more",No vehicle available,1.0,53.7533659471
371,Family households,2 workers,2-person household,"$150,000 or more",1 vehicle available,2.0,160.953232211
372,Family households,2 workers,2-person household,"$150,000 or more",2 vehicles available,36.0,3460.31700808
373,Family households,2 workers,2-person household,"$150,000 or more",3 vehicles available,10.0,774.937378927
374,Family households,2 workers,2-person household,"$150,000 or more",4 or more vehicles available,3.0,264.250798477
375,Family households,2 workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0733126430566
376,Family households,2 workers,2-person household,"$25,000 to $34,999",1 vehicle available,3.0,329.279106172
377,Family households,2 workers,2-person household,"$25,000 to $34,999",2 vehicles available,2.0,262.190284589
378,Family households,2 workers,2-person household,"$25,000 to $34,999",3 vehicles available,1.0,105.691441739
379,Family households,2 workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.120134644128
380,Family households,2 workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.071316271929
381,Family households,2 workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.106770843778
382,Family households,2 workers,2-person household,"$35,000 to $44,999",2 vehicles available,1.0,127.52530023
383,Family households,2 workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.102813365953
384,Family households,2 workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.116863266573
385,Family households,2 workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.065873821968
386,Family households,2 workers,2-person household,"$45,000 to $59,999",1 vehicle available,1.0,98.6227036856
387,Family households,2 workers,2-person household,"$45,000 to $59,999",2 vehicles available,5.0,588.96649366
388,Family households,2 workers,2-person household,"$45,000 to $59,999",3 vehicles available,4.0,379.868951731
389,Family households,2 workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.107944930499
390,Family households,2 workers,2-person household,"$60,000 to $99,999",No vehicle available,1.0,74.3709978074
391,Family households,2 workers,2-person household,"$60,000 to $99,999",1 vehicle available,7.0,779.409492618
392,Family households,2 workers,2-person household,"$60,000 to $99,999",2 vehicles available,28.0,3723.65436223
393,Family households,2 workers,2-person household,"$60,000 to $99,999",3 vehicles available,12.0,1286.60667313
394,Family households,2 workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,2.0,243.737859733
395,Family households,2 workers,2-person household,"Less than $15,000",No vehicle available,0.0,0.0842179019629
396,Family households,2 workers,2-person household,"Less than $15,000",1 vehicle available,0.0,0.126086462606
397,Family households,2 workers,2-person household,"Less than $15,000",2 vehicles available,1.0,150.595550525
398,Family households,2 workers,2-person household,"Less than $15,000",3 vehicles available,1.0,121.413048385
399,Family households,2 workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.13800467777
400,Family households,2 workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0766249764941
401,Family households,2 workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.114718747538
402,Family households,2 workers,3-person household,"$100,000 to $149,999",2 vehicles available,7.0,959.126999739
403,Family households,2 workers,3-person household,"$100,000 to $149,999",3 vehicles available,7.0,773.266756024
404,Family households,2 workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,2.0,251.124878292
405,Family households,2 workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0965085880517
406,Family households,2 workers,3-person household,"$15,000 to $24,999",1 vehicle available,1.0,144.487409386
407,Family households,2 workers,3-person household,"$15,000 to $24,999",2 vehicles available,1.0,172.573331909
408,Family households,2 workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.139131961229
409,Family households,2 workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.158144958324
410,Family households,2 workers,3-person household,"$150,000 or more",No vehicle available,0.0,0.0706235136946
411,Family households,2 workers,3-person household,"$150,000 or more",1 vehicle available,2.0,211.467367651
412,Family households,2 workers,3-person household,"$150,000 or more",2 vehicles available,14.0,1768.01147355
413,Family households,2 workers,3-person household,"$150,000 or more",3 vehicles available,8.0,814.517187957
414,Family households,2 workers,3-person household,"$150,000 or more",4 or more vehicles available,5.0,578.640349809
415,Family households,2 workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0963213439692
416,Family households,2 workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.144207077729
417,Family households,2 workers,3-person household,"$25,000 to $34,999",2 vehicles available,1.0,172.238508492
418,Family households,2 workers,3-person household,"$25,000 to $34,999",3 vehicles available,1.0,138.862020108
419,Family households,2 workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.157838128557
420,Family households,2 workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0936984246192
421,Family households,2 workers,3-person household,"$35,000 to $44,999",1 vehicle available,1.0,140.280185527
422,Family households,2 workers,3-person household,"$35,000 to $44,999",2 vehicles available,2.0,335.096588968
423,Family households,2 workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.135080678772
424,Family households,2 workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.153540050224
425,Family households,2 workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0865478967857
426,Family households,2 workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.129574804138
427,Family households,2 workers,3-person household,"$45,000 to $59,999",2 vehicles available,2.0,309.523933973
428,Family households,2 workers,3-person household,"$45,000 to $59,999",3 vehicles available,1.0,124.772093998
429,Family households,2 workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.141822751804
430,Family households,2 workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.097711856543
431,Family households,2 workers,3-person household,"$60,000 to $99,999",1 vehicle available,2.0,292.577755063
432,Family households,2 workers,3-person household,"$60,000 to $99,999",2 vehicles available,11.0,1921.97472682
433,Family households,2 workers,3-person household,"$60,000 to $99,999",3 vehicles available,7.0,986.066603751
434,Family households,2 workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,2.0,320.233417414
435,Family households,2 workers,3-person household,"Less than $15,000",No vehicle available,0.0,0.110649148157
436,Family households,2 workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.165657886938
437,Family households,2 workers,3-person household,"Less than $15,000",2 vehicles available,0.0,0.197858994269
438,Family households,2 workers,3-person household,"Less than $15,000",3 vehicles available,1.0,159.517751758
439,Family households,2 workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.181316557181
440,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0839182391714
441,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.125637823772
442,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,22.0,3301.31348463
443,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,11.0,1330.7914226
444,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.137513631733
445,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,1.0,105.694398155
446,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.158239904701
447,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,1.0,188.999081035
448,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,1.0,152.374718179
449,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.17319739651
450,Family households,2 workers,4-or-more-person household,"$150,000 or more",No vehicle available,1.0,77.3455495129
451,Family households,2 workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.115797550273
452,Family households,2 workers,4-or-more-person household,"$150,000 or more",2 vehicles available,19.0,2627.82628662
453,Family households,2 workers,4-or-more-person household,"$150,000 or more",3 vehicles available,11.0,1226.56045795
454,Family households,2 workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,6.0,760.459288727
455,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.105489331943
456,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,1.0,157.93289072
457,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,3.0,565.897166099
458,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,3.0,456.237251158
459,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.172861362295
460,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,1.0,102.616759795
461,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.153632231926
462,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,3.0,550.487262479
463,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,2.0,295.875659015
464,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,1.0,168.154187402
465,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0947856356315
466,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,4.0,567.631594904
467,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,4.0,677.969631023
468,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,3.0,409.944181589
469,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,1.0,155.321621623
470,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.107012195271
471,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,1.0,160.212838874
472,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,18.0,3444.39936778
473,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,8.0,1234.19620194
474,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,1.0,175.356820601
475,Family households,2 workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.121180874748
476,Family households,2 workers,4-or-more-person household,"Less than $15,000",1 vehicle available,1.0,181.42541522
477,Family households,2 workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.216691464885
478,Family households,2 workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.174700854168
479,Family households,2 workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.198574497604
480,Family households,3 or more workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
481,Family households,3 or more workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
482,Family households,3 or more workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
483,Family households,3 or more workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
484,Family households,3 or more workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
485,Family households,3 or more workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
486,Family households,3 or more workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
487,Family households,3 or more workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
488,Family households,3 or more workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
489,Family households,3 or more workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
490,Family households,3 or more workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
491,Family households,3 or more workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
492,Family households,3 or more workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
493,Family households,3 or more workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
494,Family households,3 or more workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
495,Family households,3 or more workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
496,Family households,3 or more workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
497,Family households,3 or more workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
498,Family households,3 or more workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
499,Family households,3 or more workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
500,Family households,3 or more workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
501,Family households,3 or more workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
502,Family households,3 or more workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
503,Family households,3 or more workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
504,Family households,3 or more workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
505,Family households,3 or more workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
506,Family households,3 or more workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
507,Family households,3 or more workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
508,Family households,3 or more workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
509,Family households,3 or more workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
510,Family households,3 or more workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
511,Family households,3 or more workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
512,Family households,3 or more workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
513,Family households,3 or more workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
514,Family households,3 or more workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
515,Family households,3 or more workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
516,Family households,3 or more workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
517,Family households,3 or more workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
518,Family households,3 or more workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
519,Family households,3 or more workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
520,Family households,3 or more workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
521,Family households,3 or more workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
522,Family households,3 or more workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
523,Family households,3 or more workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
524,Family households,3 or more workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
525,Family households,3 or more workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
526,Family households,3 or more workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
527,Family households,3 or more workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
528,Family households,3 or more workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
529,Family households,3 or more workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
530,Family households,3 or more workers,2-person household,"$150,000 or more",No vehicle available,0.0,0.0
531,Family households,3 or more workers,2-person household,"$150,000 or more",1 vehicle available,0.0,0.0
532,Family households,3 or more workers,2-person household,"$150,000 or more",2 vehicles available,0.0,0.0
533,Family households,3 or more workers,2-person household,"$150,000 or more",3 vehicles available,0.0,0.0
534,Family households,3 or more workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
535,Family households,3 or more workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
536,Family households,3 or more workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
537,Family households,3 or more workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
538,Family households,3 or more workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
539,Family households,3 or more workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
540,Family households,3 or more workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
541,Family households,3 or more workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
542,Family households,3 or more workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
543,Family households,3 or more workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
544,Family households,3 or more workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
545,Family households,3 or more workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
546,Family households,3 or more workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
547,Family households,3 or more workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
548,Family households,3 or more workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
549,Family households,3 or more workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
550,Family households,3 or more workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
551,Family households,3 or more workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
552,Family households,3 or more workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
553,Family households,3 or more workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
554,Family households,3 or more workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
555,Family households,3 or more workers,2-person household,"Less than $15,000",No vehicle available,0.0,0.0
556,Family households,3 or more workers,2-person household,"Less than $15,000",1 vehicle available,0.0,0.0
557,Family households,3 or more workers,2-person household,"Less than $15,000",2 vehicles available,0.0,0.0
558,Family households,3 or more workers,2-person household,"Less than $15,000",3 vehicles available,0.0,0.0
559,Family households,3 or more workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
560,Family households,3 or more workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0170800674934
561,Family households,3 or more workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0350915304184
562,Family households,3 or more workers,3-person household,"$100,000 to $149,999",2 vehicles available,1.0,62.4863039281
563,Family households,3 or more workers,3-person household,"$100,000 to $149,999",3 vehicles available,7.0,552.314876031
564,Family households,3 or more workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,1.0,76.0193248306
565,Family households,3 or more workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0215122179873
566,Family households,3 or more workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0441975215942
567,Family households,3 or more workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0787010351008
568,Family households,3 or more workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0993766398457
569,Family households,3 or more workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0957457742856
570,Family households,3 or more workers,3-person household,"$150,000 or more",No vehicle available,1.0,15.742313221
571,Family households,3 or more workers,3-person household,"$150,000 or more",1 vehicle available,0.0,0.0323430726176
572,Family households,3 or more workers,3-person household,"$150,000 or more",2 vehicles available,4.0,230.368871514
573,Family households,3 or more workers,3-person household,"$150,000 or more",3 vehicles available,10.0,727.223102809
574,Family households,3 or more workers,3-person household,"$150,000 or more",4 or more vehicles available,2.0,140.130596416
575,Family households,3 or more workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.021470480401
576,Family households,3 or more workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0441117704238
577,Family households,3 or more workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0785483408857
578,Family households,3 or more workers,3-person household,"$25,000 to $34,999",3 vehicles available,1.0,99.183831225
579,Family households,3 or more workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0955600101995
580,Family households,3 or more workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0208858193469
581,Family households,3 or more workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0429105660859
582,Family households,3 or more workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0764093968601
583,Family households,3 or more workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0964829636976
584,Family households,3 or more workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0929578226727
585,Family households,3 or more workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0192919330765
586,Family households,3 or more workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0396358771208
587,Family households,3 or more workers,3-person household,"$45,000 to $59,999",2 vehicles available,2.0,141.156537472
588,Family households,3 or more workers,3-person household,"$45,000 to $59,999",3 vehicles available,2.0,178.239871537
589,Family households,3 or more workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0858638133437
590,Family households,3 or more workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0217804321909
591,Family households,3 or more workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0447485760258
592,Family households,3 or more workers,3-person household,"$60,000 to $99,999",2 vehicles available,3.0,239.046837389
593,Family households,3 or more workers,3-person household,"$60,000 to $99,999",3 vehicles available,4.0,402.462668758
594,Family households,3 or more workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,2.0,193.879064039
595,Family households,3 or more workers,3-person household,"Less than $15,000",No vehicle available,0.0,0.024664215313
596,Family households,3 or more workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.0506733982308
597,Family households,3 or more workers,3-person household,"Less than $15,000",2 vehicles available,0.0,0.0902324100763
598,Family households,3 or more workers,3-person household,"Less than $15,000",3 vehicles available,0.0,0.113937430519
599,Family households,3 or more workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.109774565955
600,Family households,3 or more workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0296674852126
