,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
301,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,2.0,30.1792049578
302,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,1.0,15.5318681473
303,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,3.0,46.8652998338
304,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0285760684222
305,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.00599626339754
306,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,1.0,16.8887928455
307,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,2.0,34.7675830441
308,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,1.0,17.4844089198
309,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0319833011238
310,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.00547918395183
311,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,2.0,30.8648225036
312,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,5.0,79.4236220249
313,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,2.0,31.9533304024
314,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0292252655739
315,Family households,1 worker,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.00690102165604
316,Family households,1 worker,4-or-more-person household,"Less than $15,000",1 vehicle available,3.0,58.3112769291
317,Family households,1 worker,4-or-more-person household,"Less than $15,000",2 vehicles available,1.0,20.0067798568
318,Family households,1 worker,4-or-more-person household,"Less than $15,000",3 vehicles available,1.0,20.1225791129
319,Family households,1 worker,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0368091658178
320,Family households,2 workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
321,Family households,2 workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
322,Family households,2 workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
323,Family households,2 workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
324,Family households,2 workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
325,Family households,2 workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
326,Family households,2 workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
327,Family households,2 workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
328,Family households,2 workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
329,Family households,2 workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
330,Family households,2 workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
331,Family households,2 workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
332,Family households,2 workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
333,Family households,2 workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
334,Family households,2 workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
335,Family households,2 workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
336,Family households,2 workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
337,Family households,2 workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
338,Family households,2 workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
339,Family households,2 workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
340,Family households,2 workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
341,Family households,2 workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
342,Family households,2 workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
343,Family households,2 workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
344,Family households,2 workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
345,Family households,2 workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
346,Family households,2 workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
347,Family households,2 workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
348,Family households,2 workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
349,Family households,2 workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
350,Family households,2 workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
351,Family households,2 workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
352,Family households,2 workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
353,Family households,2 workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
354,Family households,2 workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
355,Family households,2 workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
356,Family households,2 workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
357,Family households,2 workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
358,Family households,2 workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
359,Family households,2 workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
360,Family households,2 workers,2-person household,"$100,000 to $149,999",No vehicle available,1.0,0.266810029506
361,Family households,2 workers,2-person household,"$100,000 to $149,999",1 vehicle available,1.0,19.4562373337
362,Family households,2 workers,2-person household,"$100,000 to $149,999",2 vehicles available,11.0,152.470299013
363,Family households,2 workers,2-person household,"$100,000 to $149,999",3 vehicles available,4.0,53.7163316375
364,Family households,2 workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,1.0,22.9726762117
365,Family households,2 workers,2-person household,"$15,000 to $24,999",No vehicle available,1.0,0.394787584386
366,Family households,2 workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0287885764731
367,Family households,2 workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0205094447125
368,Family households,2 workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0198704494435
369,Family households,2 workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0339917032552
370,Family households,2 workers,2-person household,"$150,000 or more",No vehicle available,0.0,0.000268263557108
371,Family households,2 workers,2-person household,"$150,000 or more",1 vehicle available,0.0,0.0195622310178
372,Family households,2 workers,2-person household,"$150,000 or more",2 vehicles available,10.0,139.364478785
373,Family households,2 workers,2-person household,"$150,000 or more",3 vehicles available,3.0,40.5067255901
374,Family households,2 workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0230978267505
375,Family households,2 workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.000340788192229
376,Family households,2 workers,2-person household,"$25,000 to $34,999",1 vehicle available,1.0,24.8508497256
377,Family households,2 workers,2-person household,"$25,000 to $34,999",2 vehicles available,3.0,53.1124346125
378,Family households,2 workers,2-person household,"$25,000 to $34,999",3 vehicles available,1.0,17.1525519353
379,Family households,2 workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0293422882615
380,Family households,2 workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.000312510133424
381,Family households,2 workers,2-person household,"$35,000 to $44,999",1 vehicle available,1.0,22.7887659858
382,Family households,2 workers,2-person household,"$35,000 to $44,999",2 vehicles available,2.0,32.4701665252
383,Family households,2 workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0157292606261
384,Family households,2 workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.02690751214
385,Family households,2 workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.000349771898424
386,Family households,2 workers,2-person household,"$45,000 to $59,999",1 vehicle available,1.0,25.5059567326
387,Family households,2 workers,2-person household,"$45,000 to $59,999",2 vehicles available,5.0,90.854268174
388,Family households,2 workers,2-person household,"$45,000 to $59,999",3 vehicles available,1.0,17.6047198526
389,Family households,2 workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0301157965663
390,Family households,2 workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.000319609804572
391,Family households,2 workers,2-person household,"$60,000 to $99,999",1 vehicle available,3.0,69.9194579392
392,Family households,2 workers,2-person household,"$60,000 to $99,999",2 vehicles available,13.0,215.850899025
393,Family households,2 workers,2-person household,"$60,000 to $99,999",3 vehicles available,4.0,64.3464051511
394,Family households,2 workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,1.0,27.5188026781
395,Family households,2 workers,2-person household,"Less than $15,000",No vehicle available,0.0,0.000402547934551
396,Family households,2 workers,2-person household,"Less than $15,000",1 vehicle available,0.0,0.0293544742951
397,Family households,2 workers,2-person household,"Less than $15,000",2 vehicles available,1.0,20.9125994188
398,Family households,2 workers,2-person household,"Less than $15,000",3 vehicles available,0.0,0.0202610434026
399,Family households,2 workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0346598790804
400,Family households,2 workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.000282702941925
401,Family households,2 workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0206151753111
402,Family households,2 workers,3-person household,"$100,000 to $149,999",2 vehicles available,6.0,88.1194939271
403,Family households,2 workers,3-person household,"$100,000 to $149,999",3 vehicles available,3.0,42.6870150219
404,Family households,2 workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,2.0,48.682151574
405,Family households,2 workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.000418303658779
406,Family households,2 workers,3-person household,"$15,000 to $24,999",1 vehicle available,2.0,61.0068165566
407,Family households,2 workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0217311184598
408,Family households,2 workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0210540605443
409,Family households,2 workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0360164665814
410,Family households,2 workers,3-person household,"$150,000 or more",No vehicle available,0.0,0.00028424305093
411,Family households,2 workers,3-person household,"$150,000 or more",1 vehicle available,0.0,0.0207274826572
412,Family households,2 workers,3-person household,"$150,000 or more",2 vehicles available,0.0,0.0147665918801
413,Family households,2 workers,3-person household,"$150,000 or more",3 vehicles available,5.0,71.5326088832
414,Family households,2 workers,3-person household,"$150,000 or more",4 or more vehicles available,1.0,24.4736810926
415,Family households,2 workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.000361087717335
416,Family households,2 workers,3-person household,"$25,000 to $34,999",1 vehicle available,1.0,26.331125332
417,Family households,2 workers,3-person household,"$25,000 to $34,999",2 vehicles available,1.0,18.7587170112
418,Family households,2 workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0181742676713
419,Family households,2 workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0310901026835
420,Family households,2 workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.000331125236423
421,Family households,2 workers,3-person household,"$35,000 to $44,999",1 vehicle available,1.0,24.1462106914
422,Family households,2 workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0172021486945
423,Family households,2 workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0166661960255
424,Family households,2 workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0285102957185
425,Family households,2 workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.000370606550549
426,Family households,2 workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0270252547038
427,Family households,2 workers,3-person household,"$45,000 to $59,999",2 vehicles available,1.0,19.2532259351
428,Family households,2 workers,3-person household,"$45,000 to $59,999",3 vehicles available,1.0,18.6533696027
429,Family households,2 workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0319096860919
430,Family households,2 workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.000338647809409
431,Family households,2 workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0246947694005
432,Family households,2 workers,3-person household,"$60,000 to $99,999",2 vehicles available,6.0,105.557704428
433,Family households,2 workers,3-person household,"$60,000 to $99,999",3 vehicles available,2.0,34.0896443664
434,Family households,2 workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,2.0,58.315997264
435,Family households,2 workers,3-person household,"Less than $15,000",No vehicle available,1.0,0.426526265051
436,Family households,2 workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.0311030145953
437,Family households,2 workers,3-person household,"Less than $15,000",2 vehicles available,0.0,0.0221582876399
438,Family households,2 workers,3-person household,"Less than $15,000",3 vehicles available,0.0,0.0214679207787
439,Family households,2 workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0367244432337
440,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.000408721640068
441,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0298046713136
442,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,3.0,63.6999810377
443,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,9.0,185.146005244
444,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,2.0,70.3828856462
445,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.000604768228793
446,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0441007192011
447,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0314180613648
448,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0304391956346
449,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0520712985524
450,Family households,2 workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.0004109482737
451,Family households,2 workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.0299670411933
452,Family households,2 workers,4-or-more-person household,"$150,000 or more",2 vehicles available,1.0,21.3490019253
453,Family households,2 workers,4-or-more-person household,"$150,000 or more",3 vehicles available,2.0,41.3676985772
454,Family households,2 workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,3.0,106.149476265
455,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,1.0,0.522047499868
456,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0380685841372
457,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,1.0,27.1206713668
458,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.02627569575
459,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0449489406519
460,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.000478728833797
461,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,1.0,34.9097139493
462,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,4.0,99.4809658394
463,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,3.0,72.2861417025
464,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0412191494914
465,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.000535809483018
466,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,2.0,78.1442623169
467,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,6.0,167.013686392
468,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,1.0,26.9683639119
469,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0461338645601
470,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.000489604696451
471,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,1.0,35.7028001964
472,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,6.0,152.611493116
473,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,7.0,172.49949155
474,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0421555748264
475,Family households,2 workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.000616656174133
476,Family households,2 workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.0449676082246
477,Family households,2 workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.0320356470421
478,Family households,2 workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.0310375397219
479,Family households,2 workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0530948654685
480,Family households,3 or more workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
481,Family households,3 or more workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
482,Family households,3 or more workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
483,Family households,3 or more workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
484,Family households,3 or more workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
485,Family households,3 or more workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
486,Family households,3 or more workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
487,Family households,3 or more workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
488,Family households,3 or more workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
489,Family households,3 or more workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
490,Family households,3 or more workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
491,Family households,3 or more workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
492,Family households,3 or more workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
493,Family households,3 or more workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
494,Family households,3 or more workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
495,Family households,3 or more workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
496,Family households,3 or more workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
497,Family households,3 or more workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
498,Family households,3 or more workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
499,Family households,3 or more workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
500,Family households,3 or more workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
501,Family households,3 or more workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
502,Family households,3 or more workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
503,Family households,3 or more workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
504,Family households,3 or more workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
505,Family households,3 or more workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
506,Family households,3 or more workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
507,Family households,3 or more workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
508,Family households,3 or more workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
509,Family households,3 or more workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
510,Family households,3 or more workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
511,Family households,3 or more workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
512,Family households,3 or more workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
513,Family households,3 or more workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
514,Family households,3 or more workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
515,Family households,3 or more workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
516,Family households,3 or more workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
517,Family households,3 or more workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
518,Family households,3 or more workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
519,Family households,3 or more workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
520,Family households,3 or more workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
521,Family households,3 or more workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
522,Family households,3 or more workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
523,Family households,3 or more workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
524,Family households,3 or more workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
525,Family households,3 or more workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
526,Family households,3 or more workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
527,Family households,3 or more workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
528,Family households,3 or more workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
529,Family households,3 or more workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
530,Family households,3 or more workers,2-person household,"$150,000 or more",No vehicle available,0.0,0.0
531,Family households,3 or more workers,2-person household,"$150,000 or more",1 vehicle available,0.0,0.0
532,Family households,3 or more workers,2-person household,"$150,000 or more",2 vehicles available,0.0,0.0
533,Family households,3 or more workers,2-person household,"$150,000 or more",3 vehicles available,0.0,0.0
534,Family households,3 or more workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
535,Family households,3 or more workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
536,Family households,3 or more workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
537,Family households,3 or more workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
538,Family households,3 or more workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
539,Family households,3 or more workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
540,Family households,3 or more workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
541,Family households,3 or more workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
542,Family households,3 or more workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
543,Family households,3 or more workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
544,Family households,3 or more workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
545,Family households,3 or more workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
546,Family households,3 or more workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
547,Family households,3 or more workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
548,Family households,3 or more workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
549,Family households,3 or more workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
550,Family households,3 or more workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
551,Family households,3 or more workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
552,Family households,3 or more workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
553,Family households,3 or more workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
554,Family households,3 or more workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
555,Family households,3 or more workers,2-person household,"Less than $15,000",No vehicle available,0.0,0.0
556,Family households,3 or more workers,2-person household,"Less than $15,000",1 vehicle available,0.0,0.0
557,Family households,3 or more workers,2-person household,"Less than $15,000",2 vehicles available,0.0,0.0
558,Family households,3 or more workers,2-person household,"Less than $15,000",3 vehicles available,0.0,0.0
559,Family households,3 or more workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
560,Family households,3 or more workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0485485361572
561,Family households,3 or more workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.00931113027929
562,Family households,3 or more workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0336941309196
563,Family households,3 or more workers,3-person household,"$100,000 to $149,999",3 vehicles available,3.0,43.647222244
564,Family households,3 or more workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,5.0,86.5175970118
565,Family households,3 or more workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0718352280477
566,Family households,3 or more workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.013777288049
567,Family households,3 or more workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0498557890734
568,Family households,3 or more workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.021527653298
569,Family households,3 or more workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0256032902469
570,Family households,3 or more workers,3-person household,"$150,000 or more",No vehicle available,0.0,0.0488130188585
571,Family households,3 or more workers,3-person household,"$150,000 or more",1 vehicle available,0.0,0.00936185545213
572,Family households,3 or more workers,3-person household,"$150,000 or more",2 vehicles available,0.0,0.0338776897963
573,Family households,3 or more workers,3-person household,"$150,000 or more",3 vehicles available,0.0,0.0146283345229
574,Family households,3 or more workers,3-person household,"$150,000 or more",4 or more vehicles available,1.0,17.3977855103
575,Family households,3 or more workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0620095425311
576,Family households,3 or more workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0118928185022
577,Family households,3 or more workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0430364705032
578,Family households,3 or more workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0185830819927
579,Family households,3 or more workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.022101249744
580,Family households,3 or more workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0568640899299
581,Family households,3 or more workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0109059714558
582,Family households,3 or more workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.039465373055
583,Family households,3 or more workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0170410875887
584,Family households,3 or more workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0202673234104
585,Family households,3 or more workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0636442104102
586,Family households,3 or more workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0122063316746
587,Family households,3 or more workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0441709787271
588,Family households,3 or more workers,3-person household,"$45,000 to $59,999",3 vehicles available,2.0,38.1459218093
589,Family households,3 or more workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0226838730238
590,Family households,3 or more workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0581559403227
591,Family households,3 or more workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0111537356164
592,Family households,3 or more workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0403619557269
593,Family households,3 or more workers,3-person household,"$60,000 to $99,999",3 vehicles available,3.0,52.2846918361
594,Family households,3 or more workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0207277607398
595,Family households,3 or more workers,3-person household,"Less than $15,000",No vehicle available,0.0,0.0732472950576
596,Family households,3 or more workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.0140481085707
