,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
302,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,1.0,104.124136638
303,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,1.0,67.3553690168
304,Family households,1 worker,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0284239814012
305,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
306,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,2.0,76.0497614696
307,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0701395753336
308,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,1.0,45.3715836865
309,Family households,1 worker,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,1.0,19.1468188754
310,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",No vehicle available,1.0,0.0
311,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,1.0,49.9574979638
312,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,6.0,552.900778258
313,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,1.0,59.6096754502
314,Family households,1 worker,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,2.0,50.3105938267
315,Family households,1 worker,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.0
316,Family households,1 worker,4-or-more-person household,"Less than $15,000",1 vehicle available,1.0,74.2780317511
317,Family households,1 worker,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.137011070198
318,Family households,1 worker,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.0886291256814
319,Family households,1 worker,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0374015116648
320,Family households,2 workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
321,Family households,2 workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
322,Family households,2 workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
323,Family households,2 workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
324,Family households,2 workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
325,Family households,2 workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
326,Family households,2 workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
327,Family households,2 workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
328,Family households,2 workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
329,Family households,2 workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
330,Family households,2 workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
331,Family households,2 workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
332,Family households,2 workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
333,Family households,2 workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
334,Family households,2 workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
335,Family households,2 workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
336,Family households,2 workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
337,Family households,2 workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
338,Family households,2 workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
339,Family households,2 workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
340,Family households,2 workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
341,Family households,2 workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
342,Family households,2 workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
343,Family households,2 workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
344,Family households,2 workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
345,Family households,2 workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
346,Family households,2 workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
347,Family households,2 workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
348,Family households,2 workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
349,Family households,2 workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
350,Family households,2 workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
351,Family households,2 workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
352,Family households,2 workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
353,Family households,2 workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
354,Family households,2 workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
355,Family households,2 workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
356,Family households,2 workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
357,Family households,2 workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
358,Family households,2 workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
359,Family households,2 workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
360,Family households,2 workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,0.114488983157
361,Family households,2 workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0096390481348
362,Family households,2 workers,2-person household,"$100,000 to $149,999",2 vehicles available,7.0,153.487856154
363,Family households,2 workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0237654920288
364,Family households,2 workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,2.0,20.8249907972
365,Family households,2 workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0696316515889
366,Family households,2 workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.00586242294115
367,Family households,2 workers,2-person household,"$15,000 to $24,999",2 vehicles available,2.0,26.6715941396
368,Family households,2 workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0144540585055
369,Family households,2 workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.00633282986512
370,Family households,2 workers,2-person household,"$150,000 or more",No vehicle available,0.0,0.200014698472
371,Family households,2 workers,2-person household,"$150,000 or more",1 vehicle available,0.0,0.016839622932
372,Family households,2 workers,2-person household,"$150,000 or more",2 vehicles available,4.0,153.226607092
373,Family households,2 workers,2-person household,"$150,000 or more",3 vehicles available,3.0,124.556466249
374,Family households,2 workers,2-person household,"$150,000 or more",4 or more vehicles available,1.0,18.1908518187
375,Family households,2 workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.108647228947
376,Family households,2 workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0091472195896
377,Family households,2 workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0208080285958
378,Family households,2 workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0225528673788
379,Family households,2 workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.00988120201857
380,Family households,2 workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.109407543753
381,Family households,2 workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.00921123195841
382,Family households,2 workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0209536434668
383,Family households,2 workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0227106926557
384,Family households,2 workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.00995035080654
385,Family households,2 workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.073698557365
386,Family households,2 workers,2-person household,"$45,000 to $59,999",1 vehicle available,1.0,6.20482357617
387,Family households,2 workers,2-person household,"$45,000 to $59,999",2 vehicles available,2.0,28.2293750882
388,Family households,2 workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0152982621497
389,Family households,2 workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.00670270508379
390,Family households,2 workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0968259586447
391,Family households,2 workers,2-person household,"$60,000 to $99,999",1 vehicle available,1.0,8.15196406095
392,Family households,2 workers,2-person household,"$60,000 to $99,999",2 vehicles available,8.0,148.352228461
393,Family households,2 workers,2-person household,"$60,000 to $99,999",3 vehicles available,2.0,40.1980432508
394,Family households,2 workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0088060861495
395,Family households,2 workers,2-person household,"Less than $15,000",No vehicle available,0.0,0.1439632072
396,Family households,2 workers,2-person household,"Less than $15,000",1 vehicle available,0.0,0.0121205398595
397,Family households,2 workers,2-person household,"Less than $15,000",2 vehicles available,0.0,0.0275717159212
398,Family households,2 workers,2-person household,"Less than $15,000",3 vehicles available,0.0,0.0298837177062
399,Family households,2 workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0130931046044
400,Family households,2 workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.249884293588
401,Family households,2 workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0210382402533
402,Family households,2 workers,3-person household,"$100,000 to $149,999",2 vehicles available,2.0,95.7152718393
403,Family households,2 workers,3-person household,"$100,000 to $149,999",3 vehicles available,2.0,103.741391068
404,Family households,2 workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0227263705678
405,Family households,2 workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.151978431363
406,Family households,2 workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0127953570288
407,Family households,2 workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.02910678511
408,Family households,2 workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0315475087603
409,Family households,2 workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0138220698063
410,Family households,2 workers,3-person household,"$150,000 or more",No vehicle available,0.0,0.436553197141
411,Family households,2 workers,3-person household,"$150,000 or more",1 vehicle available,0.0,0.0367542549911
412,Family households,2 workers,3-person household,"$150,000 or more",2 vehicles available,0.0,0.0836083119444
413,Family households,2 workers,3-person household,"$150,000 or more",3 vehicles available,1.0,90.6192127894
414,Family households,2 workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0397034547003
415,Family households,2 workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.237134048246
416,Family households,2 workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0199647725257
417,Family households,2 workers,3-person household,"$25,000 to $34,999",2 vehicles available,1.0,45.4157193401
418,Family households,2 workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0492240142057
419,Family households,2 workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0215667666715
420,Family households,2 workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.238793515585
421,Family households,2 workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0201044862791
422,Family households,2 workers,3-person household,"$35,000 to $44,999",2 vehicles available,2.0,91.4670783405
423,Family households,2 workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0495684845358
424,Family households,2 workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.021717691202
425,Family households,2 workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.160854882607
426,Family households,2 workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0135426825657
427,Family households,2 workers,3-person household,"$45,000 to $59,999",2 vehicles available,1.0,30.8067958061
428,Family households,2 workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0333900723455
429,Family households,2 workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,1.0,14.6293615228
430,Family households,2 workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.211332877711
431,Family households,2 workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0177925222545
432,Family households,2 workers,3-person household,"$60,000 to $99,999",2 vehicles available,4.0,161.897200887
433,Family households,2 workers,3-person household,"$60,000 to $99,999",3 vehicles available,2.0,87.7364735393
434,Family households,2 workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,1.0,19.2202127755
435,Family households,2 workers,3-person household,"Less than $15,000",No vehicle available,0.0,0.314214899474
436,Family households,2 workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.0264543579406
437,Family households,2 workers,3-person household,"Less than $15,000",2 vehicles available,0.0,0.0601781810439
438,Family households,2 workers,3-person household,"Less than $15,000",3 vehicles available,0.0,0.0652243690427
439,Family households,2 workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0285770831806
440,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.307567355719
441,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0258946884208
442,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,3.0,176.715146672
443,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,4.0,255.377918087
444,Family households,2 workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,4.0,111.890020782
445,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.187060993669
446,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,1.0,15.7490255603
447,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0358257688038
448,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0388299068725
449,Family households,2 workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0170127437778
450,Family households,2 workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.537326738498
451,Family households,2 workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.0452385736484
452,Family households,2 workers,4-or-more-person household,"$150,000 or more",2 vehicles available,1.0,102.908378321
453,Family households,2 workers,4-or-more-person household,"$150,000 or more",3 vehicles available,1.0,111.537669114
454,Family households,2 workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,2.0,97.7371278503
455,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.291873855386
456,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,1.0,24.5734223833
457,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,1.0,55.8994425179
458,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0605868406924
459,Family households,2 workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0265452193946
460,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.293916392651
461,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0247453875319
462,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,2.0,112.581255175
463,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0610108282389
464,Family households,2 workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.026730983206
465,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.197986476812
466,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0166688630416
467,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,2.0,75.8364168329
468,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,1.0,41.0978061532
469,Family households,2 workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,1.0,18.0063899769
470,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.260116766208
471,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,2.0,43.7994636864
472,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,2.0,99.6347014454
473,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,2.0,107.989480968
474,Family households,2 workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,2.0,47.3139782806
475,Family households,2 workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.38674797992
476,Family households,2 workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.0325610577689
477,Family households,2 workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,0.0740696574
478,Family households,2 workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,0.0802807028281
479,Family households,2 workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0351737909647
480,Family households,3 or more workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
481,Family households,3 or more workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
482,Family households,3 or more workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
483,Family households,3 or more workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
484,Family households,3 or more workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
485,Family households,3 or more workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
486,Family households,3 or more workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
487,Family households,3 or more workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
488,Family households,3 or more workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
489,Family households,3 or more workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
490,Family households,3 or more workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
491,Family households,3 or more workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
492,Family households,3 or more workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
493,Family households,3 or more workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
494,Family households,3 or more workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
495,Family households,3 or more workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
496,Family households,3 or more workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
497,Family households,3 or more workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
498,Family households,3 or more workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
499,Family households,3 or more workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
500,Family households,3 or more workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
501,Family households,3 or more workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
502,Family households,3 or more workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
503,Family households,3 or more workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
504,Family households,3 or more workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
505,Family households,3 or more workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
506,Family households,3 or more workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
507,Family households,3 or more workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
508,Family households,3 or more workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
509,Family households,3 or more workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
510,Family households,3 or more workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
511,Family households,3 or more workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
512,Family households,3 or more workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
513,Family households,3 or more workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
514,Family households,3 or more workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
515,Family households,3 or more workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
516,Family households,3 or more workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
517,Family households,3 or more workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
518,Family households,3 or more workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
519,Family households,3 or more workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
520,Family households,3 or more workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
521,Family households,3 or more workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
522,Family households,3 or more workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
523,Family households,3 or more workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
524,Family households,3 or more workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
525,Family households,3 or more workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
526,Family households,3 or more workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
527,Family households,3 or more workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
528,Family households,3 or more workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
529,Family households,3 or more workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
530,Family households,3 or more workers,2-person household,"$150,000 or more",No vehicle available,0.0,0.0
531,Family households,3 or more workers,2-person household,"$150,000 or more",1 vehicle available,0.0,0.0
532,Family households,3 or more workers,2-person household,"$150,000 or more",2 vehicles available,0.0,0.0
533,Family households,3 or more workers,2-person household,"$150,000 or more",3 vehicles available,0.0,0.0
534,Family households,3 or more workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
535,Family households,3 or more workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
536,Family households,3 or more workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
537,Family households,3 or more workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
538,Family households,3 or more workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
539,Family households,3 or more workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
540,Family households,3 or more workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
541,Family households,3 or more workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
542,Family households,3 or more workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
543,Family households,3 or more workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
544,Family households,3 or more workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
545,Family households,3 or more workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
546,Family households,3 or more workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
547,Family households,3 or more workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
548,Family households,3 or more workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
549,Family households,3 or more workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
550,Family households,3 or more workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
551,Family households,3 or more workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
552,Family households,3 or more workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
553,Family households,3 or more workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
554,Family households,3 or more workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
555,Family households,3 or more workers,2-person household,"Less than $15,000",No vehicle available,0.0,0.0
556,Family households,3 or more workers,2-person household,"Less than $15,000",1 vehicle available,0.0,0.0
557,Family households,3 or more workers,2-person household,"Less than $15,000",2 vehicles available,0.0,0.0
558,Family households,3 or more workers,2-person household,"Less than $15,000",3 vehicles available,0.0,0.0
559,Family households,3 or more workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
560,Family households,3 or more workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
561,Family households,3 or more workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.148782658997
562,Family households,3 or more workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.016522490141
563,Family households,3 or more workers,3-person household,"$100,000 to $149,999",3 vehicles available,4.0,68.5939619537
564,Family households,3 or more workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,2.0,20.4233599269
565,Family households,3 or more workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
566,Family households,3 or more workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0904889010979
567,Family households,3 or more workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0100488994238
568,Family households,3 or more workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0104296298389
569,Family households,3 or more workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0062106948786
570,Family households,3 or more workers,3-person household,"$150,000 or more",No vehicle available,0.0,0.0
571,Family households,3 or more workers,3-person household,"$150,000 or more",1 vehicle available,0.0,0.259926482499
572,Family households,3 or more workers,3-person household,"$150,000 or more",2 vehicles available,0.0,0.0288651431117
573,Family households,3 or more workers,3-person household,"$150,000 or more",3 vehicles available,1.0,29.9587790868
574,Family households,3 or more workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0178400229651
575,Family households,3 or more workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
576,Family households,3 or more workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.141191083802
577,Family households,3 or more workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0156794367424
578,Family households,3 or more workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0162734956745
579,Family households,3 or more workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.00969063311005
580,Family households,3 or more workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
581,Family households,3 or more workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.142179140953
582,Family households,3 or more workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0157891616569
583,Family households,3 or more workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0163873778216
584,Family households,3 or more workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.00975844829416
585,Family households,3 or more workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
586,Family households,3 or more workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0957739952491
587,Family households,3 or more workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0106358153762
588,Family households,3 or more workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0110387827294
589,Family households,3 or more workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.00657343668207
590,Family households,3 or more workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
591,Family households,3 or more workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.125828906763
592,Family households,3 or more workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0139734488243
593,Family households,3 or more workers,3-person household,"$60,000 to $99,999",3 vehicles available,1.0,14.5028716743
594,Family households,3 or more workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.00863625193067
595,Family households,3 or more workers,3-person household,"Less than $15,000",No vehicle available,0.0,0.0
596,Family households,3 or more workers,3-person household,"Less than $15,000",1 vehicle available,0.0,0.187085500929
597,Family households,3 or more workers,3-person household,"Less than $15,000",2 vehicles available,0.0,0.0207760660111
598,Family households,3 or more workers,3-person household,"Less than $15,000",3 vehicles available,0.0,0.0215632248734
