vehicle_no,driver_id,longtitude_at_start_point,latitude_at_start_point,start_time,index,subscribed_controllers,shift_duration
SHA101082,101082-16,-76.49007890000001,39.3342856,07:21:30,1082,16,10
SHA101083,101083-16,-76.50255770000003,39.2697638,07:22:00,1083,16,10
SHA101084,101084-16,-76.5028287,39.2704912,07:22:30,1084,16,10
SHA101085,101085-16,-76.5055491,39.29671629999999,07:23:00,1085,16,10
AMD101086,101086-4,-76.61297459999999,39.4326777,07:23:30,1086,4,10
AMD101087,101087-4,-76.6356057,39.4181533,07:24:00,1087,4,10
SHA101088,101088-16,-76.6312201,39.4175353,07:24:30,1088,16,10
AMD101089,101089-4,-76.6605623,39.4143091,07:25:00,1089,4,10
SHA101090,101090-16,-76.66184770000002,39.4073069,07:25:30,1090,16,10
AMD101091,101091-4,-76.6006569,39.4059846,07:26:00,1091,4,10
AMD101092,101092-4,-76.50547159999998,39.281293100000006,07:26:30,1092,4,10
AMD101093,101093-4,-76.4537026,39.3145353,07:27:00,1093,4,10
SHA101094,101094-16,-76.454044,39.313859,07:27:30,1094,16,10
AMD101095,101095-4,-76.6693554,39.4950004,07:28:00,1095,4,10
AMD101096,101096-4,-76.64891999999998,39.4537691,07:28:30,1096,4,10
SHA101097,101097-16,-76.64693630000002,39.45481470000001,07:29:00,1097,16,10
SHA101098,101098-16,-76.7662526,39.3020511,07:29:30,1098,16,10
AMD101099,101099-4,-76.7314703,39.2886514,07:30:00,1099,4,10
AMD101100,101100-4,-76.4555954,39.2446076,07:30:30,1100,4,10
AMD101101,101101-4,-76.455664,39.24540560000001,07:31:00,1101,4,10
AMD101102,101102-4,-76.742731,39.348225,07:31:30,1102,4,10
SHA101103,101103-16,-76.84147109999998,39.47558460000001,07:32:00,1103,16,10
SHA101104,101104-16,-76.8373717,39.46706010000001,07:32:30,1104,16,10
SHA101105,101105-16,-76.7102968,39.2325981,07:33:00,1105,16,10
AMD101106,101106-4,-76.4498714,39.3767685,07:33:30,1106,4,10
SHA101107,101107-16,-76.44300890000002,39.37807760000001,07:34:00,1107,16,10
SHA101108,101108-16,-76.60022690000002,39.39859660000001,07:34:30,1108,16,10
AMD101109,101109-4,-76.5834686,39.3982065,07:35:00,1109,4,10
AMD101110,101110-4,-76.64146120000002,39.5112014,07:35:30,1110,4,10
AMD101111,101111-4,-76.74937790000001,39.3752112,07:36:00,1111,4,10
AMD101112,101112-4,-76.7535507,39.2828546,07:36:30,1112,4,10
SHA101113,101113-16,-76.75227740000003,39.2834509,07:37:00,1113,16,10
SHA101114,101114-16,-76.4375115,39.3316763,07:37:30,1114,16,10
AMD101115,101115-4,-76.4370557,39.3320555,07:38:00,1115,4,10
SHA101116,101116-16,-76.75424759999999,39.2811615,07:38:30,1116,16,10
SHA101117,101117-16,-76.6080683,39.3908501,07:39:00,1117,16,10
AMD101118,101118-4,-76.5123392,39.2562652,07:39:30,1118,4,10
SHA101119,101119-16,-76.5119641,39.2568058,07:40:00,1119,16,10
AMD101120,101120-4,-76.45897540000001,39.3793817,07:40:30,1120,4,10
SHA101121,101121-16,-76.4598605,39.3787925,07:41:00,1121,16,10
AMD101122,101122-4,-76.670445,39.2355979,07:41:30,1122,4,10
SHA101123,101123-16,-76.6671864,39.2328887,07:42:00,1123,16,10
SHA101124,101124-16,-76.66945770000002,39.2358638,07:42:30,1124,16,10
SHA101125,101125-16,-76.66943359999998,39.2359899,07:43:00,1125,16,10
SHA101126,101126-16,-76.6263228,39.440779600000006,07:43:30,1126,16,10
SHA101127,101127-16,-76.6324271,39.4385227,07:44:00,1127,16,10
SHA101128,101128-16,-76.7239171,39.3232469,07:44:30,1128,16,10
AMD101129,101129-4,-76.4651105,39.3718882,07:45:00,1129,4,10
AMD101130,101130-4,-76.4329915,39.333951,07:45:30,1130,4,10
SHA101131,101131-16,-76.42869559999998,39.3352731,07:46:00,1131,16,10
SHA101132,101132-16,-76.71979859999998,39.2458721,07:46:30,1132,16,10
AMD101133,101133-4,-76.7206521,39.2473526,07:47:00,1133,4,10
SHA101134,101134-16,-76.7201793,39.2474515,07:47:30,1134,16,10
AMD101135,101135-4,-76.75587800000002,39.3134507,07:48:00,1135,4,10
AMD101136,101136-4,-76.596598,39.400581,07:48:30,1136,4,10
SHA101137,101137-16,-76.59713599999998,39.399965,07:49:00,1137,16,10
AMD101138,101138-4,-76.6262733,39.4335377,07:49:30,1138,4,10
SHA101139,101139-16,-76.6705328,39.6383581,07:50:00,1139,16,10
SHA101140,101140-16,-76.67315409999998,39.632305,07:50:30,1140,16,10
AMD101141,101141-4,-76.674305,39.6332115,07:51:00,1141,4,10
AMD101142,101142-4,-76.67298259999998,39.6328485,07:51:30,1142,4,10
SHA101143,101143-16,-76.50300920000002,39.2729374,07:52:00,1143,16,10
SHA101144,101144-16,-76.70145500000002,39.2182632,07:52:30,1144,16,10
AMD101145,101145-4,-76.7406561,39.28642650000001,07:53:00,1145,4,10
SHA101146,101146-16,-76.6004992,39.41133789999999,07:53:30,1146,16,10
SHA101147,101147-16,-76.6079563,39.3970347,07:54:00,1147,16,10
AMD101148,101148-4,-76.6076478,39.3978758,07:54:30,1148,4,10
SHA101149,101149-16,-76.713626,39.2409322,07:55:00,1149,16,10
AMD101150,101150-4,-76.7232193,39.2738863,07:55:30,1150,4,10
AMD101151,101151-4,-76.72383190000002,39.2739493,07:56:00,1151,4,10
AMD101152,101152-4,-76.664916,39.547966,07:56:30,1152,4,10
AMD101153,101153-4,-76.6494734,39.2437073,07:57:00,1153,4,10
AMD101154,101154-4,-76.6640522,39.5478073,07:57:30,1154,4,10
AMD101155,101155-4,-76.6649402,39.54759960000001,07:58:00,1155,4,10
AMD101156,101156-4,-76.67659640000002,39.2477886,07:58:30,1156,4,10
AMD101157,101157-4,-76.7331418,39.3859946,07:59:00,1157,4,10
AMD101158,101158-4,-76.6698743,39.631583,07:59:30,1158,4,10
AMD101159,101159-4,-76.5772033,39.3852497,08:00:00,1159,4,10
AMD101160,101160-4,-76.4386761,39.3322174,08:00:30,1160,4,10
AMD101161,101161-4,-76.439307,39.330255,08:01:00,1161,4,10
AMD101162,101162-4,-76.7216751,39.29054779999999,08:01:30,1162,4,10
AMD101163,101163-4,-76.7205133,39.2911805,08:02:00,1163,4,10
SHA101164,101164-16,-76.4367975,39.3307783,08:02:30,1164,16,10
SHA101165,101165-16,-76.48353399999998,39.338025,08:03:00,1165,16,10
SHA101166,101166-16,-76.46402579999999,39.31306,08:03:30,1166,16,10
SHA101167,101167-16,-76.7486502,39.3129458,08:04:00,1167,16,10
AMD101168,101168-4,-76.74627729999997,39.3136092,08:04:30,1168,4,10
SHA101169,101169-16,-76.7448555,39.3158134,08:05:00,1169,16,10
SHA101170,101170-16,-76.47461650000002,39.2387709,08:05:30,1170,16,10
AMD101171,101171-4,-76.51027009999999,39.260396,08:06:00,1171,4,10
SHA101172,101172-16,-76.5130764,39.2590339,08:06:30,1172,16,10
AMD101173,101173-4,-76.46151090000002,39.25378720000001,08:07:00,1173,4,10
SHA101174,101174-16,-76.4660643,39.237277,08:07:30,1174,16,10
AMD101175,101175-4,-76.46522829999998,39.2371724,08:08:00,1175,4,10
AMD101176,101176-4,-76.7161382,39.2601981,08:08:30,1176,4,10
AMD101177,101177-4,-76.4555672,39.379408700000006,08:09:00,1177,4,10
SHA101178,101178-16,-76.4531448,39.3785713,08:09:30,1178,16,10
SHA101179,101179-16,-76.7543332,39.2838258,08:10:00,1179,16,10
SHA101180,101180-16,-76.70360600000002,39.2206208,08:10:30,1180,16,10
SHA101181,101181-16,-76.50598199999997,39.234038,08:11:00,1181,16,10
SHA101182,101182-16,-76.54868259999998,39.3968634,08:11:30,1182,16,10
SHA101183,101183-16,-76.5485262,39.39671720000001,08:12:00,1183,16,10
AMD101184,101184-4,-76.6432139,39.4553626,08:12:30,1184,4,10
AMD101185,101185-4,-76.5156494,39.3679593,08:13:00,1185,4,10
AMD101186,101186-4,-76.6619671,39.4048634,08:13:30,1186,4,10
SHA101187,101187-16,-76.6631474,39.4075723,08:14:00,1187,16,10
AMD101188,101188-4,-76.6668642,39.41563370000001,08:14:30,1188,4,10
SHA101189,101189-16,-76.7071168,39.26397460000001,08:15:00,1189,16,10
SHA101190,101190-16,-76.71090009999998,39.2647863,08:15:30,1190,16,10
SHA101191,101191-16,-76.71255390000002,39.2384703,08:16:00,1191,16,10
AMD101192,101192-4,-76.7136422,39.2313305,08:16:30,1192,4,10
SHA101193,101193-16,-76.6848651,39.5927862,08:17:00,1193,16,10
SHA101194,101194-16,-76.7296314,39.312642,08:17:30,1194,16,10
AMD101195,101195-4,-76.6451297,39.7050869,08:18:00,1195,4,10
SHA101196,101196-16,-76.44199040000002,39.3780487,08:18:30,1196,16,10
SHA101197,101197-16,-76.44477490000001,39.3794717,08:19:00,1197,16,10
AMD101198,101198-4,-76.44426999999997,39.3831488,08:19:30,1198,4,10
SHA101199,101199-16,-76.67770829999998,39.2478644,08:20:00,1199,16,10
AMD101200,101200-4,-76.5222588,39.3943183,08:20:30,1200,4,10
SHA101201,101201-16,-76.56817990000002,39.3738226,08:21:00,1201,16,10
SHA101202,101202-16,-76.4649389,39.2354249,08:21:30,1202,16,10
SHA101203,101203-16,-76.5447022,39.3991402,08:22:00,1203,16,10
SHA101204,101204-16,-76.47869490000002,39.2803479,08:22:30,1204,16,10
AMD101205,101205-4,-76.4747837,39.2784119,08:23:00,1205,4,10
SHA101206,101206-16,-76.47346800000003,39.2771232,08:23:30,1206,16,10
AMD101207,101207-4,-76.4624855,39.372998,08:24:00,1207,4,10
AMD101208,101208-4,-76.461511,39.373143,08:24:30,1208,4,10
AMD101209,101209-4,-76.6274515,39.4177491,08:25:00,1209,4,10
AMD101210,101210-4,-76.6251988,39.41530770000001,08:25:30,1210,4,10
AMD101211,101211-4,-76.77588890000001,39.3655582,08:26:00,1211,4,10
SHA101212,101212-16,-76.6513317,39.4760027,08:26:30,1212,16,10
AMD101213,101213-4,-76.6518251,39.4754404,08:27:00,1213,4,10
AMD101214,101214-4,-76.64437059999999,39.465737,08:27:30,1214,4,10
AMD101215,101215-4,-76.49036770000002,39.33708770000001,08:28:00,1215,4,10
SHA101216,101216-16,-76.74658649999998,39.3127023,08:28:30,1216,16,10
AMD101217,101217-4,-76.7450805,39.3100967,08:29:00,1217,4,10
AMD101218,101218-4,-76.7450885,39.3097023,08:29:30,1218,4,10
AMD101219,101219-4,-76.7500239,39.306701200000006,08:30:00,1219,4,10
AMD101220,101220-4,-76.48988390000002,39.332171,08:30:30,1220,4,10
AMD101221,101221-4,-76.4878829,39.3321948,08:31:00,1221,4,10
SHA101222,101222-16,-76.7170208,39.3804092,08:31:30,1222,16,10
AMD101223,101223-4,-76.5168762,39.2932425,08:32:00,1223,4,10
SHA101224,101224-16,-76.53163719999998,39.3867961,08:32:30,1224,16,10
AMD101225,101225-4,-76.75367750000002,39.2829615,08:33:00,1225,4,10
SHA101226,101226-16,-76.7545609,39.2836718,08:33:30,1226,16,10
AMD101227,101227-4,-76.74717290000002,39.35031770000001,08:34:00,1227,4,10
AMD101228,101228-4,-76.7460954,39.35416179999999,08:34:30,1228,4,10
SHA101229,101229-16,-76.7374591,39.2872316,08:35:00,1229,16,10
AMD101230,101230-4,-76.467488,39.3717355,08:35:30,1230,4,10
AMD101231,101231-4,-76.4686706,39.3719108,08:36:00,1231,4,10
SHA101232,101232-16,-76.4294506,39.3784806,08:36:30,1232,16,10
SHA101233,101233-16,-76.82735629999998,39.45980150000001,08:37:00,1233,16,10
AMD101234,101234-4,-76.505752,39.288356,08:37:30,1234,4,10
AMD101235,101235-4,-76.4548723,39.3149244,08:38:00,1235,4,10
AMD101236,101236-4,-76.45541209999998,39.3142475,08:38:30,1236,4,10
AMD101237,101237-4,-76.481729,39.337242,08:39:00,1237,4,10
SHA101238,101238-16,-76.7132708,39.3897819,08:39:30,1238,16,10
SHA101239,101239-16,-76.712705,39.3921162,08:40:00,1239,16,10
AMD101240,101240-4,-76.72149379999998,39.2903765,08:40:30,1240,4,10
AMD101241,101241-4,-76.629878,39.4156928,08:41:00,1241,4,10
AMD101242,101242-4,-76.7501906,39.3125388,08:41:30,1242,4,10
SHA101243,101243-16,-76.5262634,39.3120608,08:42:00,1243,16,10
SHA101244,101244-16,-76.526361,39.312179,08:42:30,1244,16,10
AMD101245,101245-4,-76.52666490000001,39.3125768,08:43:00,1245,4,10
AMD101246,101246-4,-76.6027429,39.40178570000001,08:43:30,1246,4,10
AMD101247,101247-4,-76.602205,39.4021157,08:44:00,1247,4,10
AMD101248,101248-4,-76.74522879999998,39.3125616,08:44:30,1248,4,10
SHA101249,101249-16,-76.484849,39.353704,08:45:00,1249,16,10
SHA101250,101250-16,-76.72575450000002,39.29007960000001,08:45:30,1250,16,10
SHA101251,101251-16,-76.462242,39.2324163,08:46:00,1251,16,10
AMD101252,101252-4,-76.7073648,39.2635136,08:46:30,1252,4,10
AMD101253,101253-4,-76.6317597,39.4024482,08:47:00,1253,4,10
AMD101254,101254-4,-76.6308935,39.4026664,08:47:30,1254,4,10
SHA101255,101255-16,-76.4610389,39.3795852,08:48:00,1255,16,10
AMD101256,101256-4,-76.8264037,39.3829141,08:48:30,1256,4,10
AMD101257,101257-4,-76.4387704,39.3767798,08:49:00,1257,4,10
AMD101258,101258-4,-76.6584053,39.495396,08:49:30,1258,4,10
SHA101259,101259-16,-76.6590535,39.495352,08:50:00,1259,16,10
AMD101260,101260-4,-76.66430279999999,39.4949999,08:50:30,1260,4,10
AMD101261,101261-4,-76.666444,39.49490460000001,08:51:00,1261,4,10
SHA101262,101262-16,-76.5118172,39.371579,08:51:30,1262,16,10
AMD101263,101263-4,-76.691852,39.2490013,08:52:00,1263,4,10
AMD101264,101264-4,-76.6915839,39.2401771,08:52:30,1264,4,10
AMD101265,101265-4,-76.71481,39.303252,08:53:00,1265,4,10
SHA101266,101266-16,-76.715576,39.303229,08:53:30,1266,16,10
SHA101267,101267-16,-76.7111178,39.2997944,08:54:00,1267,16,10
AMD101268,101268-4,-76.8184983,39.436612,08:54:30,1268,4,10
AMD101269,101269-4,-76.82265240000002,39.4389815,08:55:00,1269,4,10
AMD101270,101270-4,-76.82430670000002,39.4394749,08:55:30,1270,4,10
SHA101271,101271-16,-76.471498,39.2377157,08:56:00,1271,16,10
SHA101272,101272-16,-76.5650813,39.399872,08:56:30,1272,16,10
SHA101273,101273-16,-76.357991,39.361141,08:57:00,1273,16,10
AMD101274,101274-4,-76.439012,39.373869,08:57:30,1274,4,10
SHA101275,101275-16,-76.5170274,39.2649688,08:58:00,1275,16,10
AMD101276,101276-4,-76.4900604,39.3317983,08:58:30,1276,4,10
AMD101277,101277-4,-76.6665517,39.4911774,08:59:00,1277,4,10
AMD101278,101278-4,-76.438285,39.377392,08:59:30,1278,4,10
AMD101279,101279-4,-76.436603,39.377958,09:00:00,1279,4,10
AMD101280,101280-4,-76.8640652,39.48833920000001,09:00:30,1280,4,10
SHA101281,101281-16,-76.6449829,39.4552656,09:01:00,1281,16,10
SHA101282,101282-16,-76.64597979999998,39.455267600000006,09:01:30,1282,16,10
AMD101283,101283-4,-76.6498848,39.45682160000001,09:02:00,1283,4,10
AMD101284,101284-4,-76.6457631,39.4550285,09:02:30,1284,4,10
AMD101285,101285-4,-76.442897,39.333195,09:03:00,1285,4,10
SHA101286,101286-16,-76.4453886,39.33306320000001,09:03:30,1286,16,10
SHA101287,101287-16,-76.51086600000002,39.294553,09:04:00,1287,16,10
AMD101288,101288-4,-76.4330792,39.37329329999999,09:04:30,1288,4,10
AMD101289,101289-4,-76.47532609999998,39.2420438,09:05:00,1289,4,10
AMD101290,101290-4,-76.4755344,39.2418691,09:05:30,1290,4,10
AMD101291,101291-4,-76.57901319999998,39.3828441,09:06:00,1291,4,10
AMD101292,101292-4,-76.7515277,39.2836378,09:06:30,1292,4,10
SHA101293,101293-16,-76.7530115,39.2842138,09:07:00,1293,16,10
SHA101294,101294-16,-76.6322267,39.4405297,09:07:30,1294,16,10
SHA101295,101295-16,-76.8083741,39.442367,09:08:00,1295,16,10
AMD101296,101296-4,-76.50434279999997,39.3794811,09:08:30,1296,4,10
SHA101297,101297-16,-76.55225970000002,39.3888963,09:09:00,1297,16,10
AMD101298,101298-4,-76.5508233,39.3894451,09:09:30,1298,4,10
AMD101299,101299-4,-76.46471600000002,39.231358,09:10:00,1299,4,10
SHA101300,101300-16,-76.7215821,39.3887814,09:10:30,1300,16,10
AMD101301,101301-4,-76.7440079,39.3059566,09:11:00,1301,4,10
SHA101302,101302-16,-76.442578,39.3061008,09:11:30,1302,16,10
AMD101303,101303-4,-76.7169395,39.3260966,09:12:00,1303,4,10
SHA101304,101304-16,-76.7313386,39.2887698,09:12:30,1304,16,10
AMD101305,101305-4,-76.72747840000002,39.3885623,09:13:00,1305,4,10
AMD101306,101306-4,-76.723251,39.390397,09:13:30,1306,4,10
AMD101307,101307-4,-76.72289359999998,39.39052020000001,09:14:00,1307,4,10
AMD101308,101308-4,-76.72318879999997,39.3910145,09:14:30,1308,4,10
AMD101309,101309-4,-76.73124229999998,39.2876228,09:15:00,1309,4,10
SHA101310,101310-16,-76.56091040000003,39.3743764,09:15:30,1310,16,10
AMD101311,101311-4,-76.55989040000001,39.3743234,09:16:00,1311,4,10
AMD101312,101312-4,-76.7640104,39.2861048,09:16:30,1312,4,10
AMD101313,101313-4,-76.5597083,39.5187566,09:17:00,1313,4,10
AMD101314,101314-4,-76.45638290000002,39.24306729999999,09:17:30,1314,4,10
SHA101315,101315-16,-76.55897399999998,39.518087,09:18:00,1315,16,10
AMD101316,101316-4,-76.55931700000002,39.518056,09:18:30,1316,4,10
SHA101317,101317-16,-76.505028,39.288354,09:19:00,1317,16,10
SHA101318,101318-16,-76.5031312,39.2891431,09:19:30,1318,16,10
AMD101319,101319-4,-76.518436,39.293129,09:20:00,1319,4,10
SHA101320,101320-16,-76.650296,39.4745259,09:20:30,1320,16,10
AMD101321,101321-4,-76.4968651,39.28613789999999,09:21:00,1321,4,10
SHA101322,101322-16,-76.71194090000002,39.2996049,09:21:30,1322,16,10
AMD101323,101323-4,-76.6825301,39.2544464,09:22:00,1323,4,10
SHA101324,101324-16,-76.7957325,39.4079052,09:22:30,1324,16,10
SHA101325,101325-16,-76.7932162,39.4052301,09:23:00,1325,16,10
SHA101326,101326-16,-76.7929112,39.4055284,09:23:30,1326,16,10
AMD101327,101327-4,-76.74324809999997,39.2996054,09:24:00,1327,4,10
SHA101328,101328-16,-76.7438746,39.3015057,09:24:30,1328,16,10
SHA101329,101329-16,-76.749459,39.3053884,09:25:00,1329,16,10
AMD101330,101330-4,-76.64692679999997,39.7041075,09:25:30,1330,4,10
SHA101331,101331-16,-76.6470333,39.7043712,09:26:00,1331,16,10
SHA101332,101332-16,-76.64677579999999,39.7049937,09:26:30,1332,16,10
SHA101333,101333-16,-76.63347900000002,39.4382115,09:27:00,1333,16,10
AMD101334,101334-4,-76.5185928,39.2925243,09:27:30,1334,4,10
AMD101335,101335-4,-76.518762,39.292776,09:28:00,1335,4,10
SHA101336,101336-16,-76.83850720000002,39.4740927,09:28:30,1336,16,10
AMD101337,101337-4,-76.76786290000003,39.5214422,09:29:00,1337,4,10
SHA101338,101338-16,-76.7680073,39.520506,09:29:30,1338,16,10
SHA101339,101339-16,-76.52154820000001,39.2942189,09:30:00,1339,16,10
AMD101340,101340-4,-76.5216115,39.2945852,09:30:30,1340,4,10
SHA101341,101341-16,-76.5638395,39.3734023,09:31:00,1341,16,10
AMD101342,101342-4,-76.51129809999998,39.3718701,09:31:30,1342,4,10
AMD101343,101343-4,-76.7966998,39.3940885,09:32:00,1343,4,10
AMD101344,101344-4,-76.78859320000002,39.3943269,09:32:30,1344,4,10
AMD101345,101345-4,-76.51430620000002,39.2926982,09:33:00,1345,4,10
SHA101346,101346-16,-76.4911412,39.3365158,09:33:30,1346,16,10
SHA101347,101347-16,-76.48524040000002,39.3350285,09:34:00,1347,16,10
AMD101348,101348-4,-76.5093627,39.2955369,09:34:30,1348,4,10
SHA101349,101349-16,-76.5092529,39.2951973,09:35:00,1349,16,10
AMD101350,101350-4,-76.507622,39.295801,09:35:30,1350,4,10
AMD101351,101351-4,-76.506834,39.2962482,09:36:00,1351,4,10
AMD101352,101352-4,-76.7569713,39.3135032,09:36:30,1352,4,10
AMD101353,101353-4,-76.44614,39.2196204,09:37:00,1353,4,10
SHA101354,101354-16,-76.71915600000001,39.583697,09:37:30,1354,16,10
SHA101355,101355-16,-76.68599259999998,39.248559,09:38:00,1355,16,10
SHA101356,101356-16,-76.66179009999998,39.40116,09:38:30,1356,16,10
AMD101357,101357-4,-76.6616026,39.4008704,09:39:00,1357,4,10
SHA101358,101358-16,-76.6760429,39.2436392,09:39:30,1358,16,10
SHA101359,101359-16,-76.6759382,39.2435393,09:40:00,1359,16,10
SHA101360,101360-16,-76.60898990000003,39.4097437,09:40:30,1360,16,10
AMD101361,101361-4,-76.6671018,39.3998301,09:41:00,1361,4,10
AMD101362,101362-4,-76.6668521,39.4003695,09:41:30,1362,4,10
AMD101363,101363-4,-76.5510006,39.3894176,09:42:00,1363,4,10
SHA101364,101364-16,-76.4649629,39.37192520000001,09:42:30,1364,16,10
SHA101365,101365-16,-76.5597875,39.37536420000001,09:43:00,1365,16,10
AMD101366,101366-4,-76.6680018,39.4950823,09:43:30,1366,4,10
SHA101367,101367-16,-76.517162,39.265311,09:44:00,1367,16,10
SHA101368,101368-16,-76.51755899999998,39.26522420000001,09:44:30,1368,16,10
AMD101369,101369-4,-76.66407530000002,39.2374545,09:45:00,1369,4,10
AMD101370,101370-4,-76.6638463,39.2380432,09:45:30,1370,4,10
AMD101371,101371-4,-76.53720679999998,39.3979033,09:46:00,1371,4,10
AMD101372,101372-4,-76.7473722,39.3644001,09:46:30,1372,4,10
SHA101373,101373-16,-76.6218392,39.45536970000001,09:47:00,1373,16,10
SHA101374,101374-16,-76.51144959999998,39.2587526,09:47:30,1374,16,10
AMD101375,101375-4,-76.5111376,39.2581226,09:48:00,1375,4,10
SHA101376,101376-16,-76.5088306,39.25996720000001,09:48:30,1376,16,10
SHA101377,101377-16,-76.600495,39.407592,09:49:00,1377,16,10
SHA101378,101378-16,-76.49470409999998,39.3804276,09:49:30,1378,16,10
AMD101379,101379-4,-76.7060276,39.2633027,09:50:00,1379,4,10
AMD101380,101380-4,-76.6979287,39.2246107,09:50:30,1380,4,10
SHA101381,101381-16,-76.717578,39.5320473,09:51:00,1381,16,10
AMD101382,101382-4,-76.5018762,39.29776,09:51:30,1382,4,10
SHA101383,101383-16,-76.613027,39.411981,09:52:00,1383,16,10
AMD101384,101384-4,-76.7313697,39.2874733,09:52:30,1384,4,10
SHA101385,101385-16,-76.5482832,39.3970265,09:53:00,1385,16,10
SHA101386,101386-16,-76.4920358,39.2374355,09:53:30,1386,16,10
AMD101387,101387-4,-76.70702469999998,39.2639366,09:54:00,1387,4,10
SHA101388,101388-16,-76.7845089,39.4154255,09:54:30,1388,16,10
SHA101389,101389-16,-76.78878370000002,39.4139436,09:55:00,1389,16,10
AMD101390,101390-4,-76.59985209999998,39.4020002,09:55:30,1390,4,10
SHA101391,101391-16,-76.5033432,39.2965355,09:56:00,1391,16,10
AMD101392,101392-4,-76.6526233,39.6597512,09:56:30,1392,4,10
AMD101393,101393-4,-76.6536548,39.6581565,09:57:00,1393,4,10
AMD101394,101394-4,-76.6532651,39.6582229,09:57:30,1394,4,10
SHA101395,101395-16,-76.43713199999998,39.378354,09:58:00,1395,16,10
SHA101396,101396-16,-76.7257365,39.2893939,09:58:30,1396,16,10
AMD101397,101397-4,-76.59177559999998,39.6694144,09:59:00,1397,4,10
AMD101398,101398-4,-76.7474432,39.3990474,09:59:30,1398,4,10
AMD101399,101399-4,-76.51329,39.369553,10:00:00,1399,4,10
SHA101400,101400-16,-76.7219275,39.3038475,10:00:30,1400,16,10
SHA101401,101401-16,-76.7168582,39.3027413,10:01:00,1401,16,10
SHA101402,101402-16,-76.65868090000002,39.5710925,10:01:30,1402,16,10
SHA101403,101403-16,-76.81490490000002,39.6472661,10:02:00,1403,16,10
AMD101404,101404-4,-76.474474,39.2761042,10:02:30,1404,4,10
AMD101405,101405-4,-76.50408309999997,39.29209520000001,10:03:00,1405,4,10
AMD101406,101406-4,-76.6526743,39.7195537,10:03:30,1406,4,10
SHA101407,101407-16,-76.8026487,39.4378016,10:04:00,1407,16,10
AMD101408,101408-4,-76.7546043,39.2797591,10:04:30,1408,4,10
AMD101409,101409-4,-76.4390407,39.3324839,10:05:00,1409,4,10
AMD101410,101410-4,-76.43869559999997,39.3325909,10:05:30,1410,4,10
AMD101411,101411-4,-76.4345172,39.3336598,10:06:00,1411,4,10
SHA101412,101412-16,-76.590319,39.394527,10:06:30,1412,16,10
SHA101413,101413-16,-76.85469429999998,39.480545,10:07:00,1413,16,10
AMD101414,101414-4,-76.8549015,39.4810083,10:07:30,1414,4,10
SHA101415,101415-16,-76.6887767,39.2491884,10:08:00,1415,16,10
SHA101416,101416-16,-76.68835920000002,39.2498896,10:08:30,1416,16,10
AMD101417,101417-4,-76.7152296,39.2618813,10:09:00,1417,4,10
AMD101418,101418-4,-76.374337,39.363712,10:09:30,1418,4,10
SHA101419,101419-16,-76.6590126,39.494913,10:10:00,1419,16,10
AMD101420,101420-4,-76.67278359999997,39.2455829,10:10:30,1420,4,10
AMD101421,101421-4,-76.6729245,39.2456307,10:11:00,1421,4,10
AMD101422,101422-4,-76.56052199999998,39.37466,10:11:30,1422,4,10
AMD101423,101423-4,-76.5290878,39.3898057,10:12:00,1423,4,10
AMD101424,101424-4,-76.71325920000002,39.3044756,10:12:30,1424,4,10
AMD101425,101425-4,-76.7117436,39.312837,10:13:00,1425,4,10
SHA101426,101426-16,-76.7266824,39.3113893,10:13:30,1426,16,10
AMD101427,101427-4,-76.7309074,39.3118996,10:14:00,1427,4,10
SHA101428,101428-16,-76.4600422,39.3788387,10:14:30,1428,16,10
AMD101429,101429-4,-76.47592009999998,39.2374444,10:15:00,1429,4,10
SHA101430,101430-16,-76.47610309999997,39.23696270000001,10:15:30,1430,16,10
SHA101431,101431-16,-76.6058089,39.3901049,10:16:00,1431,16,10
AMD101432,101432-4,-76.7889616,39.3774716,10:16:30,1432,4,10
AMD101433,101433-4,-76.6677048,39.2367425,10:17:00,1433,4,10
SHA101434,101434-16,-76.5089768,39.25987960000001,10:17:30,1434,16,10
AMD101435,101435-4,-76.5098321,39.2598029,10:18:00,1435,4,10
SHA101436,101436-16,-76.555986,39.380851,10:18:30,1436,16,10
AMD101437,101437-4,-76.506986,39.2349978,10:19:00,1437,4,10
SHA101438,101438-16,-76.5783953,39.4106923,10:19:30,1438,16,10
AMD101439,101439-4,-76.57892170000002,39.4098613,10:20:00,1439,4,10
AMD101440,101440-4,-76.5028296,39.3797461,10:20:30,1440,4,10
SHA101441,101441-16,-76.4877121,39.3325602,10:21:00,1441,16,10
SHA101442,101442-16,-76.6737154,39.2438648,10:21:30,1442,16,10
SHA101443,101443-16,-76.6744473,39.2444795,10:22:00,1443,16,10
SHA101444,101444-16,-76.6743944,39.2446666,10:22:30,1444,16,10
AMD101445,101445-4,-76.4406742,39.4028365,10:23:00,1445,4,10
AMD101446,101446-4,-76.6694772,39.5484113,10:23:30,1446,4,10
AMD101447,101447-4,-76.6676627,39.5482354,10:24:00,1447,4,10
SHA101448,101448-16,-76.7077344,39.2621619,10:24:30,1448,16,10
AMD101449,101449-4,-76.546243,39.3997244,10:25:00,1449,4,10
AMD101450,101450-4,-76.6298776,39.4149379,10:25:30,1450,4,10
SHA101451,101451-16,-76.455381,39.242896,10:26:00,1451,16,10
AMD101452,101452-4,-76.53191340000002,39.3876289,10:26:30,1452,4,10
