vehicle_no,driver_id,longtitude_at_start_point,latitude_at_start_point,start_time,index,subscribed_controllers,shift_duration
SHA102865,102865-16,-76.6512988,39.3096979,05:34:15,2865,16,10
SHA102866,102866-16,-76.6519574,39.3157319,05:34:22,2866,16,10
SHA102867,102867-16,-76.635736,39.3102894,05:34:29,2867,16,10
SHA102868,102868-16,-76.6357388,39.3102121,05:34:36,2868,16,10
AMD102869,102869-4,-76.614992,39.2877178,05:34:43,2869,4,10
AMD102870,102870-4,-76.61772140000002,39.28765429999999,05:34:50,2870,4,10
SHA102871,102871-16,-76.61928759999998,39.28756420000001,05:34:57,2871,16,10
AMD102872,102872-4,-76.6208132,39.2875175,05:35:04,2872,4,10
AMD102873,102873-4,-76.6221636,39.2874657,05:35:11,2873,4,10
AMD102874,102874-4,-76.62358950000002,39.2874115,05:35:18,2874,4,10
SHA102875,102875-16,-76.62802409999998,39.2871595,05:35:25,2875,16,10
AMD102876,102876-4,-76.6282942,39.2870631,05:35:32,2876,4,10
SHA102877,102877-16,-76.6380251,39.2865525,05:35:39,2877,16,10
SHA102878,102878-16,-76.6422576,39.2863771,05:35:46,2878,16,10
SHA102879,102879-16,-76.64366779999997,39.2863128,05:35:53,2879,16,10
SHA102880,102880-16,-76.6450921,39.286245,05:36:00,2880,16,10
AMD102881,102881-4,-76.6468227,39.28616450000001,05:36:07,2881,4,10
SHA102882,102882-16,-76.5725578,39.2803107,05:36:14,2882,16,10
SHA102883,102883-16,-76.61362270000002,39.2935932,05:36:21,2883,16,10
SHA102884,102884-16,-76.612601,39.2936228,05:36:28,2884,16,10
AMD102885,102885-4,-76.6107507,39.2937189,05:36:35,2885,4,10
AMD102886,102886-4,-76.555439,39.368991,05:36:42,2886,4,10
SHA102887,102887-16,-76.62397829999998,39.29477429999999,05:36:49,2887,16,10
SHA102888,102888-16,-76.62614429999998,39.296638,05:36:56,2888,16,10
AMD102889,102889-4,-76.6262999,39.2967646,05:37:03,2889,4,10
AMD102890,102890-4,-76.6296543,39.2994963,05:37:10,2890,4,10
AMD102891,102891-4,-76.63366140000002,39.3027383,05:37:17,2891,4,10
SHA102892,102892-16,-76.63751479999998,39.30589439999999,05:37:24,2892,16,10
AMD102893,102893-4,-76.6425125,39.31006890000001,05:37:31,2893,4,10
AMD102894,102894-4,-76.64628499999998,39.3132216,05:37:38,2894,4,10
SHA102895,102895-16,-76.7024564,39.35623629999999,05:37:45,2895,16,10
SHA102896,102896-16,-76.6061102,39.3358637,05:37:52,2896,16,10
AMD102897,102897-4,-76.60619990000002,39.3361675,05:37:59,2897,4,10
AMD102898,102898-4,-76.58355970000002,39.2654275,05:38:06,2898,4,10
AMD102899,102899-4,-76.5601098,39.2952324,05:38:13,2899,4,10
AMD102900,102900-4,-76.61236109999999,39.2904428,05:38:20,2900,4,10
SHA102901,102901-16,-76.6110432,39.2904494,05:38:27,2901,16,10
AMD102902,102902-4,-76.61023730000002,39.2904724,05:38:34,2902,4,10
AMD102903,102903-4,-76.6089934,39.29057,05:38:41,2903,4,10
AMD102904,102904-4,-76.6067098,39.2906471,05:38:48,2904,4,10
AMD102905,102905-4,-76.60637729999998,39.2906975,05:38:55,2905,4,10
AMD102906,102906-4,-76.5997526,39.2925568,05:39:02,2906,4,10
AMD102907,102907-4,-76.5972843,39.2932361,05:39:09,2907,4,10
AMD102908,102908-4,-76.5906185,39.2940799,05:39:16,2908,4,10
SHA102909,102909-16,-76.58931770000002,39.2941293,05:39:23,2909,16,10
AMD102910,102910-4,-76.58200579999998,39.2944191,05:39:30,2910,4,10
SHA102911,102911-16,-76.57633940000002,39.2946424,05:39:37,2911,16,10
SHA102912,102912-16,-76.5677117,39.2949677,05:39:44,2912,16,10
AMD102913,102913-4,-76.63814190000002,39.2885372,05:39:51,2913,4,10
AMD102914,102914-4,-76.6379702,39.2855782,05:39:58,2914,4,10
SHA102915,102915-16,-76.635387,39.2806644,05:40:05,2915,16,10
AMD102916,102916-4,-76.6448693,39.28269,05:40:12,2916,4,10
SHA102917,102917-16,-76.6465929,39.2821061,05:40:19,2917,16,10
SHA102918,102918-16,-76.6681648,39.27490020000001,05:40:26,2918,16,10
SHA102919,102919-16,-76.6714497,39.2738884,05:40:33,2919,16,10
SHA102920,102920-16,-76.672218,39.273542600000006,05:40:40,2920,16,10
SHA102921,102921-16,-76.67817729999999,39.2716288,05:40:47,2921,16,10
SHA102922,102922-16,-76.68111040000002,39.2707061,05:40:54,2922,16,10
AMD102923,102923-4,-76.7108308,39.3032967,05:41:01,2923,4,10
SHA102924,102924-16,-76.64686800000001,39.2515868,05:41:08,2924,16,10
AMD102925,102925-4,-76.6469031,39.25144570000001,05:41:15,2925,4,10
AMD102926,102926-4,-76.6135412,39.2923573,05:41:22,2926,4,10
AMD102927,102927-4,-76.6672269,39.2981389,05:41:29,2927,4,10
SHA102928,102928-16,-76.6689312,39.2992294,05:41:36,2928,16,10
SHA102929,102929-16,-76.6970235,39.3013119,05:41:43,2929,16,10
AMD102930,102930-4,-76.6672765,39.2979559,05:41:50,2930,4,10
AMD102931,102931-4,-76.6649858,39.2957126,05:41:57,2931,4,10
AMD102932,102932-4,-76.6633162,39.294469,05:42:04,2932,4,10
AMD102933,102933-4,-76.6624476,39.2932069,05:42:11,2933,4,10
SHA102934,102934-16,-76.6623685,39.2930813,05:42:18,2934,16,10
SHA102935,102935-16,-76.5437229,39.2779432,05:42:25,2935,16,10
AMD102936,102936-4,-76.5812091,39.2810977,05:42:32,2936,4,10
AMD102937,102937-4,-76.5786319,39.2795505,05:42:39,2937,4,10
AMD102938,102938-4,-76.5753021,39.2781552,05:42:46,2938,4,10
SHA102939,102939-16,-76.57097259999998,39.2772109,05:42:53,2939,16,10
SHA102940,102940-16,-76.5693427,39.2770222,05:43:00,2940,16,10
SHA102941,102941-16,-76.566551,39.2770958,05:43:07,2941,16,10
AMD102942,102942-4,-76.5618259,39.2772191,05:43:14,2942,4,10
AMD102943,102943-4,-76.5543345,39.27749160000001,05:43:21,2943,4,10
SHA102944,102944-16,-76.58422900000002,39.34888400000001,05:43:28,2944,16,10
SHA102945,102945-16,-76.5758505,39.3548782,05:43:35,2945,16,10
AMD102946,102946-4,-76.5755407,39.3548782,05:43:42,2946,4,10
AMD102947,102947-4,-76.57569090000001,39.35479520000001,05:43:49,2947,4,10
AMD102948,102948-4,-76.543586,39.301077,05:43:56,2948,4,10
SHA102949,102949-16,-76.54373100000002,39.301323,05:44:03,2949,16,10
AMD102950,102950-4,-76.53959870000001,39.3043065,05:44:10,2950,4,10
SHA102951,102951-16,-76.6099263,39.3649956,05:44:17,2951,16,10
SHA102952,102952-16,-76.6099165,39.3651289,05:44:24,2952,16,10
SHA102953,102953-16,-76.60987490000002,39.36693070000001,05:44:31,2953,16,10
AMD102954,102954-4,-76.6096182,39.3461719,05:44:38,2954,4,10
AMD102955,102955-4,-76.60989509999997,39.3554983,05:44:45,2955,4,10
AMD102956,102956-4,-76.6099555,39.3641441,05:44:52,2956,4,10
SHA102957,102957-16,-76.60980699999998,39.3704687,05:44:59,2957,16,10
AMD102958,102958-4,-76.61469100000002,39.2842874,05:45:06,2958,4,10
SHA102959,102959-16,-76.6382613,39.2723317,05:45:13,2959,16,10
AMD102960,102960-4,-76.628905,39.2889633,05:45:20,2960,4,10
AMD102961,102961-4,-76.633752,39.3103206,05:45:27,2961,4,10
SHA102962,102962-16,-76.594543,39.371097,05:45:34,2962,16,10
AMD102963,102963-4,-76.6144343,39.277913700000006,05:45:41,2963,4,10
SHA102964,102964-16,-76.6156158,39.27777929999999,05:45:48,2964,16,10
SHA102965,102965-16,-76.6237635,39.2797595,05:45:55,2965,16,10
AMD102966,102966-4,-76.6239175,39.2798047,05:46:02,2966,4,10
AMD102967,102967-4,-76.65331390000001,39.3669113,05:46:09,2967,4,10
AMD102968,102968-4,-76.6145667,39.26209470000001,05:46:16,2968,4,10
AMD102969,102969-4,-76.59399379999998,39.2963045,05:46:23,2969,4,10
AMD102970,102970-4,-76.584998,39.2966244,05:46:30,2970,4,10
SHA102971,102971-16,-76.6423742,39.2883516,05:46:37,2971,16,10
SHA102972,102972-16,-76.6421959,39.2853817,05:46:44,2972,16,10
AMD102973,102973-4,-76.5981723,39.283334,05:46:51,2973,4,10
SHA102974,102974-16,-76.5754936,39.206342,05:46:58,2974,16,10
SHA102975,102975-16,-76.562749,39.2037722,05:47:05,2975,16,10
SHA102976,102976-16,-76.5604453,39.2033602,05:47:12,2976,16,10
AMD102977,102977-4,-76.55586109999999,39.2000329,05:47:19,2977,4,10
AMD102978,102978-4,-76.55581670000002,39.199946,05:47:26,2978,4,10
AMD102979,102979-4,-76.6827423,39.3132636,05:47:33,2979,4,10
AMD102980,102980-4,-76.7075411,39.3102683,05:47:40,2980,4,10
SHA102981,102981-16,-76.6424753,39.28963579999999,05:47:47,2981,16,10
SHA102982,102982-16,-76.6425253,39.2907182,05:47:54,2982,16,10
AMD102983,102983-4,-76.6426335,39.2930659,05:48:01,2983,4,10
AMD102984,102984-4,-76.64268620000001,39.2939975,05:48:08,2984,4,10
AMD102985,102985-4,-76.5515847,39.2717462,05:48:15,2985,4,10
AMD102986,102986-4,-76.55107109999999,39.2718106,05:48:22,2986,4,10
AMD102987,102987-4,-76.543368,39.272119,05:48:29,2987,4,10
SHA102988,102988-16,-76.5311676,39.2725565,05:48:36,2988,16,10
AMD102989,102989-4,-76.5308859,39.27256060000001,05:48:43,2989,4,10
SHA102990,102990-16,-76.6532311,39.2948343,05:48:50,2990,16,10
SHA102991,102991-16,-76.65344420000002,39.2985324,05:48:57,2991,16,10
SHA102992,102992-16,-76.65390759999998,39.3063867,05:49:04,2992,16,10
SHA102993,102993-16,-76.654098,39.3096044,05:49:11,2993,16,10
AMD102994,102994-4,-76.5857594,39.3088648,05:49:18,2994,4,10
AMD102995,102995-4,-76.5829045,39.3089717,05:49:25,2995,4,10
SHA102996,102996-16,-76.5730421,39.3093427,05:49:32,2996,16,10
SHA102997,102997-16,-76.572868,39.309342,05:49:39,2997,16,10
AMD102998,102998-4,-76.562117,39.308969,05:49:46,2998,4,10
SHA102999,102999-16,-76.6024197,39.3082375,05:49:53,2999,16,10
AMD103000,103000-4,-76.6006004,39.3083059,05:50:00,3000,4,10
AMD103001,103001-4,-76.59823540000002,39.3083949,05:50:07,3001,4,10
AMD103002,103002-4,-76.59502579999999,39.3085157,05:50:14,3002,4,10
SHA103003,103003-16,-76.5947846,39.30852470000001,05:50:21,3003,16,10
SHA103004,103004-16,-76.5915105,39.3086504,05:50:28,3004,16,10
AMD103005,103005-4,-76.634064,39.353133,05:50:35,3005,4,10
SHA103006,103006-16,-76.6162319,39.252875,05:50:42,3006,16,10
SHA103007,103007-16,-76.6353413,39.26075529999999,05:50:49,3007,16,10
AMD103008,103008-4,-76.635149,39.2596162,05:50:56,3008,4,10
AMD103009,103009-4,-76.6327688,39.2577171,05:51:03,3009,4,10
SHA103010,103010-16,-76.6366071,39.2606138,05:51:10,3010,16,10
SHA103011,103011-16,-76.6360016,39.2607073,05:51:17,3011,16,10
SHA103012,103012-16,-76.6825467,39.3258299,05:51:24,3012,16,10
AMD103013,103013-4,-76.69995290000001,39.3203116,05:51:31,3013,4,10
AMD103014,103014-4,-76.7025728,39.3191948,05:51:38,3014,4,10
SHA103015,103015-16,-76.70355450000002,39.318711,05:51:45,3015,16,10
SHA103016,103016-16,-76.6094115,39.3255072,05:51:52,3016,16,10
AMD103017,103017-4,-76.569638,39.356627,05:51:59,3017,4,10
AMD103018,103018-4,-76.6397338,39.24908660000001,05:52:06,3018,4,10
SHA103019,103019-16,-76.63309770000002,39.2644604,05:52:13,3019,16,10
AMD103020,103020-4,-76.6335743,39.26368660000001,05:52:20,3020,4,10
SHA103021,103021-16,-76.6556538,39.2891732,05:52:27,3021,16,10
SHA103022,103022-16,-76.6562449,39.2933294,05:52:34,3022,16,10
SHA103023,103023-16,-76.6563197,39.294723,05:52:41,3023,16,10
SHA103024,103024-16,-76.6200861,39.3011208,05:52:48,3024,16,10
AMD103025,103025-4,-76.6267978,39.3017626,05:52:55,3025,4,10
AMD103026,103026-4,-76.6332415,39.2968706,05:53:02,3026,4,10
AMD103027,103027-4,-76.62527220000003,39.3030525,05:53:09,3027,4,10
AMD103028,103028-4,-76.59356700000002,39.2226847,05:53:16,3028,4,10
SHA103029,103029-16,-76.5934072,39.2226936,05:53:23,3029,16,10
AMD103030,103030-4,-76.58977759999998,39.2228957,05:53:30,3030,4,10
AMD103031,103031-4,-76.58824720000001,39.22298189999999,05:53:37,3031,4,10
SHA103032,103032-16,-76.5866359,39.2230739,05:53:44,3032,16,10
AMD103033,103033-4,-76.65030490000002,39.34482720000001,05:53:51,3033,4,10
SHA103034,103034-16,-76.6098888,39.2939159,05:53:58,3034,16,10
SHA103035,103035-16,-76.60423359999999,39.2979855,05:54:05,3035,16,10
AMD103036,103036-4,-76.6149468,39.3110769,05:54:12,3036,4,10
AMD103037,103037-4,-76.61510159999997,39.3132944,05:54:19,3037,4,10
SHA103038,103038-16,-76.6154029,39.3179131,05:54:26,3038,16,10
SHA103039,103039-16,-76.6156541,39.321985,05:54:33,3039,16,10
SHA103040,103040-16,-76.6157408,39.323248,05:54:40,3040,16,10
SHA103041,103041-16,-76.616069,39.3281016,05:54:47,3041,16,10
AMD103042,103042-4,-76.6162705,39.3314388,05:54:54,3042,4,10
SHA103043,103043-16,-76.6162816,39.3315807,05:55:01,3043,16,10
AMD103044,103044-4,-76.61493759999998,39.3364234,05:55:08,3044,4,10
SHA103045,103045-16,-76.6185101,39.3411564,05:55:15,3045,16,10
SHA103046,103046-16,-76.61617700000002,39.3054221,05:55:22,3046,16,10
SHA103047,103047-16,-76.6175484,39.3053692,05:55:29,3047,16,10
SHA103048,103048-16,-76.6181691,39.3053989,05:55:36,3048,16,10
SHA103049,103049-16,-76.62384140000002,39.3100238,05:55:43,3049,16,10
SHA103050,103050-16,-76.62140720000002,39.32124879999999,05:55:50,3050,16,10
SHA103051,103051-16,-76.62214959999999,39.3221914,05:55:57,3051,16,10
AMD103052,103052-4,-76.62500440000002,39.3257523,05:56:04,3052,4,10
AMD103053,103053-4,-76.59911590000002,39.2843058,05:56:11,3053,4,10
SHA103054,103054-16,-76.5966946,39.2844118,05:56:18,3054,16,10
AMD103055,103055-4,-76.59329079999998,39.2845648,05:56:25,3055,4,10
SHA103056,103056-16,-76.59001440000002,39.2847073,05:56:32,3056,16,10
SHA103057,103057-16,-76.5887333,39.2847602,05:56:39,3057,16,10
SHA103058,103058-16,-76.586986,39.284832,05:56:46,3058,16,10
SHA103059,103059-16,-76.5842459,39.2849392,05:56:53,3059,16,10
AMD103060,103060-4,-76.57146740000002,39.2854313,05:57:00,3060,4,10
AMD103061,103061-4,-76.5670829,39.28559979999999,05:57:07,3061,4,10
AMD103062,103062-4,-76.55822640000002,39.36532620000001,05:57:14,3062,4,10
SHA103063,103063-16,-76.558178,39.3654315,05:57:21,3063,16,10
AMD103064,103064-4,-76.6304146,39.2689243,05:57:28,3064,4,10
SHA103065,103065-16,-76.6211059,39.2673674,05:57:35,3065,16,10
AMD103066,103066-4,-76.653666,39.2712936,05:57:42,3066,4,10
SHA103067,103067-16,-76.6438349,39.2706381,05:57:49,3067,16,10
SHA103068,103068-16,-76.6138995,39.26687310000001,05:57:56,3068,16,10
AMD103069,103069-4,-76.5663898,39.2639025,05:58:03,3069,4,10
AMD103070,103070-4,-76.5611115,39.2678195,05:58:10,3070,4,10
AMD103071,103071-4,-76.5598725,39.2685794,05:58:17,3071,4,10
SHA103072,103072-16,-76.5545507,39.2728141,05:58:24,3072,16,10
AMD103073,103073-4,-76.65831259999999,39.3262906,05:58:31,3073,4,10
SHA103074,103074-16,-76.6679257,39.3389075,05:58:38,3074,16,10
SHA103075,103075-16,-76.6822916,39.34213,05:58:45,3075,16,10
SHA103076,103076-16,-76.6835365,39.3429488,05:58:52,3076,16,10
SHA103077,103077-16,-76.6863833,39.34496770000001,05:58:59,3077,16,10
AMD103078,103078-4,-76.6901062,39.3475906,05:59:06,3078,4,10
SHA103079,103079-16,-76.6916947,39.3487054,05:59:13,3079,16,10
SHA103080,103080-16,-76.69183690000001,39.3487977,05:59:20,3080,16,10
AMD103081,103081-4,-76.7013788,39.3554955,05:59:27,3081,4,10
SHA103082,103082-16,-76.65771409999998,39.3252829,05:59:34,3082,16,10
SHA103083,103083-16,-76.65540909999999,39.3222902,05:59:41,3083,16,10
SHA103084,103084-16,-76.65262059999998,39.318527,05:59:48,3084,16,10
SHA103085,103085-16,-76.64660140000002,39.313479,05:59:55,3085,16,10
SHA103086,103086-16,-76.6467151,39.3135699,06:00:02,3086,16,10
AMD103087,103087-4,-76.6504685,39.3166693,06:00:09,3087,4,10
SHA103088,103088-16,-76.650612,39.3167906,06:00:16,3088,16,10
SHA103089,103089-16,-76.65237459999999,39.3184462,06:00:23,3089,16,10
AMD103090,103090-4,-76.6550058,39.3219623,06:00:30,3090,4,10
SHA103091,103091-16,-76.65525629999998,39.3223469,06:00:37,3091,16,10
AMD103092,103092-4,-76.6571125,39.3248314,06:00:44,3092,4,10
SHA103093,103093-16,-76.5577292,39.3566215,06:00:51,3093,16,10
SHA103094,103094-16,-76.542666,39.353531,06:00:58,3094,16,10
AMD103095,103095-4,-76.54249200000002,39.35353900000001,06:01:05,3095,4,10
AMD103096,103096-4,-76.5347571,39.351181,06:01:12,3096,4,10
AMD103097,103097-4,-76.64689320000002,39.3324174,06:01:19,3097,4,10
AMD103098,103098-4,-76.61482629999998,39.2662204,06:01:26,3098,4,10
AMD103099,103099-4,-76.6572045,39.3258193,06:01:33,3099,4,10
AMD103100,103100-4,-76.5632302,39.2638756,06:01:40,3100,4,10
SHA103101,103101-16,-76.562827,39.292754,06:01:47,3101,16,10
AMD103102,103102-4,-76.562744,39.291595,06:01:54,3102,4,10
AMD103103,103103-4,-76.5624416,39.2868268,06:02:01,3103,4,10
SHA103104,103104-16,-76.61488229999998,39.286483,06:02:08,3104,16,10
SHA103105,103105-16,-76.6175479,39.2863766,06:02:15,3105,16,10
SHA103106,103106-16,-76.6207301,39.2862538,06:02:22,3106,16,10
AMD103107,103107-4,-76.62208129999998,39.2862719,06:02:29,3107,4,10
AMD103108,103108-4,-76.6235307,39.2862144,06:02:36,3108,4,10
AMD103109,103109-4,-76.6275719,39.2860541,06:02:43,3109,4,10
SHA103110,103110-16,-76.6278486,39.2860431,06:02:50,3110,16,10
SHA103111,103111-16,-76.6436092,39.2853169,06:02:57,3111,16,10
SHA103112,103112-16,-76.64502979999997,39.2852518,06:03:04,3112,16,10
SHA103113,103113-16,-76.6467659,39.285161,06:03:11,3113,16,10
SHA103114,103114-16,-76.6498938,39.2850225,06:03:18,3114,16,10
AMD103115,103115-4,-76.6156574,39.3645646,06:03:25,3115,4,10
AMD103116,103116-4,-76.6157934,39.36464829999999,06:03:32,3116,4,10
AMD103117,103117-4,-76.618062,39.3682057,06:03:39,3117,4,10
AMD103118,103118-4,-76.57357009999998,39.2954799,06:03:46,3118,4,10
AMD103119,103119-4,-76.589166,39.2917178,06:03:53,3119,4,10
AMD103120,103120-4,-76.5890988,39.2905651,06:04:00,3120,4,10
AMD103121,103121-4,-76.5890457,39.2894271,06:04:07,3121,4,10
AMD103122,103122-4,-76.58879820000001,39.2857722,06:04:14,3122,4,10
AMD103123,103123-4,-76.58866379999998,39.2837223,06:04:21,3123,4,10
SHA103124,103124-16,-76.6128943,39.2976381,06:04:28,3124,16,10
SHA103125,103125-16,-76.6114515,39.2976979,06:04:35,3125,16,10
SHA103126,103126-16,-76.610451,39.297753,06:04:42,3126,16,10
AMD103127,103127-4,-76.60404129999998,39.297993,06:04:49,3127,4,10
AMD103128,103128-4,-76.60006640000002,39.2981493,06:04:56,3128,4,10
SHA103129,103129-16,-76.5975974,39.29824650000001,06:05:03,3129,16,10
AMD103130,103130-4,-76.594408,39.298372,06:05:10,3130,4,10
SHA103131,103131-16,-76.5908734,39.298511100000006,06:05:17,3131,16,10
SHA103132,103132-16,-76.5895931,39.2985615,06:05:24,3132,16,10
AMD103133,103133-4,-76.5851263,39.2987259,06:05:31,3133,4,10
AMD103134,103134-4,-76.58227690000002,39.2988494,06:05:38,3134,4,10
AMD103135,103135-4,-76.5766432,39.29906939999999,06:05:45,3135,4,10
SHA103136,103136-16,-76.5728339,39.2992146,06:05:52,3136,16,10
AMD103137,103137-4,-76.57264649999998,39.2992254,06:05:59,3137,4,10
AMD103138,103138-4,-76.5698743,39.2993322,06:06:06,3138,4,10
SHA103139,103139-16,-76.563275,39.2995865,06:06:13,3139,16,10
SHA103140,103140-16,-76.5604368,39.2996958,06:06:20,3140,16,10
AMD103141,103141-4,-76.55436429999997,39.29980670000001,06:06:27,3141,4,10
SHA103142,103142-16,-76.56328590000003,39.2997224,06:06:34,3142,16,10
AMD103143,103143-4,-76.560438,39.299831,06:06:41,3143,4,10
AMD103144,103144-4,-76.6183714,39.3390081,06:06:48,3144,4,10
SHA103145,103145-16,-76.62227440000002,39.28925039999999,06:06:55,3145,16,10
AMD103146,103146-4,-76.6223552,39.2853334,06:07:02,3146,4,10
SHA103147,103147-16,-76.64520390000001,39.2882333,06:07:09,3147,16,10
SHA103148,103148-16,-76.5711288,39.280358,06:07:16,3148,16,10
SHA103149,103149-16,-76.5667583,39.2805134,06:07:23,3149,16,10
AMD103150,103150-4,-76.55538940000002,39.2809038,06:07:30,3150,4,10
SHA103151,103151-16,-76.67640229999998,39.2632896,06:07:37,3151,16,10
AMD103152,103152-4,-76.6634208,39.2577638,06:07:44,3152,4,10
SHA103153,103153-16,-76.56158429999998,39.3521713,06:07:51,3153,16,10
AMD103154,103154-4,-76.557649,39.347993,06:07:58,3154,4,10
SHA103155,103155-16,-76.554711,39.346924,06:08:05,3155,16,10
SHA103156,103156-16,-76.55452199999998,39.346854,06:08:12,3156,16,10
AMD103157,103157-4,-76.545149,39.34206,06:08:19,3157,4,10
AMD103158,103158-4,-76.53294,39.337162,06:08:26,3158,4,10
AMD103159,103159-4,-76.6837354,39.3018492,06:08:33,3159,4,10
AMD103160,103160-4,-76.6839025,39.301943,06:08:40,3160,4,10
AMD103161,103161-4,-76.5959561,39.2801348,06:08:47,3161,4,10
AMD103162,103162-4,-76.6176646,39.2904975,06:08:54,3162,4,10
SHA103163,103163-16,-76.6179819,39.2905055,06:09:01,3163,16,10
AMD103164,103164-4,-76.61945190000002,39.2904571,06:09:08,3164,4,10
AMD103165,103165-4,-76.6209862,39.29039210000001,06:09:15,3165,4,10
AMD103166,103166-4,-76.62234659999999,39.2903372,06:09:22,3166,4,10
AMD103167,103167-4,-76.6237284,39.2902837,06:09:29,3167,4,10
AMD103168,103168-4,-76.6277297,39.2901209,06:09:36,3168,4,10
SHA103169,103169-16,-76.6295094,39.2900605,06:09:43,3169,16,10
SHA103170,103170-16,-76.6382104,39.2897755,06:09:50,3170,16,10
AMD103171,103171-4,-76.6396178,39.2897249,06:09:57,3171,4,10
AMD103172,103172-4,-76.6452793,39.2895439,06:10:04,3172,4,10
AMD103173,103173-4,-76.6470257,39.2894866,06:10:11,3173,4,10
AMD103174,103174-4,-76.64874820000001,39.2894307,06:10:18,3174,4,10
SHA103175,103175-16,-76.567071,39.368301,06:10:25,3175,16,10
AMD103176,103176-4,-76.567076,39.368453,06:10:32,3176,4,10
SHA103177,103177-16,-76.56027590000002,39.2978359,06:10:39,3177,16,10
AMD103178,103178-4,-76.5605603,39.3018304,06:10:46,3178,4,10
AMD103179,103179-4,-76.7081114,39.2918828,06:10:53,3179,4,10
AMD103180,103180-4,-76.6159707,39.3023821,06:11:00,3180,4,10
AMD103181,103181-4,-76.617997,39.302314,06:11:07,3181,4,10
SHA103182,103182-16,-76.6186843,39.3022748,06:11:14,3182,16,10
SHA103183,103183-16,-76.6145592,39.2798797,06:11:21,3183,16,10
SHA103184,103184-16,-76.6127059,39.2799556,06:11:28,3184,16,10
SHA103185,103185-16,-76.7113332,39.3046836,06:11:35,3185,16,10
AMD103186,103186-4,-76.529719,39.2969791,06:11:42,3186,4,10
AMD103187,103187-4,-76.53711820000002,39.287839700000006,06:11:49,3187,4,10
AMD103188,103188-4,-76.5370522,39.2873016,06:11:56,3188,4,10
AMD103189,103189-4,-76.5368314,39.2832776,06:12:03,3189,4,10
AMD103190,103190-4,-76.60894499999998,39.289772,06:12:10,3190,4,10
SHA103191,103191-16,-76.6087478,39.2877658,06:12:17,3191,16,10
SHA103192,103192-16,-76.6826224,39.3260681,06:12:24,3192,16,10
AMD103193,103193-4,-76.6837116,39.3277313,06:12:31,3193,4,10
SHA103194,103194-16,-76.63009040000001,39.2911191,06:12:38,3194,16,10
AMD103195,103195-4,-76.63135279999999,39.29346320000001,06:12:45,3195,4,10
AMD103196,103196-4,-76.6319129,39.2944438,06:12:52,3196,4,10
AMD103197,103197-4,-76.6325768,39.2956513,06:12:59,3197,4,10
AMD103198,103198-4,-76.6384872,39.3064328,06:13:06,3198,4,10
AMD103199,103199-4,-76.6294128,39.3312358,06:13:13,3199,4,10
SHA103200,103200-16,-76.6349583,39.331017,06:13:20,3200,16,10
SHA103201,103201-16,-76.5729522,39.3136921,06:13:27,3201,16,10
AMD103202,103202-4,-76.5727779,39.3051564,06:13:34,3202,4,10
SHA103203,103203-16,-76.572858,39.3002811,06:13:41,3203,16,10
AMD103204,103204-4,-76.572793,39.3017787,06:13:48,3204,4,10
AMD103205,103205-4,-76.57297890000002,39.3051484,06:13:55,3205,4,10
AMD103206,103206-4,-76.57171590000002,39.32023579999999,06:14:02,3206,4,10
AMD103207,103207-4,-76.5927114,39.2406074,06:14:09,3207,4,10
SHA103208,103208-16,-76.5317227,39.3538554,06:14:16,3208,16,10
AMD103209,103209-4,-76.6163927,39.3087435,06:14:23,3209,4,10
SHA103210,103210-16,-76.614786,39.308815,06:14:30,3210,16,10
SHA103211,103211-16,-76.61364209999998,39.308855,06:14:37,3211,16,10
SHA103212,103212-16,-76.6122726,39.30891610000001,06:14:44,3212,16,10
AMD103213,103213-4,-76.6139524,39.2911399,06:14:51,3213,4,10
AMD103214,103214-4,-76.6124467,39.2911985,06:14:58,3214,4,10
AMD103215,103215-4,-76.60704809999999,39.2918302,06:15:05,3215,4,10
SHA103216,103216-16,-76.612217,39.27599779999999,06:15:12,3216,16,10
AMD103217,103217-4,-76.6120548,39.2748287,06:15:19,3217,4,10
SHA103218,103218-16,-76.6117389,39.2727099,06:15:26,3218,16,10
SHA103219,103219-16,-76.5701959,39.34211320000001,06:15:33,3219,16,10
SHA103220,103220-16,-76.5747614,39.3370185,06:15:40,3220,16,10
AMD103221,103221-4,-76.5731608,39.3357584,06:15:47,3221,4,10
AMD103222,103222-4,-76.5730267,39.3356733,06:15:54,3222,4,10
AMD103223,103223-4,-76.638511,39.295449100000006,06:16:01,3223,4,10
AMD103224,103224-4,-76.639926,39.2954016,06:16:08,3224,4,10
SHA103225,103225-16,-76.64729859999998,39.2951532,06:16:15,3225,16,10
SHA103226,103226-16,-76.6649112,39.2944004,06:16:22,3226,16,10
AMD103227,103227-4,-76.6657065,39.29443679999999,06:16:29,3227,4,10
AMD103228,103228-4,-76.6727608,39.29417539999999,06:16:36,3228,4,10
SHA103229,103229-16,-76.689403,39.2935838,06:16:43,3229,16,10
SHA103230,103230-16,-76.6979928,39.2930597,06:16:50,3230,16,10
AMD103231,103231-4,-76.70180690000002,39.2924899,06:16:57,3231,4,10
SHA103232,103232-16,-76.70323570000002,39.2921784,06:17:04,3232,16,10
SHA103233,103233-16,-76.67275459999998,39.29406420000001,06:17:11,3233,16,10
AMD103234,103234-4,-76.69794470000002,39.2929147,06:17:18,3234,4,10
AMD103235,103235-4,-76.7021873,39.2922734,06:17:25,3235,4,10
