vehicle_no,driver_id,longtitude_at_start_point,latitude_at_start_point,start_time,index,subscribed_controllers,shift_duration
AMD102448,102448-4,419975.95246093476,180695.74029029047,04:45:36,2448,4,10
SHA102449,102449-16,441408.62956237455,175866.91426825506,04:45:43,2449,16,10
SHA102450,102450-16,424933.57657745725,215170.95064462442,04:45:50,2450,16,10
SHA102451,102451-16,423378.00914549065,207493.3562597108,04:45:57,2451,16,10
SHA102452,102452-16,419419.0353139353,214830.39943108952,04:46:04,2452,16,10
SHA102453,102453-16,428648.862958309,192486.9285724335,04:46:11,2453,16,10
AMD102454,102454-4,428594.8381569093,194229.89654158207,04:46:18,2454,4,10
SHA102455,102455-16,425481.9932013432,213407.992016502,04:46:25,2455,16,10
SHA102456,102456-16,435000.0188203445,191879.54603725747,04:46:32,2456,16,10
SHA102457,102457-16,422438.06708093744,189533.61357947235,04:46:39,2457,16,10
AMD102458,102458-4,436967.9084157975,204186.49304257112,04:46:46,2458,4,10
AMD102459,102459-4,424491.9619763272,181743.77790745735,04:46:53,2459,4,10
AMD102460,102460-4,445288.9052487539,178712.13640161327,04:47:00,2460,4,10
AMD102461,102461-4,445299.2860870381,178703.0813762359,04:47:07,2461,4,10
AMD102462,102462-4,445421.7697086524,178574.98167036925,04:47:14,2462,4,10
SHA102463,102463-16,445601.734841758,178295.07514726635,04:47:21,2463,16,10
SHA102464,102464-16,446786.63209974905,175687.36310963234,04:47:28,2464,16,10
SHA102465,102465-16,446952.41485345975,175361.1875400857,04:47:35,2465,16,10
SHA102466,102466-16,441552.7218725807,180714.2091802189,04:47:42,2466,16,10
SHA102467,102467-16,446962.7202797489,174595.1528969081,04:47:49,2467,16,10
AMD102468,102468-4,446801.1322850299,175694.95409791355,04:47:56,2468,4,10
SHA102469,102469-16,446482.42764053453,176405.28802279677,04:48:03,2469,16,10
AMD102470,102470-4,445621.8249345748,178294.9028231585,04:48:10,2470,4,10
AMD102471,102471-4,445299.92411700287,178727.17632161887,04:48:17,2471,4,10
AMD102472,102472-4,449019.8926102274,180919.2631675938,04:48:24,2472,4,10
SHA102473,102473-16,430755.7654734232,226366.0354135104,04:48:31,2473,16,10
AMD102474,102474-4,448054.37207797257,182164.39400265526,04:48:38,2474,4,10
SHA102475,102475-16,448241.7806032645,181919.17347997488,04:48:45,2475,16,10
AMD102476,102476-4,449244.5390662214,180642.7912163563,04:48:52,2476,4,10
SHA102477,102477-16,449317.8115317571,180493.22762967504,04:48:59,2477,16,10
SHA102478,102478-16,421324.7316376295,185024.46571513152,04:49:06,2478,16,10
AMD102479,102479-4,433811.2374149,196029.4740198059,04:49:13,2479,4,10
AMD102480,102480-4,414014.6720782824,200365.79512070914,04:49:20,2480,4,10
SHA102481,102481-16,417294.3677552515,196261.33928245265,04:49:27,2481,16,10
AMD102482,102482-4,414815.6658170901,200754.57638642238,04:49:34,2482,4,10
SHA102483,102483-16,414478.1366838625,200862.71845172765,04:49:41,2483,16,10
SHA102484,102484-16,414136.4662397453,200633.30640235325,04:49:48,2484,16,10
AMD102485,102485-4,429070.7742774129,203052.7170633304,04:49:55,2485,4,10
AMD102486,102486-4,421162.87597545475,180375.4537689513,04:50:02,2486,4,10
SHA102487,102487-16,453119.0720814133,179054.76421892364,04:50:09,2487,16,10
AMD102488,102488-4,418160.6744710121,189913.88200701567,04:50:16,2488,4,10
SHA102489,102489-16,419158.45541574573,188280.4592086728,04:50:23,2489,16,10
SHA102490,102490-16,428839.6074974962,192558.4696047244,04:50:30,2490,16,10
SHA102491,102491-16,424215.8832250947,190106.0186827547,04:50:37,2491,16,10
SHA102492,102492-16,433719.9482179393,192479.772709206,04:50:44,2492,16,10
AMD102493,102493-4,423710.25407498033,178394.25710894234,04:50:51,2493,4,10
AMD102494,102494-4,435803.6248915513,191709.24608412173,04:50:58,2494,4,10
SHA102495,102495-16,435895.57915059366,191712.4186531837,04:51:05,2495,16,10
AMD102496,102496-4,436519.03796506656,191669.9029514411,04:51:12,2496,4,10
AMD102497,102497-4,448101.01939285756,182139.9655788443,04:51:19,2497,4,10
SHA102498,102498-16,435979.7686756637,192228.33955544228,04:51:26,2498,16,10
SHA102499,102499-16,444710.2002388506,204581.61039453727,04:51:33,2499,16,10
AMD102500,102500-4,410109.06125648797,168352.83971787116,04:51:40,2500,4,10
AMD102501,102501-4,390091.80340486654,177478.29480936396,04:51:47,2501,4,10
AMD102502,102502-4,428752.28133804025,183887.96523144766,04:51:54,2502,4,10
AMD102503,102503-4,428101.6626738645,185419.68439734008,04:52:01,2503,4,10
SHA102504,102504-16,427547.9065409338,185837.86214685775,04:52:08,2504,16,10
SHA102505,102505-16,427318.7460331068,185932.24139733848,04:52:15,2505,16,10
SHA102506,102506-16,427150.442841634,185982.1067833629,04:52:22,2506,16,10
SHA102507,102507-16,426578.30352613615,186099.20124417468,04:52:29,2507,16,10
AMD102508,102508-4,426364.5532199639,186174.6091794244,04:52:36,2508,4,10
SHA102509,102509-16,426145.4817510885,186407.6437144705,04:52:43,2509,16,10
SHA102510,102510-16,426132.76299770985,186421.7899317449,04:52:50,2510,16,10
SHA102511,102511-16,425314.87275771337,187143.2170372616,04:52:57,2511,16,10
AMD102512,102512-4,427326.85468134185,185943.1828904148,04:53:04,2512,4,10
SHA102513,102513-16,427554.35646859405,185852.2064028509,04:53:11,2513,16,10
AMD102514,102514-4,425319.6166664543,187155.6111480427,04:53:18,2514,4,10
SHA102515,102515-16,426090.16054495174,186489.75986930926,04:53:25,2515,16,10
AMD102516,102516-4,426263.95317560795,186303.35667689762,04:53:32,2516,4,10
SHA102517,102517-16,429501.53730102594,184223.83177204075,04:53:39,2517,16,10
SHA102518,102518-16,428759.0226713536,185764.42474807386,04:53:46,2518,16,10
SHA102519,102519-16,427935.88157137047,186801.76998539155,04:53:53,2519,16,10
SHA102520,102520-16,427294.3575702807,187102.8614888386,04:54:00,2520,16,10
AMD102521,102521-4,427201.0660919933,187175.92340072934,04:54:07,2521,4,10
SHA102522,102522-16,427189.4762047511,187184.9648729384,04:54:14,2522,16,10
SHA102523,102523-16,426879.53738595295,187546.36195903574,04:54:21,2523,16,10
AMD102524,102524-4,426139.57702385826,188029.1984100551,04:54:28,2524,4,10
AMD102525,102525-4,425872.6948398186,188276.27141904304,04:54:35,2525,4,10
SHA102526,102526-16,425610.483770887,188549.61429255106,04:54:42,2526,16,10
AMD102527,102527-4,425261.6651976664,188912.0043495829,04:54:49,2527,4,10
AMD102528,102528-4,431098.64276519296,182657.65639026032,04:54:56,2528,4,10
SHA102529,102529-16,430778.3722772785,183066.61665081035,04:55:03,2529,16,10
SHA102530,102530-16,430735.52585018,183122.51438150925,04:55:10,2530,16,10
AMD102531,102531-4,432660.4214002104,181004.15707677425,04:55:17,2531,4,10
SHA102532,102532-16,432549.3284201938,181084.5304150421,04:55:24,2532,16,10
SHA102533,102533-16,432429.69638500456,181194.60119646895,04:55:31,2533,16,10
SHA102534,102534-16,432415.3274769224,181208.7747420036,04:55:38,2534,16,10
SHA102535,102535-16,432125.5634079869,181508.8722375732,04:55:45,2535,16,10
AMD102536,102536-4,431785.87134817935,181858.29363680645,04:55:52,2536,4,10
AMD102537,102537-4,431450.0839048304,182205.08102518425,04:55:59,2537,4,10
SHA102538,102538-16,438090.5682667407,177707.61759596012,04:56:06,2538,16,10
SHA102539,102539-16,438253.7298662607,178163.34168975137,04:56:13,2539,16,10
AMD102540,102540-4,428665.1836721283,177770.49744116512,04:56:20,2540,4,10
SHA102541,102541-16,428565.34497562994,177697.07362372125,04:56:27,2541,16,10
AMD102542,102542-4,431962.7043883751,183275.89058744052,04:56:34,2542,4,10
AMD102543,102543-4,433855.3970175085,180341.7991839053,04:56:41,2543,4,10
AMD102544,102544-4,428733.6747778875,177518.18028481523,04:56:48,2544,4,10
SHA102545,102545-16,428748.60041211953,177526.45008990786,04:56:55,2545,16,10
SHA102546,102546-16,438002.0404830474,170778.59683268753,04:57:02,2546,16,10
AMD102547,102547-4,437971.57757842203,170783.66786695793,04:57:09,2547,4,10
AMD102548,102548-4,437503.91145111405,170854.23444803886,04:57:16,2548,4,10
AMD102549,102549-4,439374.09090628795,182776.00559702472,04:57:23,2549,4,10
AMD102550,102550-4,439409.172283845,182693.80393448874,04:57:30,2550,4,10
SHA102551,102551-16,439604.44591952406,182543.1409936901,04:57:37,2551,16,10
SHA102552,102552-16,439964.83687291865,181506.0231025708,04:57:44,2552,16,10
AMD102553,102553-4,432752.3887689535,179358.37843925122,04:57:51,2553,4,10
AMD102554,102554-4,437157.914619818,178859.23737496082,04:57:58,2554,4,10
SHA102555,102555-16,437395.6010921293,170895.5844906149,04:58:05,2555,16,10
AMD102556,102556-4,438057.6585335385,170942.95924209506,04:58:12,2556,4,10
AMD102557,102557-4,439689.52941554994,184101.06737752206,04:58:19,2557,4,10
SHA102558,102558-16,439699.2316161581,184075.1374107799,04:58:26,2558,16,10
AMD102559,102559-4,440303.1987233151,180904.46464355066,04:58:33,2559,4,10
AMD102560,102560-4,440280.94126710563,180926.64357293915,04:58:40,2560,4,10
AMD102561,102561-4,440210.4077661343,180932.522416247,04:58:47,2561,4,10
SHA102562,102562-16,440271.57016877545,180881.65475542718,04:58:54,2562,16,10
AMD102563,102563-4,430066.69242332905,183174.2425577098,04:59:01,2563,4,10
AMD102564,102564-4,437395.7541339323,177355.86737716888,04:59:08,2564,4,10
SHA102565,102565-16,437381.6495942624,177278.22055589606,04:59:15,2565,16,10
AMD102566,102566-4,437298.07299007865,177265.51246548863,04:59:22,2566,4,10
SHA102567,102567-16,435164.06984270347,174842.1070465359,04:59:29,2567,16,10
AMD102568,102568-4,435095.7489810847,174907.8581317667,04:59:36,2568,4,10
SHA102569,102569-16,439508.5237253317,181824.52416191425,04:59:43,2569,16,10
SHA102570,102570-16,439823.9202277764,182029.1357943667,04:59:50,2570,16,10
AMD102571,102571-4,432363.8820279581,182572.74081064807,04:59:57,2571,4,10
AMD102572,102572-4,438431.53245681024,179287.62156240086,05:00:04,2572,4,10
SHA102573,102573-16,430494.2227393347,186900.5850636016,05:00:11,2573,16,10
AMD102574,102574-4,430548.6084092853,186406.70749744482,05:00:18,2574,4,10
AMD102575,102575-4,438965.0577574127,180009.09425362467,05:00:25,2575,4,10
SHA102576,102576-16,428280.41581626865,180717.29891050345,05:00:32,2576,16,10
AMD102577,102577-4,428290.8681123664,180830.9979320839,05:00:39,2577,4,10
SHA102578,102578-16,428253.5832082834,180716.05909698788,05:00:46,2578,16,10
SHA102579,102579-16,430271.4006288897,178139.43628136942,05:00:53,2579,16,10
AMD102580,102580-4,430379.34235141455,178120.01280278875,05:01:00,2580,4,10
SHA102581,102581-16,428661.78334063716,177732.6056096397,05:01:07,2581,16,10
SHA102582,102582-16,433846.60163573135,174915.4277070869,05:01:14,2582,16,10
AMD102583,102583-4,433856.1658223678,174992.0377836072,05:01:21,2583,4,10
SHA102584,102584-16,431749.69798831904,183827.5764030601,05:01:28,2584,16,10
SHA102585,102585-16,429963.14483000716,183412.48540803546,05:01:35,2585,16,10
SHA102586,102586-16,430912.5847872463,186268.00919552826,05:01:42,2586,16,10
AMD102587,102587-4,430979.4244769416,186308.25072297835,05:01:49,2587,4,10
AMD102588,102588-4,439268.4304577672,177620.67771375898,05:01:56,2588,4,10
AMD102589,102589-4,439456.21462746157,177619.88407904172,05:02:03,2589,4,10
AMD102590,102590-4,438706.42555954616,179472.02758038449,05:02:10,2590,4,10
AMD102591,102591-4,438546.68192694953,179249.249766627,05:02:17,2591,4,10
SHA102592,102592-16,426874.02481523296,179312.80267595872,05:02:24,2592,16,10
AMD102593,102593-4,432869.1119574454,179554.02511085407,05:02:31,2593,4,10
SHA102594,102594-16,432856.87435172376,179743.02852502707,05:02:38,2594,16,10
SHA102595,102595-16,439052.59863477893,181500.10256658203,05:02:45,2595,16,10
SHA102596,102596-16,439223.4812195407,181677.15195335407,05:02:52,2596,16,10
SHA102597,102597-16,439306.3811128292,181661.66726503122,05:02:59,2597,16,10
SHA102598,102598-16,439309.32229876047,181722.16572544372,05:03:06,2598,16,10
SHA102599,102599-16,433958.1317051153,181150.88549684195,05:03:13,2599,16,10
AMD102600,102600-4,434026.7046395485,181034.12241410703,05:03:20,2600,4,10
SHA102601,102601-16,432965.46622129716,184284.32730896183,05:03:27,2601,16,10
SHA102602,102602-16,432756.1206307943,184024.49805466074,05:03:34,2602,16,10
AMD102603,102603-4,438620.55721013306,181446.33624254493,05:03:41,2603,4,10
AMD102604,102604-4,438795.1236176085,181396.09185415567,05:03:48,2604,4,10
SHA102605,102605-16,430146.52914301545,188142.0188804479,05:03:55,2605,16,10
SHA102606,102606-16,430208.0855488732,188120.80561924,05:04:02,2606,16,10
SHA102607,102607-16,431834.3248119924,183277.5463925121,05:04:09,2607,16,10
AMD102608,102608-4,438562.8310512375,178911.46372479424,05:04:16,2608,4,10
AMD102609,102609-4,438595.08519116906,178862.05159964325,05:04:23,2609,4,10
AMD102610,102610-4,438866.7361558514,179319.31047058618,05:04:30,2610,4,10
SHA102611,102611-16,438755.9925161756,179014.50511935915,05:04:37,2611,16,10
SHA102612,102612-16,438735.28968640015,178988.8244322681,05:04:44,2612,16,10
SHA102613,102613-16,438604.91900505865,178915.44454684525,05:04:51,2613,16,10
AMD102614,102614-4,440392.58545048116,180006.33904270222,05:04:58,2614,4,10
SHA102615,102615-16,440410.7321686525,180077.9954536981,05:05:05,2615,16,10
AMD102616,102616-4,440087.2701365078,180070.81357690613,05:05:12,2616,4,10
SHA102617,102617-16,440114.5672537283,180140.2066762506,05:05:19,2617,16,10
SHA102618,102618-16,440357.4214404599,180605.4103803655,05:05:26,2618,16,10
SHA102619,102619-16,439823.40711502096,183058.13728846726,05:05:33,2619,16,10
SHA102620,102620-16,439486.6215603813,182745.03937714206,05:05:40,2620,16,10
AMD102621,102621-4,439364.52986490476,182877.0974598916,05:05:47,2621,4,10
SHA102622,102622-16,434544.88989273773,177632.76496647336,05:05:54,2622,16,10
AMD102623,102623-4,427810.31082054257,188234.7542750916,05:06:01,2623,4,10
SHA102624,102624-16,427929.56484859687,188292.15297568907,05:06:08,2624,16,10
AMD102625,102625-4,427994.7431560031,188326.39053225575,05:06:15,2625,4,10
AMD102626,102626-4,431574.2441064201,180693.8019077697,05:06:22,2626,4,10
SHA102627,102627-16,431890.1261168044,180767.54822365585,05:06:29,2627,16,10
AMD102628,102628-4,435002.51651174616,184264.55652983687,05:06:36,2628,4,10
SHA102629,102629-16,440303.1617578771,180215.5194959043,05:06:43,2629,16,10
AMD102630,102630-4,438153.2611905322,179272.49118916024,05:06:50,2630,4,10
AMD102631,102631-4,438165.7858885878,179282.09953319683,05:06:57,2631,4,10
AMD102632,102632-4,430184.2501523731,187670.688390262,05:07:04,2632,4,10
SHA102633,102633-16,430271.9776042961,188124.30413172868,05:07:11,2633,16,10
SHA102634,102634-16,438750.85800695,181504.29605827323,05:07:18,2634,16,10
AMD102635,102635-4,432981.2892375098,176219.3393047134,05:07:25,2635,4,10
AMD102636,102636-4,433069.4339835845,176231.64320074135,05:07:32,2636,4,10
AMD102637,102637-4,430987.1263499609,183096.61163078665,05:07:39,2637,4,10
AMD102638,102638-4,430840.02701563213,183059.47510314934,05:07:46,2638,4,10
SHA102639,102639-16,431672.6369118491,184364.52703626227,05:07:53,2639,16,10
SHA102640,102640-16,431598.837447912,184452.38070449888,05:08:00,2640,16,10
SHA102641,102641-16,431560.6183569604,184526.60001675182,05:08:07,2641,16,10
AMD102642,102642-4,439931.7513551683,180375.89402567944,05:08:14,2642,4,10
AMD102643,102643-4,438041.2574094733,177518.10328454882,05:08:21,2643,4,10
SHA102644,102644-16,437797.5132490649,177772.61758450983,05:08:28,2644,16,10
AMD102645,102645-4,438265.31491361547,177574.37585417126,05:08:35,2645,4,10
AMD102646,102646-4,430385.6072180768,183443.13648208926,05:08:42,2646,4,10
AMD102647,102647-4,439818.4521141508,189136.38658838152,05:08:49,2647,4,10
SHA102648,102648-16,433409.2361202397,179270.03499742108,05:08:56,2648,16,10
AMD102649,102649-4,440015.95356376475,182094.8564688768,05:09:03,2649,4,10
SHA102650,102650-16,440023.90145698475,182078.76561441828,05:09:10,2650,16,10
AMD102651,102651-4,432621.79495838436,179250.03700253405,05:09:17,2651,4,10
AMD102652,102652-4,432480.6672537714,179123.791380785,05:09:24,2652,4,10
SHA102653,102653-16,438469.01857974025,179977.19109540863,05:09:31,2653,16,10
AMD102654,102654-4,435574.6360351111,185963.08867209684,05:09:38,2654,4,10
AMD102655,102655-4,435556.9343641239,185969.5034134366,05:09:45,2655,4,10
SHA102656,102656-16,431636.5060150111,177984.1009431688,05:09:52,2656,16,10
SHA102657,102657-16,435533.6544977242,173795.27988893696,05:09:59,2657,16,10
SHA102658,102658-16,439128.2187205068,181437.98477858922,05:10:06,2658,16,10
AMD102659,102659-4,436568.6810149581,180403.95627674862,05:10:13,2659,4,10
SHA102660,102660-16,427854.4782354282,188239.9620047143,05:10:20,2660,16,10
AMD102661,102661-4,427832.7786925017,188203.0704751817,05:10:27,2661,4,10
SHA102662,102662-16,431468.7231146634,177229.85787346208,05:10:34,2662,16,10
AMD102663,102663-4,431553.76383019646,177374.92155482128,05:10:41,2663,4,10
AMD102664,102664-4,430342.3066600665,188154.85064610868,05:10:48,2664,4,10
AMD102665,102665-4,430281.3415416517,188194.82778946648,05:10:55,2665,4,10
AMD102666,102666-4,438431.17331427423,178305.42161673075,05:11:02,2666,4,10
SHA102667,102667-16,439300.9422553528,186286.12477171488,05:11:09,2667,16,10
SHA102668,102668-16,432045.83157597476,183353.53189150122,05:11:16,2668,16,10
AMD102669,102669-4,428222.8024706852,181024.5267171201,05:11:23,2669,4,10
SHA102670,102670-16,439961.2073146768,182357.086054248,05:11:30,2670,16,10
AMD102671,102671-4,425100.27626689937,181567.10788193304,05:11:37,2671,4,10
AMD102672,102672-4,438604.2728058702,178927.5757864312,05:11:44,2672,4,10
SHA102673,102673-16,438853.2925643614,179321.25359405315,05:11:51,2673,16,10
SHA102674,102674-16,438848.33163513883,179368.43457930844,05:11:58,2674,16,10
SHA102675,102675-16,439323.2260115781,180013.78317130214,05:12:05,2675,16,10
SHA102676,102676-16,429997.1525112303,188027.4620684636,05:12:12,2676,16,10
SHA102677,102677-16,430390.4305552553,185851.94494275565,05:12:19,2677,16,10
SHA102678,102678-16,430642.48382192757,186395.5262938044,05:12:26,2678,16,10
AMD102679,102679-4,430262.35766578227,186361.03761857672,05:12:33,2679,4,10
AMD102680,102680-4,430374.14635928406,185854.00257440592,05:12:40,2680,4,10
AMD102681,102681-4,432345.7075987347,180792.82033100136,05:12:47,2681,4,10
SHA102682,102682-16,432333.6804925251,180677.71040817985,05:12:54,2682,16,10
AMD102683,102683-4,431592.6449297314,180665.75450135965,05:13:01,2683,4,10
AMD102684,102684-4,431951.2308042408,182558.64330149183,05:13:08,2684,4,10
AMD102685,102685-4,438352.5843789242,180334.77253174977,05:13:15,2685,4,10
SHA102686,102686-16,428775.6769745938,177558.36678569813,05:13:22,2686,16,10
SHA102687,102687-16,428664.22827166185,177494.68007327052,05:13:29,2687,16,10
AMD102688,102688-4,428358.8923231859,177273.17056035614,05:13:36,2688,4,10
AMD102689,102689-4,436676.94819135417,187601.35358717386,05:13:43,2689,4,10
AMD102690,102690-4,436688.8529517785,187593.55984851808,05:13:50,2690,4,10
SHA102691,102691-16,436781.870119341,187556.60199499145,05:13:57,2691,16,10
AMD102692,102692-4,437246.00588733854,186318.79588254692,05:14:04,2692,4,10
AMD102693,102693-4,431939.7300885548,178311.9302470067,05:14:11,2693,4,10
AMD102694,102694-4,436596.0884802463,179873.03290122867,05:14:18,2694,4,10
AMD102695,102695-4,437420.5900564844,177292.69352806773,05:14:25,2695,4,10
SHA102696,102696-16,433171.211123695,182051.3651186384,05:14:32,2696,16,10
SHA102697,102697-16,433243.3837489325,181988.53251490992,05:14:39,2697,16,10
AMD102698,102698-4,439412.4671047507,178173.98310646898,05:14:46,2698,4,10
AMD102699,102699-4,432259.26459409186,182729.02728367056,05:14:53,2699,4,10
SHA102700,102700-16,432338.6757506324,182569.87283763482,05:15:00,2700,16,10
SHA102701,102701-16,435871.01044145424,174879.79749651926,05:15:07,2701,16,10
AMD102702,102702-4,432329.1344291561,181707.18723595087,05:15:14,2702,4,10
SHA102703,102703-16,436845.3185857688,183390.36387948703,05:15:21,2703,16,10
SHA102704,102704-16,436862.2476100635,183384.67006638512,05:15:28,2704,16,10
AMD102705,102705-4,430286.4997145557,188142.19009202285,05:15:35,2705,4,10
AMD102706,102706-4,435491.8818451017,182364.6354369408,05:15:42,2706,4,10
SHA102707,102707-16,433609.1277855953,180631.78175414816,05:15:49,2707,16,10
SHA102708,102708-16,433601.501457093,180690.5007160784,05:15:56,2708,16,10
AMD102709,102709-4,438584.8051368361,181687.10781180425,05:16:03,2709,4,10
AMD102710,102710-4,430411.7804423932,186109.5404624916,05:16:10,2710,4,10
SHA102711,102711-16,438589.0807343745,180738.89621663152,05:16:17,2711,16,10
SHA102712,102712-16,431014.7772963304,186165.93887810945,05:16:24,2712,16,10
AMD102713,102713-4,435787.4370818226,171408.3020146442,05:16:31,2713,4,10
SHA102714,102714-16,438717.41486743203,180562.38294818194,05:16:38,2714,16,10
AMD102715,102715-4,438672.33188192616,180859.15052449878,05:16:45,2715,4,10
AMD102716,102716-4,438760.4093539464,170429.39885139492,05:16:52,2716,4,10
AMD102717,102717-4,438759.3041166633,170441.6163772963,05:16:59,2717,4,10
SHA102718,102718-16,433533.471063886,179896.56662566145,05:17:06,2718,16,10
SHA102719,102719-16,433446.26550303743,179843.58378947774,05:17:13,2719,16,10
AMD102720,102720-4,431966.4299073835,183450.01869494328,05:17:20,2720,4,10
AMD102721,102721-4,439074.9780667431,181447.10159127734,05:17:27,2721,4,10
AMD102722,102722-4,439090.93379546533,181494.41982543032,05:17:34,2722,4,10
SHA102723,102723-16,438612.19284419576,181662.1515260435,05:17:41,2723,16,10
SHA102724,102724-16,438810.2537194568,181611.27887833765,05:17:48,2724,16,10
AMD102725,102725-4,438852.6300049993,181604.5713092475,05:17:55,2725,4,10
AMD102726,102726-4,438930.6653923197,181602.96948484672,05:18:02,2726,4,10
SHA102727,102727-16,439497.4931649173,182628.8887905498,05:18:09,2727,16,10
AMD102728,102728-4,430409.7164333617,186367.0346165919,05:18:16,2728,4,10
AMD102729,102729-4,435820.1089013728,184395.6753726652,05:18:23,2729,4,10
AMD102730,102730-4,435828.831727217,184388.798480462,05:18:30,2730,4,10
AMD102731,102731-4,436351.8615839287,184124.8800729508,05:18:37,2731,4,10
AMD102732,102732-4,431968.6598419093,180657.48006056654,05:18:44,2732,4,10
AMD102733,102733-4,439983.59079811815,179821.94661611953,05:18:51,2733,4,10
AMD102734,102734-4,435593.9905367767,186046.78628056985,05:18:58,2734,4,10
SHA102735,102735-16,436988.9314392998,183659.4850566645,05:19:05,2735,16,10
AMD102736,102736-4,436954.62036208506,183639.00714196032,05:19:12,2736,4,10
SHA102737,102737-16,436942.49031469616,183632.8440752527,05:19:19,2737,16,10
AMD102738,102738-4,433339.76336473896,175813.27830490685,05:19:26,2738,4,10
SHA102739,102739-16,427415.8601863138,178059.84949737802,05:19:33,2739,16,10
SHA102740,102740-16,433047.65019528783,188539.07143529665,05:19:40,2740,16,10
AMD102741,102741-4,438867.4125099814,181575.23504267642,05:19:47,2741,4,10
SHA102742,102742-16,425415.9528557375,187815.65387921964,05:19:54,2742,16,10
AMD102743,102743-4,438796.98560634174,170458.53193436645,05:20:01,2743,4,10
SHA102744,102744-16,430911.5668243134,183106.76157067504,05:20:08,2744,16,10
SHA102745,102745-16,435055.25863627694,174980.09488977096,05:20:15,2745,16,10
AMD102746,102746-4,428286.81521090283,179346.17064635278,05:20:22,2746,4,10
SHA102747,102747-16,438708.646599464,180554.3131150298,05:20:29,2747,16,10
AMD102748,102748-4,438492.27422063204,180442.1995027652,05:20:36,2748,4,10
SHA102749,102749-16,433104.2680374761,181994.8296119845,05:20:43,2749,16,10
SHA102750,102750-16,432985.8353867332,181988.83707657523,05:20:50,2750,16,10
SHA102751,102751-16,435415.26873480686,184536.2941682791,05:20:57,2751,16,10
SHA102752,102752-16,435442.30305623775,184547.08494925973,05:21:04,2752,16,10
AMD102753,102753-4,440347.743216741,182359.3016728095,05:21:11,2753,4,10
SHA102754,102754-16,440335.51332046185,182372.75019417235,05:21:18,2754,16,10
SHA102755,102755-16,433379.88246940396,179404.57667138785,05:21:25,2755,16,10
AMD102756,102756-4,433361.7639935469,179626.5270419371,05:21:32,2756,4,10
AMD102757,102757-4,433360.01697929826,179643.81642630714,05:21:39,2757,4,10
AMD102758,102758-4,434888.1305751949,184551.9031630269,05:21:46,2758,4,10
AMD102759,102759-4,434888.44811187626,184532.78679978976,05:21:53,2759,4,10
SHA102760,102760-16,438846.96661975037,179192.1068408654,05:22:00,2760,16,10
SHA102761,102761-16,438841.8228043746,179180.13578892997,05:22:07,2761,16,10
SHA102762,102762-16,439824.45709184854,182434.55151927844,05:22:14,2762,16,10
SHA102763,102763-16,440301.48526952695,182343.0445063104,05:22:21,2763,16,10
AMD102764,102764-4,434997.384287206,180978.31498574093,05:22:28,2764,4,10
AMD102765,102765-4,434856.93631441,180858.29043439086,05:22:35,2765,4,10
SHA102766,102766-16,433755.6964176754,180552.8409987584,05:22:42,2766,16,10
AMD102767,102767-4,435168.7520675609,186500.9165921634,05:22:49,2767,4,10
SHA102768,102768-16,435148.4030774388,186502.09131814368,05:22:56,2768,16,10
SHA102769,102769-16,435042.27886814775,186500.28576051968,05:23:03,2769,16,10
AMD102770,102770-4,437152.3961765402,180435.0206066224,05:23:10,2770,4,10
AMD102771,102771-4,437182.0481963753,179904.80905740266,05:23:17,2771,4,10
AMD102772,102772-4,437190.0276771584,179791.72901086003,05:23:24,2772,4,10
AMD102773,102773-4,437217.13635712117,179227.36804811872,05:23:31,2773,4,10
AMD102774,102774-4,431858.7733025407,178208.99896278352,05:23:38,2774,4,10
SHA102775,102775-16,431383.1408167954,176494.09843360845,05:23:45,2775,16,10
SHA102776,102776-16,431351.6635094193,176754.2551957999,05:23:52,2776,16,10
SHA102777,102777-16,428282.7846636828,180526.09909323105,05:23:59,2777,16,10
SHA102778,102778-16,428239.34637301584,180526.87576867093,05:24:06,2778,16,10
AMD102779,102779-4,430346.5597508872,186464.22289354465,05:24:13,2779,4,10
SHA102780,102780-16,430244.2800632315,186370.2050699904,05:24:20,2780,16,10
SHA102781,102781-16,431449.78829104884,177180.09045875433,05:24:27,2781,16,10
SHA102782,102782-16,428497.919110501,184619.1191609797,05:24:34,2782,16,10
AMD102783,102783-4,438718.6201546085,180541.82801327508,05:24:41,2783,4,10
SHA102784,102784-16,431821.8172962202,178167.61726454328,05:24:48,2784,16,10
AMD102785,102785-4,432681.6282689355,181487.54667444734,05:24:55,2785,4,10
SHA102786,102786-16,430073.0124664765,188072.60438221265,05:25:02,2786,16,10
AMD102787,102787-4,430107.49363079615,188192.30651727464,05:25:09,2787,4,10
SHA102788,102788-16,430142.48891152994,188526.1938612901,05:25:16,2788,16,10
SHA102789,102789-16,435822.90862720576,171324.58980283362,05:25:23,2789,16,10
AMD102790,102790-4,435836.4235541396,171332.57782965762,05:25:30,2790,4,10
SHA102791,102791-16,428834.1898666962,177265.51473885504,05:25:37,2791,16,10
AMD102792,102792-4,435345.2059791023,187332.3257000468,05:25:44,2792,4,10
AMD102793,102793-4,434830.4616358515,185133.09712928702,05:25:51,2793,4,10
AMD102794,102794-4,438274.6346436082,170485.97589386086,05:25:58,2794,4,10
SHA102795,102795-16,438355.5131757654,170291.8451838842,05:26:05,2795,16,10
AMD102796,102796-4,431648.2373439519,183263.6846079933,05:26:12,2796,4,10
