,x,y
2066,492972.102374,175212.137375
2067,457626.566601,135306.142264
2068,485423.733717,144174.141177
2069,476437.580555,153641.329207
2070,480511.303322,160352.247304
2071,472363.857788,145971.708525
2072,497405.271267,176530.35343
2073,490575.794864,174852.623906
2074,457147.305099,138901.276958
2075,483746.31846,172336.029619
2076,484105.764587,155678.572201
2077,489856.902611,174972.461729
2078,503396.040042,171617.002681
2079,461939.920119,142017.060361
2080,485184.102966,161910.139005
2081,488538.93348,165145.76023
2082,484225.579962,165984.624992
2083,503995.11692,165385.435876
2084,504474.378422,170897.975742
2085,460022.874111,148248.627165
2086,474999.796049,154839.707438
2087,495488.225259,162269.652474
2088,459903.058736,139979.817367
2089,474760.165298,149447.005396
2090,468170.319645,142256.736007
2091,492972.102374,171856.678327
2092,483386.872334,171976.51615
2093,469608.104151,139620.303897
2094,459663.427985,145851.870702
2095,469727.919527,143455.114238
2096,462658.812372,145252.681586
2097,464216.412254,139859.979544
2098,483386.872334,172096.353973
2099,460502.135613,147529.600226
2100,490336.164113,173414.570028
2101,456428.412846,138421.925666
2102,454631.182214,130872.142807
2103,473322.380792,145612.195055
2104,473442.196167,142496.411653
2105,475479.057551,142616.249476
2106,459543.612609,151723.924036
2107,457027.489724,139979.817367
2108,461820.104744,141537.709068
2109,495608.040635,175451.813022
2110,485663.364468,156277.761316
2111,503396.040042,175451.813022
2112,492253.210121,150405.707982
2113,472483.673163,141058.357775
2114,457267.120475,132789.547977
2115,460861.58174,148368.464988
2116,454511.366838,130153.115868
2117,458345.458854,139500.466074
2118,463497.520001,141058.357775
2119,460142.689487,142855.925123
2120,461340.843242,145732.032878
2121,456068.96672,141657.546891
2122,498603.425022,168021.867986
2123,461340.843242,143095.600769
2124,498723.240398,169100.408394
2125,467810.873519,144893.168116
2126,482907.610832,142975.762946
2127,480990.564824,170178.948803
2128,487700.225852,152562.788798
2129,460142.689487,142616.249476
2130,457626.566601,144893.168116
2131,496326.932888,151843.76186
2132,470806.257906,142975.762946
2133,480870.749448,152922.302268
2134,460981.397115,140579.006483
2135,480032.04182,152323.113152
2136,455709.520593,135905.33138
2137,470806.257906,137343.385257
2138,462179.55087,145013.00594
2139,485423.733717,144174.141177
2140,478354.626563,144054.303354
2141,457506.751226,134946.628794
2142,469488.288776,138302.087843
2143,463497.520001,141298.033422
2144,459903.058736,146810.573287
2145,460621.950989,139380.628251
2146,462419.181621,143694.789885
2147,479193.334191,154600.031792
2148,456668.043597,141417.871245
2149,472363.857788,141777.384714
2150,478114.995812,153641.329207
2151,462299.366246,146810.573287
2152,455949.151344,140818.682129
2153,480870.749448,152802.464445
2154,492612.656247,173294.732205
2155,455829.335969,135785.493556
2156,482428.34933,154719.869615
2157,490575.794864,156038.08567
2158,480631.118697,159872.896011
2159,471045.888657,143455.114238
2160,459663.427985,149087.491927
2161,478234.811187,154000.842676
2162,488898.379607,172216.191796
2163,458225.643479,139859.979544
2164,493091.917749,175092.299552
2165,459423.797234,146451.059817
2166,499561.948026,176650.191253
2167,476797.026681,154120.680499
2168,457386.93585,134706.953148
2169,461700.289368,145252.681586
2170,490455.979488,148488.302811
2171,457147.305099,136025.169203
2172,494050.440753,149447.005396
2173,478234.811187,153761.16703
2174,482667.980081,172216.191796
2175,480032.04182,143694.789885
2176,476916.842057,154120.680499
2177,483267.056958,171497.164857
2178,499801.578777,176290.677784
2179,488059.671978,163827.544175
2180,471165.704033,136384.682672
2181,461221.027866,137702.898727
2182,457147.305099,139859.979544
2183,482308.533954,145132.843763
2184,483147.241583,156517.436963
2185,454151.920712,131591.169746
2186,463138.073874,143934.465531
2187,476317.765179,153881.004853
2188,491055.056366,149566.84322
2189,478953.70344,155199.220908
2190,460262.504862,148488.302811
2191,485064.287591,170059.110979
2192,460981.397115,148608.140634
2193,456548.228222,137463.223081
2194,463138.073874,143694.789885
2195,455110.443716,137103.709611
2196,456668.043597,144174.141177
2197,457027.489724,144174.141177
2198,468290.135021,145013.00594
2199,472244.042412,141657.546891
2200,488898.379607,164906.084584
2201,481230.195575,170059.110979
2202,506870.685932,169939.273156
2203,487580.410476,152323.113152
2204,455350.074467,138421.925666
2205,469847.734902,139740.141721
2206,454391.551463,130512.629337
2207,455350.074467,134706.953148
2208,460262.504862,152562.788798
2209,458345.458854,139620.303897
2210,472244.042412,143574.952062
2211,459423.797234,146570.897641
2212,459783.24336,152323.113152
2213,469967.550278,137702.898727
2214,472363.857788,140938.519952
2215,476078.134428,142855.925123
2216,494050.440753,149926.356689
2217,483267.056958,171377.327034
2218,480750.934073,151723.924036
2219,481110.380199,153521.491384
2220,470087.365653,140219.493013
2221,496207.117512,151723.924036
2222,462299.366246,141777.384714
2223,457506.751226,132669.710154
2224,498243.978896,170897.975742
2225,488419.118105,164546.571114
2226,492972.102374,150525.545805
2227,475598.872926,143455.114238
2228,497405.271267,169100.408394
2229,457147.305099,144413.816824
2230,474640.349922,156517.436963
2231,496926.009765,174612.948259
2232,498004.348145,165505.273699
2233,492972.102374,175331.975198
2234,455589.705218,140459.16866
2235,506870.685932,163947.381998
2236,456308.597471,135785.493556
2237,491174.871741,171617.002681
2238,472723.303914,143814.627708
2239,483027.426207,171257.489211
2240,459783.24336,150166.032335
2241,458345.458854,139620.303897
2242,492253.210121,151244.572744
2243,480511.303322,159153.869072
2244,455469.889842,138781.439135
2245,480750.934073,142376.57383
2246,455709.520593,132070.521038
2247,501838.440161,170298.786626
2248,469128.842649,139620.303897
2249,469847.734902,138661.601312
2250,464456.043005,139740.141721
2251,456668.043597,136264.844849
2252,457147.305099,139021.114782
2253,472363.857788,144413.816824
2254,471764.78091,138901.276958
2255,488179.487354,170778.137918
2256,483746.31846,156397.599139
2257,485303.918342,169819.435333
2258,483267.056958,171856.678327
2259,497405.271267,160112.571657
2260,493930.625378,172336.029619
2261,478714.072689,155199.220908
2262,459663.427985,149207.32975
2263,487460.595101,174972.461729
2264,471165.704033,143335.276415
2265,494290.071504,171497.164857
2266,470446.81178,142975.762946
2267,482308.533954,144773.330293
2268,477276.288183,143574.952062
2269,463497.520001,141178.195598
2270,455709.520593,140698.844306
2271,459303.981858,149566.84322
2272,460502.135613,147769.275872
2273,472603.488539,142376.57383
2274,488538.93348,160591.92295
2275,469967.550278,142616.249476
2276,484704.841464,155558.734377
2277,460022.874111,148967.654104
2278,495008.963757,164906.084584
2279,484824.65684,169579.759687
2280,468290.135021,143814.627708
2281,469368.4734,145013.00594
2282,460142.689487,145732.032878
2283,461221.027866,144773.330293
2284,493211.733125,173055.056558
2285,462299.366246,145372.519409
2286,456548.228222,139380.628251
2287,461101.212491,144653.49247
2288,474400.719171,154360.356146
2289,478354.626563,155438.896554
2290,470566.627155,144174.141177
2291,494409.88688,154839.707438
2292,457386.93585,139260.790428
2293,490096.533362,172935.218735
2294,493930.625378,149087.491927
2295,482188.718579,171617.002681
2296,495008.963757,156517.436963
2297,492972.102374,174493.110436
2298,486022.810595,161670.463358
2299,487700.225852,174972.461729
2300,469248.658025,139140.952605
2301,458465.27423,139859.979544
2302,470806.257906,143934.465531
2303,462778.627748,144533.654647
2304,470566.627155,143095.600769
2305,498243.978896,170778.137918
2306,479912.226444,147769.275872
2307,483626.503085,171736.840504
2308,470326.996404,142736.0873
2309,478474.441938,148248.627165
2310,480870.749448,169939.273156
2311,468649.581147,145132.843763
2312,471644.965535,140938.519952
2313,481469.826326,152802.464445
2314,460502.135613,145252.681586
2315,461939.920119,146930.41111
2316,469128.842649,137583.060904
2317,457386.93585,138901.276958
2318,494769.333006,174972.461729
2319,493331.5485,175212.137375
2320,503156.409291,163707.706352
2321,470446.81178,142975.762946
2322,455829.335969,134826.790971
2323,489497.456484,171017.813565
2324,480271.672571,159153.869072
2325,481469.826326,156637.274786
2326,469368.4734,139740.141721
2327,476797.026681,154120.680499
2328,459903.058736,152442.950975
2329,468409.950396,142855.925123
2330,456907.674348,139021.114782
2331,461820.104744,146331.221994
2332,480990.564824,170298.786626
2333,498363.794271,176650.191253
2334,462419.181621,145252.681586
2335,488059.671978,171377.327034
2336,458585.089605,139021.114782
2337,457147.305099,135905.33138
2338,484585.026089,152203.275329
2339,492492.840872,172336.029619
2340,457506.751226,135186.304441
2341,484345.395338,154839.707438
2342,474520.534547,154000.842676
2343,484944.472215,172096.353973
2344,457626.566601,132909.385801
2345,481829.272452,154240.518323
2346,486741.702848,160831.598596
2347,493451.363876,150645.383628
2348,480391.487946,159273.706895
2349,481829.272452,153641.329207
2350,469847.734902,142616.249476
2351,495608.040635,175092.299552
2352,467211.796641,144773.330293
2353,488898.379607,172575.705266
2354,495128.779133,174972.461729
2355,459663.427985,151843.76186
2356,498843.055773,176770.029076
2357,488658.748856,162868.84159
2358,456548.228222,136264.844849
2359,482068.903203,144893.168116
2360,456548.228222,136504.520495
2361,460142.689487,147769.275872
2362,455110.443716,136145.007026
2363,459663.427985,146570.897641
2364,480870.749448,151124.734921
2365,477156.472808,143694.789885
2366,481110.380199,169699.59751
2367,485663.364468,155438.896554
2368,492972.102374,175451.813022
2369,469009.027274,138062.412196
2370,460621.950989,139260.790428
2371,494889.148382,175691.488668
2372,469967.550278,143814.627708
2373,456787.858973,144893.168116
2374,484704.841464,155199.220908
2375,492972.102374,173893.921321
2376,480511.303322,152323.113152
2377,468050.50427,144054.303354
2378,459663.427985,144773.330293
2379,469248.658025,137223.547434
2380,473322.380792,147289.92458
2381,472723.303914,145013.00594
2382,472483.673163,145132.843763
2383,473082.750041,155319.058731
2384,484105.764587,154839.707438
2385,455350.074467,138901.276958
2386,465774.012135,144773.330293
2387,458944.535732,145971.708525
2388,492492.840872,149806.518866
2389,482787.795456,171017.813565
2390,480151.857195,152203.275329
2391,459783.24336,148248.627165
2392,460022.874111,147769.275872
2393,483626.503085,169939.273156
2394,484704.841464,169699.59751
2395,472004.411661,145732.032878
2396,480870.749448,158554.679956
2397,468769.396523,145132.843763
2398,474280.903796,157116.626078
2399,471165.704033,137103.709611
2400,462419.181621,144893.168116
2401,456787.858973,138182.25002
2402,471165.704033,138421.925666
2403,457147.305099,140099.65519
2404,461101.212491,143814.627708
2405,482667.980081,155079.383085
2406,459783.24336,148727.978457
2407,469488.288776,143934.465531
2408,469967.550278,138901.276958
2409,469727.919527,138541.763489
2410,463976.781503,139979.817367
2411,492253.210121,150046.194512
2412,477276.288183,143455.114238
2413,481949.087828,153881.004853
2414,460022.874111,152203.275329
2415,460861.58174,143934.465531
2416,481230.195575,143574.952062
2417,455949.151344,140938.519952
2418,484345.395338,155079.383085
2419,457267.120475,134946.628794
2420,470446.81178,141178.195598
2421,490336.164113,159513.382542
2422,487580.410476,174972.461729
2423,488059.671978,170658.300095
2424,455469.889842,140698.844306
2425,460741.766364,138541.763489
2426,490935.24099,172455.867443
2427,466133.458262,144174.141177
2428,471165.704033,143215.438592
2429,504354.563046,173534.407851
2430,495608.040635,175092.299552
2431,476557.39593,153881.004853
2432,472244.042412,143335.276415
2433,456308.597471,134706.953148
2434,455949.151344,132669.710154
2435,455589.705218,134347.439678
2436,472843.11929,143335.276415
2437,473082.750041,147170.086756
2438,455350.074467,132430.034508
2439,455589.705218,136145.007026
2440,471884.596286,145732.032878
2441,496686.379014,164666.408937
2442,472723.303914,143215.438592
2443,455469.889842,137583.060904
2444,468889.211898,143814.627708
2445,487101.148974,156996.788255
2446,472603.488539,145492.357232
2447,478354.626563,155319.058731
2448,456068.96672,139021.114782
2449,468769.396523,143574.952062
2450,469248.658025,137822.73655
2451,479672.595693,147409.762403
2452,470566.627155,144293.979001
2453,498363.794271,177369.218192
2454,461101.212491,143574.952062
2455,485423.733717,144054.303354
2456,498723.240398,168980.570571
2457,480870.749448,154959.545262
2458,492253.210121,151244.572744
2459,460741.766364,147889.113695
2460,469967.550278,142616.249476
2461,471884.596286,141298.033422
2462,506511.239805,174852.623906
2463,488658.748856,158674.517779
2464,460861.58174,144893.168116
2465,460741.766364,138062.412196
2466,463737.150752,140099.65519
2467,480750.934073,153042.140091
2468,472483.673163,144174.141177
2469,482188.718579,155438.896554
2470,456668.043597,144533.654647
2471,481949.087828,171377.327034
2472,498483.609647,169340.084041
2473,466013.642886,144293.979001
2474,457147.305099,135905.33138
2475,470207.181029,142736.0873
2476,484824.65684,154600.031792
2477,463856.966127,140099.65519
2478,477755.549685,143934.465531
2479,492492.840872,156517.436963
2480,455829.335969,138182.25002
2481,460142.689487,145013.00594
2482,472962.934665,147409.762403
2483,455949.151344,132430.034508
2484,472124.227037,141897.222537
2485,460981.397115,148248.627165
2486,496686.379014,156757.112609
2487,497405.271267,175691.488668
2488,472723.303914,145372.519409
2489,493930.625378,149327.167573
2490,468409.950396,144893.168116
2491,460142.689487,145013.00594
2492,469128.842649,137223.547434
2493,498243.978896,170778.137918
2494,502437.517038,170298.786626
2495,493571.179251,171856.678327
2496,479432.964942,147889.113695
2497,490336.164113,173294.732205
2498,482787.795456,155079.383085
2499,492133.394745,156757.112609
2500,475239.4268,154959.545262
2501,488059.671978,170778.137918
2502,471045.888657,143455.114238
2503,470087.365653,136864.033965
2504,456668.043597,136384.682672
2505,455589.705218,137822.73655
2506,485064.287591,169819.435333
2507,479912.226444,152083.437506
2508,461101.212491,144293.979001
2509,504474.378422,173534.407851
2510,489497.456484,175092.299552
2511,504234.747671,170418.624449
2512,464216.412254,144174.141177
2513,456787.858973,136504.520495
2514,457147.305099,144533.654647
2515,484824.65684,169579.759687
2516,497764.717394,175931.164314
2517,498603.425022,169579.759687
2518,469847.734902,143455.114238
2519,469488.288776,138182.25002
2520,469128.842649,139500.466074
2521,460382.320238,147170.086756
2522,489018.194982,172096.353973
2523,487820.041227,167422.67887
2524,472244.042412,141058.357775
2525,469009.027274,138541.763489
2526,469847.734902,138302.087843
2527,457866.197352,133029.223624
2528,475359.242175,141777.384714
2529,492852.286998,174732.786083
2530,462538.996997,145372.519409
2531,471525.150159,138421.925666
2532,458824.720356,149447.005396
2533,469727.919527,137223.547434
2534,456787.858973,136504.520495
2535,469608.104151,139620.303897
2536,481709.457077,154959.545262
2537,462538.996997,144773.330293
2538,462898.443123,144174.141177
2539,458704.904981,138661.601312
2540,497405.271267,176530.35343
2541,461460.658617,144893.168116
2542,457866.197352,133149.061447
2543,490575.794864,158914.193426
2544,455709.520593,134467.277502
2545,455949.151344,141298.033422
2546,480870.749448,169699.59751
2547,457027.489724,134946.628794
2548,476557.39593,138182.25002
2549,464815.489131,145252.681586
2550,487820.041227,171377.327034
2551,481350.01095,169939.273156
2552,490336.164113,148608.140634
2553,460741.766364,139500.466074
2554,484585.026089,155558.734377
2555,469128.842649,137343.385257
2556,485303.918342,144054.303354
2557,484704.841464,154959.545262
2558,456188.782095,138421.925666
2559,460861.58174,144413.816824
2560,494290.071504,175451.813022
2561,455589.705218,132549.872331
2562,493091.917749,167662.354516
2563,472843.11929,147529.600226
2564,469128.842649,136983.871788
2565,484465.210713,154839.707438
2566,485184.102966,170178.948803
2567,471884.596286,145612.195055
2568,471884.596286,141657.546891
2569,459663.427985,148847.816281
2570,499202.5019,169579.759687
2571,469727.919527,137463.223081
2572,472483.673163,144533.654647
2573,477755.549685,154839.707438
2574,469009.027274,143574.952062
2575,491893.763994,174493.110436
2576,470087.365653,140219.493013
2577,499442.132651,176530.35343
2578,484345.395338,154600.031792
2579,491534.317868,172815.380912
2580,493451.363876,174493.110436
2581,457147.305099,140339.330836
2582,495847.671386,157356.301725
2583,458585.089605,139260.790428
2584,486502.072097,145132.843763
2585,469248.658025,139620.303897
2586,484465.210713,154600.031792
2587,458465.27423,139740.141721
2588,477276.288183,144174.141177
2589,471525.150159,139260.790428
2590,485064.287591,154360.356146
2591,484465.210713,160831.598596
2592,459423.797234,146091.546348
2593,485303.918342,161790.301182
2594,493930.625378,174013.759144
2595,459543.612609,150885.059274
2596,456668.043597,138901.276958
2597,457267.120475,138421.925666
2598,462538.996997,144773.330293
2599,490695.610239,139620.303897
2600,457626.566601,134826.790971
2601,489497.456484,175092.299552
2602,461820.104744,141417.871245
2603,496446.748263,168980.570571
2604,481350.01095,143934.465531
2605,463497.520001,145492.357232
2606,454271.736087,131591.169746
2607,456068.96672,136145.007026
2608,470806.257906,139380.628251
2609,457506.751226,132549.872331
2610,481469.826326,169939.273156
2611,498483.609647,169819.435333
2612,482308.533954,151124.734921
2613,472603.488539,141298.033422
2614,480870.749448,154959.545262
2615,489138.010358,172455.867443
2616,455589.705218,140938.519952
2617,460621.950989,141537.709068
2618,494889.148382,172815.380912
2619,457866.197352,144893.168116
2620,492612.656247,173774.083497
2621,491174.871741,166463.976285
2622,495608.040635,151604.086213
2623,469727.919527,137822.73655
2624,455469.889842,138541.763489
2625,469727.919527,143934.465531
2626,463257.88925,143095.600769
2627,454271.736087,131711.007569
2628,469248.658025,138661.601312
2629,467691.058143,144174.141177
2630,457626.566601,145132.843763
2631,490935.24099,139500.466074
2632,456188.782095,139500.466074
2633,460861.58174,147889.113695
2634,489377.641109,175092.299552
2635,456308.597471,142855.925123
2636,494409.88688,172695.543089
2637,456068.96672,139500.466074
2638,473801.642294,146331.221994
2639,469967.550278,142616.249476
2640,472843.11929,143215.438592
2641,460981.397115,138062.412196
2642,471165.704033,136744.196142
2643,500879.917157,175571.650845
2644,497525.086643,175811.326491
2645,478234.811187,154000.842676
2646,474760.165298,151244.572744
2647,472843.11929,147529.600226
2648,459903.058736,145132.843763
2649,491055.056366,148967.654104
2650,469488.288776,138781.439135
2651,484585.026089,155199.220908
2652,471884.596286,138781.439135
2653,461221.027866,145132.843763
2654,456907.674348,143095.600769
2655,460741.766364,148368.464988
2656,455230.259091,137343.385257
2657,456668.043597,144533.654647
2658,494050.440753,149327.167573
2659,476437.580555,153161.977914
2660,460262.504862,142975.762946
2661,468050.50427,144533.654647
2662,470087.365653,142496.411653
2663,493810.810002,172216.191796
2664,472363.857788,142017.060361
2665,481949.087828,154719.869615
2666,493690.994627,172935.218735
2667,497165.640516,175691.488668
2668,455709.520593,140818.682129
2669,471165.704033,143095.600769
2670,473202.565416,147289.92458
2671,471764.78091,139140.952605
2672,471165.704033,143095.600769
2673,473322.380792,145732.032878
2674,495727.85601,174612.948259
2675,455230.259091,138062.412196
2676,455709.520593,136025.169203
2677,490336.164113,168621.057102
2678,460142.689487,142855.925123
2679,502916.77854,173774.083497
2680,459663.427985,151963.599683
2681,476677.211306,152442.950975
2682,475598.872926,143455.114238
2683,459663.427985,146570.897641
2684,481350.01095,169939.273156
2685,484704.841464,151484.24839
2686,493930.625378,149207.32975
2687,463737.150752,141298.033422
2688,486741.702848,152083.437506
2689,466972.16589,145132.843763
2690,489497.456484,165744.949346
2691,485663.364468,143934.465531
2692,482787.795456,155199.220908
2693,488419.118105,160591.92295
2694,489617.27186,165625.111523
2695,474280.903796,154000.842676
2696,472603.488539,147050.248933
2697,477635.73431,154959.545262
2698,455469.889842,134347.439678
2699,480750.934073,151604.086213
2700,457746.381977,134467.277502
2701,470686.442531,143335.276415
2702,496087.302137,151843.76186
2703,506511.239805,163827.544175
2704,470087.365653,141058.357775
2705,481829.272452,171497.164857
2706,485663.364468,155438.896554
2707,476078.134428,153401.653561
2708,469727.919527,136504.520495
2709,460142.689487,148967.654104
2710,480631.118697,152922.302268
2711,459303.981858,146091.546348
2712,472843.11929,146451.059817
2713,484944.472215,169699.59751
2714,480990.564824,169819.435333
2715,463617.335376,145132.843763
2716,472363.857788,143095.600769
2717,460621.950989,145252.681586
2718,457147.305099,133029.223624
2719,480151.857195,152442.950975
2720,461340.843242,144893.168116
2721,459184.166483,146091.546348
2722,496806.19439,158674.517779
2723,456428.412846,139380.628251
2724,492852.286998,175451.813022
2725,483506.687709,171856.678327
2726,460861.58174,143455.114238
2727,478953.70344,154959.545262
2728,460621.950989,145372.519409
2729,488538.93348,172815.380912
2730,456787.858973,136384.682672
2731,483985.949211,171976.51615
2732,492013.57937,151364.410567
2733,455230.259091,138421.925666
2734,457506.751226,134347.439678
2735,471165.704033,138661.601312
2736,487820.041227,156996.788255
2737,460382.320238,148488.302811
2738,470926.073282,138182.25002
2739,476437.580555,153761.16703
2740,471884.596286,139140.952605
2741,457626.566601,133029.223624
2742,498363.794271,176170.839961
2743,472843.11929,147050.248933
2744,493810.810002,162149.814651
2745,457267.120475,133748.250563
2746,460741.766364,147409.762403
2747,472843.11929,147050.248933
2748,483386.872334,167662.354516
2749,465055.119882,144893.168116
2750,475359.242175,151004.897097
2751,482548.164705,163228.355059
2752,457386.93585,139260.790428
2753,485423.733717,144293.979001
2754,491174.871741,166463.976285
2755,456787.858973,136264.844849
2756,483267.056958,171617.002681
2757,495727.85601,174972.461729
2758,473562.011543,154240.518323
2759,495847.671386,175331.975198
2760,492373.025496,174013.759144
2761,455469.889842,134587.115325
2762,492732.471623,171736.840504
2763,484944.472215,172096.353973
2764,480631.118697,152802.464445
2765,494170.256129,149806.518866
2766,470926.073282,137942.574373
2767,472723.303914,145732.032878
2768,485663.364468,143934.465531
2769,482188.718579,155558.734377
2770,460621.950989,147769.275872
2771,470207.181029,139620.303897
2772,490216.348737,171257.489211
2773,503036.593916,165625.111523
2774,485783.179844,146331.221994
2775,471644.965535,138062.412196
2776,470087.365653,140219.493013
2777,455709.520593,140698.844306
2778,455230.259091,138182.25002
2779,484105.764587,154719.869615
2780,496686.379014,164666.408937
2781,493690.994627,154000.842676
2782,460861.58174,143335.276415
2783,460861.58174,139740.141721
2784,456548.228222,139140.952605
2785,487580.410476,156996.788255
2786,503276.224667,163947.381998
2787,460741.766364,145372.519409
2788,497165.640516,164906.084584
2789,460262.504862,148488.302811
2790,461101.212491,137822.73655
2791,480631.118697,153281.815737
2792,464096.596878,140219.493013
2793,469727.919527,141298.033422
2794,481829.272452,170538.462272
2795,461820.104744,146810.573287
2796,482548.164705,154719.869615
2797,457506.751226,135306.142264
2798,456188.782095,138661.601312
2799,492492.840872,175092.299552
2800,479912.226444,152203.275329
2801,488179.487354,175212.137375
2802,456787.858973,138302.087843
2803,480271.672571,152083.437506
2804,460382.320238,147889.113695
2805,462658.812372,144054.303354
2806,455829.335969,136504.520495
2807,474520.534547,154480.193969
2808,455110.443716,138661.601312
2809,468769.396523,144413.816824
2810,474640.349922,154600.031792
2811,480990.564824,170178.948803
2812,488059.671978,171377.327034
2813,490575.794864,158914.193426
2814,466732.535139,145851.870702
2815,489018.194982,172575.705266
2816,471764.78091,138182.25002
2817,498243.978896,163587.868529
2818,472483.673163,143335.276415
2819,468170.319645,143814.627708
2820,484585.026089,155438.896554
2821,484944.472215,169340.084041
2822,464336.227629,140099.65519
2823,469368.4734,144653.49247
2824,490815.425615,154839.707438
2825,470926.073282,143335.276415
2826,457386.93585,139021.114782
2827,467691.058143,144054.303354
2828,491055.056366,169459.921864
2829,480631.118697,153881.004853
2830,497405.271267,175691.488668
2831,487939.856603,164067.219822
2832,472483.673163,142736.0873
2833,454511.366838,132310.196685
2834,469009.027274,143574.952062
2835,494290.071504,156157.923493
2836,460502.135613,147409.762403
2837,469727.919527,137942.574373
2838,462538.996997,144893.168116
2839,461340.843242,144653.49247
2840,459184.166483,145732.032878
2841,492373.025496,149926.356689
2842,472483.673163,142616.249476
2843,462898.443123,144413.816824
2844,456188.782095,135905.33138
2845,477755.549685,154959.545262
2846,456188.782095,142855.925123
2847,471525.150159,137942.574373
2848,481110.380199,170059.110979
2849,493211.733125,171856.678327
2850,464815.489131,145372.519409
2851,489497.456484,165744.949346
2852,489377.641109,165385.435876
2853,474280.903796,154360.356146
2854,483746.31846,172336.029619
2855,485783.179844,144174.141177
2856,457267.120475,134467.277502
2857,474520.534547,154240.518323
2858,469488.288776,137702.898727
2859,461221.027866,144174.141177
2860,461700.289368,146570.897641
2861,468649.581147,145013.00594
2862,492133.394745,157715.815194
2863,472124.227037,145851.870702
2864,483506.687709,162868.84159
2865,506631.055181,164067.219822
2866,489377.641109,172575.705266
2867,470207.181029,142975.762946
2868,472843.11929,145492.357232
2869,455829.335969,136624.358318
2870,462538.996997,144893.168116
2871,484585.026089,169699.59751
2872,482188.718579,155438.896554
2873,460142.689487,142616.249476
2874,503276.224667,163827.544175
2875,472603.488539,146211.384171
2876,461580.473993,145372.519409
2877,469128.842649,137343.385257
2878,490575.794864,139979.817367
2879,461820.104744,145132.843763
2880,506391.42443,163827.544175
2881,461700.289368,145372.519409
2882,457506.751226,133149.061447
2883,494889.148382,175691.488668
2884,461939.920119,141897.222537
2885,461700.289368,146930.41111
2886,455469.889842,135785.493556
2887,457267.120475,135545.81791
2888,482308.533954,151484.24839
2889,475598.872926,142616.249476
2890,455589.705218,138062.412196
2891,476677.211306,146331.221994
2892,485423.733717,153401.653561
2893,469368.4734,144054.303354
2894,459783.24336,148248.627165
2895,479193.334191,147289.92458
2896,455949.151344,140698.844306
2897,498603.425022,168980.570571
2898,480151.857195,160711.760773
2899,489737.087235,174972.461729
2900,498363.794271,164666.408937
2901,469967.550278,139859.979544
2902,481949.087828,143814.627708
2903,460741.766364,145492.357232
2904,503396.040042,163947.381998
2905,485423.733717,144174.141177
2906,455709.520593,138062.412196
2907,475958.319053,142855.925123
2908,456068.96672,142855.925123
2909,460382.320238,148847.816281
2910,469248.658025,137583.060904
2911,456308.597471,138661.601312
2912,487939.856603,170538.462272
2913,504234.747671,170418.624449
2914,495727.85601,158075.328664
2915,483746.31846,173055.056558
2916,456787.858973,136624.358318
2917,458944.535732,138541.763489
2918,481350.01095,155438.896554
2919,483866.133836,148967.654104
2920,492013.57937,151244.572744
2921,469847.734902,143335.276415
2922,492373.025496,170897.975742
2923,488179.487354,164786.246761
2924,459783.24336,145132.843763
2925,472363.857788,142136.898184
2926,460981.397115,143934.465531
2927,472962.934665,145372.519409
2928,495967.486761,174972.461729
2929,458345.458854,139620.303897
2930,457626.566601,144653.49247
2931,481350.01095,169939.273156
2932,486502.072097,145372.519409
2933,497525.086643,169100.408394
2934,480032.04182,155199.220908
2935,457866.197352,133868.088386
2936,485902.995219,143095.600769
2937,488419.118105,163587.868529
2938,478354.626563,144174.141177
2939,469368.4734,137702.898727
2940,480750.934073,151004.897097
2941,468170.319645,143335.276415
2942,493930.625378,149207.32975
2943,455709.520593,142136.898184
2944,472603.488539,142017.060361
2945,476677.211306,143694.789885
2946,468170.319645,144773.330293
2947,469368.4734,137702.898727
2948,478594.257314,151843.76186
2949,460262.504862,146690.735464
2950,457506.751226,132909.385801
2951,495608.040635,151604.086213
2952,460262.504862,146810.573287
2953,468409.950396,145132.843763
2954,472603.488539,142017.060361
2955,498243.978896,176889.866899
2956,480391.487946,159273.706895
2957,474161.08842,154600.031792
2958,457506.751226,145013.00594
2959,459064.351107,146331.221994
2960,456548.228222,139260.790428
2961,496207.117512,173893.921321
2962,461820.104744,146451.059817
2963,456188.782095,142376.57383
2964,467691.058143,144293.979001
2965,463377.704625,143335.276415
2966,497644.902018,164666.408937
2967,462299.366246,141537.709068
2968,456907.674348,134706.953148
2969,481230.195575,155199.220908
2970,460621.950989,145492.357232
2971,492013.57937,151124.734921
2972,480511.303322,154719.869615
2973,467091.981266,145013.00594
2974,460621.950989,145013.00594
2975,495368.409884,157236.463902
2976,457626.566601,145252.681586
2977,485902.995219,144293.979001
2978,478833.888065,154719.869615
2979,460502.135613,142975.762946
2980,457626.566601,144893.168116
2981,487939.856603,170538.462272
2982,477875.365061,153641.329207
2983,472363.857788,142855.925123
2984,460142.689487,147529.600226
2985,484585.026089,155319.058731
2986,472363.857788,143335.276415
2987,463497.520001,141657.546891
2988,455230.259091,139021.114782
2989,464096.596878,140698.844306
2990,497525.086643,168980.570571
2991,475598.872926,143335.276415
2992,489856.902611,172695.543089
2993,461340.843242,145013.00594
2994,482428.34933,155199.220908
2995,455829.335969,136264.844849
2996,460741.766364,147889.113695
2997,477515.918934,147289.92458
2998,482428.34933,154600.031792
